iBAQ control_1,iBAQ control_2,iBAQ control_3,iBAQ     0.1% FA_1,iBAQ       0.1% FA_2,iBAQ          0.1% FA_3,iBAQ        0.2% FA_1,iBAQ          0.2% FA_2,iBAQ            0.2% FA_3,iBAQ             0.5% FA_1,iBAQ           0.5% FA_2,iBAQ           0.5% FA_3,iBAQ 1% FA_1,iBAQ 1% FA_2,iBAQ 1% FA_3
0,0.147651364,0.337520354,0.086247022,0.005048717,0.0994932,0,0,0.081567579,0,0.080729487,0,0.081226903,0,0
4.849411175,5.75914837,5.497848337,2.668899555,2.604363936,2.778290993,1.745966728,1.63734512,1.987588288,2.13890709,1.84051472,2.244077509,3.219758561,2.881527198,2.455939394
0.710153401,0.367611444,0.773144917,0.185532268,0.035980513,0.062775212,0.115137796,0.233425114,0.264643763,0.367645132,0.279784633,0.315349468,1.027346637,0.81956798,0.866363636
0.187833737,0.110248836,0.14115492,0.026557785,0.01902429,0.031793046,0.082541051,0.030510108,0.03226428,0.219165247,0.140894161,0.052380909,0.040140429,0.269819084,0.126
0.103059662,0.127254824,0.371900442,0,0,0,0.067279652,0,0.065245148,0.399751016,0.08071149,0.285238634,0.414634146,0.484080595,0.453066667
0.403725048,0,0.26055478,0.057477988,0.110024702,0.106755196,0.103841041,0.0678603,0.15695673,0.496514218,0.265554839,0.275575662,0,0.076813699,0.083151515
0.337258832,0.58506986,0.407809956,0.112309658,0.134739948,0.094457275,0.146721282,0.145598145,0,0.566328135,0.421908604,0.181979944,0.156719635,0,0.514157576
0.180495003,1.423127079,0.743079786,0.686274645,0.672835186,0.722222222,0.385720959,0,0.125934307,0.407063294,0.081827317,0,0.039435822,0,0
5.658843509,4.443220226,6.181088625,3.089188909,1.914230822,2.568963305,1.763788581,2.143540323,1.338133443,2.982767658,2.98735696,1.118781573,1.276977088,0.940824106,0.734787879
0.242696066,0.293173653,0,0,0,0.0671029,0.085846718,0,0,0,0,0,0,0,0
0.315860687,0.46394145,0.505693184,0.051353199,0.118100727,0.034026174,0.094074952,0.164096805,0.150147432,0.024728083,0.040508121,0.033663575,0.04226472,0.057962728,0.027263636
0.335326707,0.295989355,0.34467318,0.07610925,0.102470152,0.083301257,0.120922712,0.085827114,0.098498251,0.120515005,0.105325675,0.1641137,0.371957379,0.201446118,0.254648485
0.0405234,0.02892668,0.181617818,0,0.011344175,0.009711316,0.020199059,0.02339758,0.034383186,0.050228673,0.026994616,0.026208249,0.20428677,0.101331155,0.086830303
0.226014087,0.335611444,0.20618167,0.124650392,0.125730753,0.200359251,0,0.126324179,0.032445999,0.067363386,0.057109948,0.045859308,0.095121951,0.182531615,0.048792727
0.632422952,0.71829674,0.623051873,0.039888125,0.150171538,0.256800103,0.098767561,0.133055576,0.379620106,0.398958197,0.172809215,0.042916384,0.657982262,0.440715193,0.852060606
0.246220663,0.436694611,0.469783671,1.02399779,1.303828736,1.05234796,0.141209443,0.158771104,0.054527189,0,0,0,0,0,0
0.18207077,0.109620758,0.084234706,0.056609233,0.020544806,0.017725173,0.025690058,0.030296355,0.059318384,0,0.0141914,0.015817236,0,0.025668905,0
0.027105988,0.024190552,0.086700395,0.008098477,0.010118705,0.011851424,0.01415472,0.011914354,0.015751903,0.024721531,0.020028496,0.022417854,0.02664511,0.05532341,0.022732121
0.073938584,0.078866267,0.202773901,0.277828804,0.157479072,0.206164999,0.013695519,0.008176944,0.085695673,0.067959638,0.116753903,0.069866546,0.023897512,0.025841351,0.036705455
0.046034689,0.07128676,0.128396139,0.020263112,0.014667902,0.018549525,0.02105422,0.029159481,0.022291024,0,0.014479356,0.011702933,0,0,0
0.045146023,0.041652695,0.524837171,0.011623908,0.01129683,0.013231332,0.056194891,0.078168249,0.045385723,0.068057922,0.076158195,0.074897082,0.130703375,0.127766685,0.095721212
2.074222556,3.113453094,2.673528728,0.332978834,0.318800604,0.280735181,0.593367109,0.825085139,0.888020298,0.338749836,0.587320965,0.300185478,0.495836413,0.23347855,0.484145455
3.450597177,3.622727878,4.004768551,0.85169711,0.735487855,0.797857326,0.918328483,1.241576697,1.050332579,2.134975757,1.738170584,2.056548292,5.676829268,6.886912325,5.699636364
4.577020518,4.185868263,4.603396139,1.002934982,1.000205846,1.162176033,1.191980166,1.130642707,1.550435439,2.243742629,2.500352445,2.274357234,5.87158167,6.080353361,7.408484848
0.340744453,0.288266134,0.332327285,0.071606643,0.058425964,0.090511932,0.082742266,0.064606913,0.130432696,0.107102608,0.177776445,0.143623615,0.439929786,0.380389665,0.26409697
0.478365211,0.350584165,0.389735985,0.158399227,0.156902703,0.188773415,0.100291042,0.132439678,0,0.023742629,0.319624458,0.02549951,0.460661493,0.339777334,0.327569697
0.05233943,0.068934132,0.101215399,0.010107386,0.009492246,0.00965807,0.013119902,0.017587131,0.03267709,0.04089962,0.031915053,0.008805851,0.085181079,0.092454771,0.069484848
1.355160222,1.092055888,1.725808328,0.726770484,0.820639495,0.858673338,0.617440983,0.376972683,0.188479737,0.316957148,0.09767686,0.19736108,1.516999261,1.60549404,1.600181818
23.45555277,24.08782435,29.58304257,5.960636718,6.462261562,6.709648448,7.58937875,7.178465329,7.050675444,9.234045341,10.09403542,9.359571741,21.16531165,22.80389665,21.82363636
0.142303516,0.200856953,0.219766225,0.025664169,0.002649787,0.01890621,0.06516187,0.061891892,0.030976479,0.247411873,0.017874229,0.157134887,0.411148066,0.490010286,0.293006061
0.562988947,1.000026613,0.719120726,0.554089983,0.534232194,0.382852194,0.151298911,0.345090935,0.141870671,0.161571223,0.150036744,0.163950841,0.304490022,0.166279422,0.288260606
0.391931847,0.387278776,0.103378693,0.221511688,0,0.112727739,0.085437103,0.078284182,0,0.113222382,0.185203293,0.106708889,0.223829761,0.236280027,0.282018182
0.051227484,0.05487159,0.058385671,0,0.010836421,0,0,0.015090211,0,0.016507666,0.007579825,0.0086635,0.116223208,0.078423186,0.057297576
0.701801275,1.03249501,1.275412887,0.625655191,0,0.335399025,0.484704107,0.189493515,0.152835493,0.548250557,0.297535882,0.171556963,0.827174181,0.690869486,0
0.6276344,0.504063872,0.626192138,0.26799489,0.27920269,0.199974339,0,0.150503587,0.168209559,0.24241908,0,0.186310789,0.223527963,0,0
0.089590467,0.031837658,0.098080949,0.007633024,0.006385961,0.007439056,0.019856994,0,0,0,0,0.048524768,0.177580685,0.136509953,0.048209091
1.840307358,1.899507651,1.893230984,0.517261144,0.776039522,0.627662304,0.409263052,0.681341932,0.425090859,0.622159612,0.638780989,0.552273241,1.720251293,1.068917529,1.256
0,0.0086169,0.023325773,0,0,0,0,0,0.004275595,0,0,0,0.008053092,0.034688691,0.014353939
0.333767644,0.414839654,0.447173761,0.042032388,0.084664471,0.047725173,0.120010061,0.068877618,0.130933278,0.345498624,0.233429818,0.447337706,1.055370781,1.03382344,0.789272727
0.016957042,0.019094611,0.020020935,0.002100273,0.000795801,0.000853285,0.009735187,0.001735237,0.003522321,0.029153453,0.022312941,0.015919174,0.047453806,0.05055606,0.027886667
0.453559398,0.450262142,0.733426378,0.402479196,0.675737615,0.174345651,0.096446409,0.219839142,0.119707879,0.055688638,0.096663017,0.13873181,0.080420054,0.180062927,0.150830303
0.070670119,0.150637392,0.109845313,0.008779393,0,0,0.011855844,0,0.046132483,0,0,0,0,0,0
0.018609649,0.020480639,0.033916027,0.000317379,0.000441348,0,0.007577162,0.008637055,0.002825893,0.019540689,0.013110368,0.036819422,0.074556541,0.047357657,0.062575758
0,0.00622648,0.104291696,0.286095093,0.314148484,0.262811137,0,0,0.014309127,0,0,0,0,0,0
13.79270024,11.15316035,14.7947197,6.155243258,4.173871278,4.430715935,4.049369408,2.412868633,3.814852911,5.498165378,4.596247582,4.435255975,10.94666174,12.52314395,11.03454545
1.063225591,1.891630073,2.234124215,0.347515624,0.382928503,0.470278419,0.420847257,0.46010434,0.441459233,1.123116236,0.632541956,0.831727362,1.28110372,2.047256005,1.149393939
0.24338094,0.287632735,0.321755059,0,0.032135309,0,0.090251877,0.068868198,0.057463485,0.076005766,0.117023861,0.020546784,0.216605075,0.32094149,0.222187879
0.021268409,0.099890885,0.072202838,0,0,0,0.016354425,0,0,0.018885467,0.032481365,0.014808113,0.112256713,0.106819144,0.089939394
0.262022885,0.199212242,0.231978367,0.11146024,0.116556882,0.177232487,0.092982645,0.032360699,0.050226291,0.038587341,0.033639186,0.035459248,0.109509731,0.077467175,0.08370303
0.910326011,1.507864271,2.086066527,0.500086323,0.532571703,0.614793431,0.205511839,0.414701833,0.519886169,0.285657188,0.219242017,0.301029933,0.388636364,0.422460217,0.460048485
3.35103984,4.902089155,5.071004885,3.322951556,4.638054069,4.384590711,1.112141138,0.683943193,1.557978468,1.52339143,2.289305158,1.820764533,2.498829761,1.888485509,2.913515152
2.464934993,3.069115103,2.986334031,0.503442561,0.506017566,0.636374134,0.638439151,0.918701543,0.58580539,1.021884419,0.999985002,1.04802835,3.945984233,3.535184849,4.312909091
1.11834962,1.854051896,1.689637125,0.5392079,0,0.596721837,0,0,0.390317493,0.412016774,0.369680699,0.520485561,0.994826312,0.743208084,0.759333333
1.238564548,1.080505655,0.919283554,0.240433687,0.22933992,0.421747498,0.227163954,0.253612057,0.331927587,0.207587472,0.186523089,0.123350675,0.46351934,0.558298542,0.430733333
10.99139731,13.69953426,16.36485229,7.209695798,5.808357349,7.507698229,2.690884266,3.676182885,3.934169924,7.753243349,5.38896471,6.482394632,13.98189209,8.899981848,10.67636364
0.572064924,0.915395875,0.706094441,0.258513173,0.194846988,0,0.176788473,0.131258604,0.241712953,0.410267331,0.468227425,0.331038227,1,1.18351788,1.105333333
0.076750466,0.18774185,0.068696208,0,0,0.043842058,0,0.042589667,0.012928753,0.062182545,0.084046973,0,0.04471052,0,0.214945455
8.379966035,10.33133733,11.37357525,4.903421843,5.476602168,4.881062356,3.240702813,2.724150424,1.541246657,6.856899489,5.292799616,5.839825077,8.783567381,7.638409875,7.894545455
0.282251733,0.630419162,0.653698535,0.144449432,0.176217922,0.020837824,0,0.076624882,0.183892203,0.139994758,0.235835446,0.170833145,0.61358709,0.606583167,0.636060606
0.059734402,0.057820359,0.037627937,0,0,0,0.012808738,0,0,0,0,0,0.040378788,0.036148726,0.040518788
0.824354798,0.83582169,1.063037916,0.225530886,0.232702072,0.296555042,0.225324279,0.239888414,0.208756772,0.191337964,0.193697977,0.20389957,0.201225671,0.301561082,0.257563636
0.034801637,0.035052562,0.040046522,0,0,0,0.00898207,0,0,0.013683659,0,0,0.03446169,0.074308707,0.063309091
0.527330939,0.484801065,0.393800884,0,0.20684095,0.120272004,0.050332363,0.082791102,0.210100802,0.041307168,0.103651934,0.027672774,0.131584134,0.433036849,0.39170303
0.197917537,0.441293413,1.155908351,0.193218466,0.041958968,0.033561073,0.153691926,0.136345192,0.14763766,0.195727952,0.23864301,0.519689361,0.894370535,0.574823017,0.747939394
0.808597121,0.365636727,0.532856478,0.0850385,0.103348429,0.156023865,0,0.138192885,0,0.451362862,0.12206308,0.570597904,0.491722099,0.811520542,1
3.123472257,3.136340652,3.386834147,0.56348883,0.57643063,0.63004234,0.84581941,0.94036664,0.552801207,1.166622985,1.127645215,1.146527935,4.748829761,4.766079748,4.913333333
8.018040591,11.3655356,12.6767853,3.559614654,3.853437629,3.574801129,2.708921706,2.38613144,2.594047864,4.974839471,4.459708745,3.696780517,8.386302045,7.110183336,8.260606061
0.699574042,0.715795077,0.962607583,0.0491896,0.067995746,0.062616115,0.177126226,0.171009347,0.221477062,0.491914559,0.494983278,0.542326774,1.559805371,1.208809826,1.098545455
0.109446254,0.145362608,0.303076297,0,0,0.065428535,0.039228199,0.043835229,0.050411438,0,0,0.057690719,0,0,0.075715152
8.257468192,8.6584165,9.327169109,1.828389904,2.049677508,1.927829099,1.837663038,2.572494747,1.843379277,3.412003669,3.06522489,3.032255146,8.236634639,8.177527682,9.025454545
5.386341491,5.038722555,5.527797162,0.604516419,1.306024427,0.508949192,1.474399051,1.241576697,1.08331619,3.496723889,3.418990057,3.752031969,5.386240453,5.893568101,7.053939394
0.563211671,0.30683167,0.764770877,0.37044301,0.285220255,0.309340518,0.083274047,0.090681835,0.208160187,0.604770017,0.248499483,0.14954686,0.752155703,0.606764688,0.789757576
1.197193686,1.157791084,1.856187485,0.323649045,0.265019898,0.216403644,0.354101541,0.179994203,0.440286635,0.093860569,0.216842389,0.053580638,0.230752648,0.372989653,0.239109091
0,0.035822754,0,0.004861296,0,0,0,0.008273314,0,0,0,0.041430747,0.041570584,0.030969928,0.06269697
0.331406776,0.309391883,0.339974413,0,0,0.101289453,0.075045812,0,0,0,0,0,0.518471298,0.660797483,0.383012121
0.03924107,0.009578709,0.093684578,0.00387604,0.004089817,0,0,0.008571118,0.013034355,0.009766741,0.043303088,0.012102239,0.163845775,0.178677316,0.05326303
0.036140761,0,0,0,0,0,0.00959793,0.005983262,0.008612768,0.046983357,0.041980893,0,0.140810544,0.129309615,0.058457576
3.101868092,2.365562209,3.087404047,1.140292117,1.421366818,0.785732615,0.627674176,0.578124774,0.700404581,1.753374394,1.346011368,1.425318555,4.284121705,3.471894476,3.419212121
0.034416326,0.364859614,0.953186788,0,0.196788802,0.409917886,0.050501958,0,0.148158815,0.081142707,0.198479236,0.057695544,0.363426952,0.056738065,0.432345455
0.477463181,0.343174983,0.360694348,0.018265253,0.051999451,0.029121119,0.084962811,0.105680748,0.068402249,0.180081248,0.111600702,0.18780668,0.752094112,0.618745084,0.685272727
0.142704418,0.123704591,0.288194929,0,0,0,0.040378714,0,0,0.122087538,0.067231579,0,0,0,0.049878788
0.19134163,0.300982036,0.244062573,0.149801457,0.044648003,0.044239158,0.028158528,0.035951018,0.095371323,0,0,0,0,0,0.069406061
1.324758484,0.30160479,1.50418702,0.496481475,0.504789351,1.04330254,0,0.241112963,0.210875677,0,0,0,0,0,0
0.26093154,0.247057884,0.468550826,0,0,0,0.062661061,0.062002753,0.086497977,0.06704888,0.079439687,0.142435346,0.375868441,0.163308525,0.353812121
0.254216431,0.305261477,0.472063271,0.125720797,0.096040895,0.145842956,0.047410442,0.100826027,0.072947953,0.087085572,0.092055731,0.057179824,0.511696231,0.429848127,0.598127273
0.02868454,0.019622089,0.029816236,0,0,0,0,0.001773422,0.009279298,0.003773621,0.004367323,0.013328508,0.090644247,0.097930659,0.074066667
1.070074334,1.600691949,1.47243545,0.64457719,0.652621106,0.53608545,0.386303043,0.245634374,0.237975725,0.619289739,0.535512995,0.572588404,0.451718404,0.354662068,0.549078788
4.713160166,4.200186294,4.897418004,2.50792445,1.896184987,1.25737747,1.210089469,0.83088182,0.83611054,1.657974053,1.173838055,1.163175752,2.593372752,2.75004538,1.565030303
0,0.174195609,0.265020935,0,0,0,0,0,0.045680587,0,0,0.072351655,0.234078591,0.133950505,0.120593939
0.354291601,0.357061876,0.539177716,0.23984669,0,0.163388504,0.074743991,0.098456634,0,0,0,0,0,0.420959642,0.166927273
0.346290264,0.651443779,0.673528728,0.034226028,0.018956361,0.026909802,0.042942043,0.150764437,0.145806761,0,0,0,0.116192412,0.139123858,0.437333333
0.375834517,0.36572189,0.416620144,0.082745762,0,0.054822299,0.045654845,0.047000217,0.139587191,0.097778797,0.16684014,0.143551233,0.523527963,0.602480789,0.614606061
6.817561736,7.303260146,7.463945104,1.587099893,1.578907644,1.537400565,1.444288743,1.293674371,1.584379072,3.018804875,3.542990836,2.608097715,8.981892092,10.62806317,9.567878788
6.345388235,7.860013307,9.76273552,3.315355133,3.305269658,3.264690788,1.749344256,1.770886168,1.227113763,2.812671996,3.865140903,3.65564352,7.68539049,6.620681309,6.245454545
0.203012333,0.232127745,0.118451966,0.020949553,0.0449554,0.018424429,0.029523912,0.043049779,0,0.04799371,0.103022032,0.134672397,0.328239714,0.615901252,0.469121212
3.860463821,4.099587492,4.145150035,0.547985222,0.662295869,0.576276623,0.719988502,0.5276864,1.09545361,1.375114664,1.435037569,1.385267285,5.210273466,4.682943063,4.957757576
0.009999165,0.539667332,0.045943243,0,0,0,0,0,0.038408421,0,0,0,0,0.000835421,0
0.0063014,0.009202395,0.050685043,0.007547391,0.022234116,0.004641519,0,0,0.004260646,0.004568798,0,0,0.002085489,0.00325177,0.00348903
0.83309669,1.081836327,0.657943708,0.619011774,1.008371072,1.055940467,0.179246164,0.143025868,0,0.652214651,0.675195345,0.620674056,0.625893077,0.958673685,0.405369697
0.066154403,0.070030605,0.072778553,0,0.011388088,0,0,0.012614303,0.013305218,0.026249509,0,0,0.084639074,0.067828402,0.099690909
0.023487291,0.004422089,0.898639218,0.056535341,0.019111431,0.067494226,0.062199705,0.048187812,0.060274292,0.024625213,0.094851298,0,1.107723577,0.051285775,0.08550303
1.075308333,0.879520958,1.030762968,0.273422879,0,0,0,0.182124484,0,0,0,0,0.43081424,0.528389907,0
0.174353406,0.251965403,0.116381717,0.060734091,0.019510086,0.056041827,0.031230642,0.034745308,0,0,0,0,0.190360926,0.072584256,0.07689697
2.632367271,2.483459747,3.065712957,0.470315252,0.474667216,0.204907621,0.335611369,0.713832331,0.440423781,0.999213733,0.663797111,0.849762497,3.707009116,3.767773946,3.474060606
1.030819344,1.454371257,1.64410328,0.162604882,0.399258954,0.320919938,0.24109087,0.244627201,0.262552287,0.153249902,0.188892722,0.104537435,0.175190934,0.053620137,0.050814545
0.090765333,0.065650033,0.185769946,0,0,0.011373492,0.018914879,0.017382074,0.025653158,0.106670161,0.149262864,0.12748247,0.03422641,0.194838749,0
0.179726607,0.090176979,0.208688067,0.002345568,0.027241663,0.011776366,0.040383026,0.007959568,0.03793321,0.042130127,0,0.034637714,0.193982508,0.182803897,0.27210303
30.43013447,31.299002,35.1064201,11.64462553,8.747770001,11.83795227,6.461499766,5.26150279,5.672838236,12.11636745,11.70058641,9.979039433,21.92103966,20.07321353,23.51454545
0.043225591,0.023802528,0.020115143,0,0,0,0,0,0.0051235,0.013752457,0.010007049,0.013304984,0.031680833,0.024038846,0.031675152
0.305270191,0.212332668,0.095487323,0.127419633,0.033154247,0.03988581,0.033487837,0.040565901,0.033782486,0.03740401,0.046781949,0.105773958,0.041877926,0.066975253,0.054715758
0.10050948,0.086259481,0.043013492,0.01492559,0.016700974,0,0,0.013459894,0.013260646,0.025254881,0.022822862,0.015553042,0.157538803,0.212028801,0.204478788
11.30098277,13.51377246,11.9696441,2.887814647,2.476670784,2.713176803,2.46969207,2.123976523,1.795721045,5.443847464,4.318550625,4.463303928,17.58622814,16.93350275,12.78424242
0.079395306,0.218304724,0.323900907,0.036071959,0.018574859,0.031938029,0.019319464,0.05237519,0,0.029045341,0,0,0.224901454,0.245694923,0.364236364
0.202366436,0.21160346,0.266021168,0.041361831,0.020355427,0.030352836,0.059403543,0.028089269,0.028959062,0,0.120749284,0.038460077,0.31358709,0.421667574,0.25089697
5.333611738,4.847744511,5.611188649,1.13842754,1.700150954,1.260264306,0.805863965,1.001304253,0.890694644,4.073712489,3.540171273,2.563944809,5.84047795,5.128940522,6.638181818
0.312620062,0.337378576,0.414986043,0.044106902,0.043071909,0.04465807,0,0,0.060501269,0,0,0.047092815,0,0,0
0.801247251,0.823419827,0.723249593,0.051139809,0.05245094,0.074403387,0.153763789,0.166343019,0.076040595,0.317972743,0.282628193,0.237400287,1.272357724,1.008652508,1.120121212
