K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M3,K3M4,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
,,,,,,,7.114491,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6.847228,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6.911712,,,,,,,,,,
,,,,,,,,,,,,,,,,,7.12676,,,,,,
,,,,,,,,,,,,,,,,,,,,,6.378746,,
,,6.652782,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6.054525,6.794347,,,,,,,
,6.995438,6.909588,,7.066535,6.441576,7.105591,6.817868,,,6.347688,,,,,,7.076125,,,,,,,
,7.10643,7.194436,,7.213795,7.404008,6.930464,7.370289,6.978484,7.020506,7.471428,7.363791,,,,6.674847,,,,,,,7.055657,
,,6.969009,,,,,,,,,,,,,,,,,,,,,
,,,,,7.623505,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7.552781,,,,,,,6.818369,,,,,,,,,,,
,,,,,,,,,,,6.949839,,,,,,,,,,,,
,,,,,,,,,,,8.419294,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,6.863233,,,,
,,,,,,,,,,,,,,,,,7.266707,,,,,,
,,,,,,,6.94281,,6.883086,6.715816,,7.256844,,,7.201133,7.510274,,,7.334185,6.929801,,,7.445206
,,,,,,,,,,6.73003,,,,,,,,,,,,,
,,,6.847581,7.60552,,,,,7.23445,,,,,,,,,,,,,,
,,,,,,,,,6.553735,,,6.965884,7.308922,,7.420214,,,,,,,7.142616,7.167261
,,,,,,,,,,,,,,,,,,,,7.412373,,,
,,,,,,,,,,,,,,,,,,,,,,7.32762,
,7.202642,7.093461,,,,6.939889,,,7.066976,7.672193,7.134685,,,,,,,,,,,,
,,,,,,,,,,,,,,6.524957,,,,,,,,,
,,6.406956,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7.04363,,,,,,,,,
,,,,,,,,,,,,,,7.373674,,,,,,,,,
,,,,,,7.451694,,7.45615,,,,,7.797499,7.824219,7.208341,,7.651902,7.777574,,,,7.547297,
,,6.877068,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,6.63314,,
6.872615,,7.236162,,,,6.770952,,,,,7.014676,,,7.02614,,,7.396531,,,7.496621,7.199423,,
,,,,,,6.659721,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.869261,,8.169337
,,,,,,,,,,,,,,,,,,,,,6.741166,,
,,,,,,,,,,,,,,,,,,,,,,,6.908332
,,7.146704,,,,,,,7.339796,,,8.19404,7.235669,,6.936519,,,7.754224,7.804091,7.906323,,7.961407,
,,,,7.940335,,,7.453191,,7.687466,7.599959,,7.875969,7.506317,,,,,,,,,,
,,,,,6.456061,,,,,,,,,,,,,,,,7.052856,,
,,,,,,,,,,,6.966034,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6.820364
,,,,,,,,,,,,,,,,,,,,,,,
7.613355,,7.941594,7.800039,8.041298,7.958384,7.868078,7.519713,7.414921,7.832337,7.858793,7.748383,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.232899,,
,,7.042941,,,6.706145,,,,,,,,,,,,,,,,,,
,,,,,7.778131,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6.968863,,,,,,,,,,
,,7.151202,,,,,,,,,,,,,,,,,,,,,
,,,,6.862251,,7.311398,,,,,,,,,,,,,,,,,6.766656
,,,,,,6.75233,,,,,,,,,,,,,,,,,
6.993877,,,,,,,,7.301911,,,7.264438,7.266689,,7.281749,,7.357864,7.650543,7.005611,7.225478,7.468437,,7.138191,
,,6.957016,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6.760245,,,,,,,
,,,,,,,,,,,,,,,,,,,7.101911,,,,
,,6.003904,,,,,6.893335,,,,,,,,,,,,,,,,
,,,,,,,,,,,,7.125628,,,,,,,6.81009,6.990702,,6.875902,
,,,,,,,,,,,,,6.421469,6.156849,,,,6.135331,,,,,
,,,,,,,,,,,,,,,6.724726,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6.985873,,,
,,,,,6.797695,,,,,,6.932117,,,,,,,,,,,,
,,,,,,,7.139282,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7.226298,,,,,,,,,,
,7.382883,7.483468,,,,,,,,,,7.293707,,,,,,7.482016,,,,,
,,,,,,,,,,,,,,,,,,,,,7.493677,,
,,,,,7.41767,,,,,,,,,,,,,,,,,,
,7.472153,,,,,,,,,,,7.940641,8.012392,,,7.862753,,,,7.902159,,,
,,,,,,,,,,,6.601775,7.306198,,,,,,,,,,,
,,,,,,,,,,,,7.916787,7.325581,8.107792,7.905144,8.320552,7.41585,,7.338214,7.78829,7.5516,,
,,,,,,,,,,,,,,7.142872,6.845596,,,6.933194,,,7.546165,,6.786326
,,,,,,,,,,,,,,,,,,,,,6.831527,,
,7.079163,,,,,,,,,,,,,,,,,,,,,,
,6.730353,,,,,,,,,,,7.585927,7.11525,,,,,,,,,,
,,,,6.755174,,6.518632,6.682629,6.692076,6.562909,6.660138,6.619332,,6.816127,,7.340634,7.066854,,,,6.760982,6.614918,,
,,,,,6.825471,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.99783,,,6.86687,,
,,,,,,,,,,,,,,,,,,,7.004259,,,7.186754,
,,7.080534,,,,,,,,,,,,,6.945731,,,,,,,,
,,,,,,,,8.066612,,,,,,,,,,,,,,,
,,,,,,,,,,,,,6.757227,,,,,6.858887,,,,,
,,,,,,,,,,,,,,,,6.889558,,,,,,,
,,,,,,,,,,,,,,,,7.036964,,,,,,,
,,,,7.124549,,,,,,6.816909,,,,,,,,,,,,,
,,,,,,,7.67881,,,,,,,,,,,,,,6.880127,7.053466,
,,,,,,,,,,,,,,,,,,,,6.689461,,,
,6.470065,6.958412,,7.146526,,7.016003,,7.029807,6.438169,6.980603,7.120956,,6.983262,,,,,,,6.660677,7.145934,,7.006005
,,,,,,,,,,,,,,7.743359,,,,,,,,,
,,,,,,,,,,,,,,,7.742174,,,,,,,7.777869,
6.862051,,,,,7.095912,,,,,,,,,,,,,,,,,,
,7.77583,,,,,,,,,,,,,,,,,,,,,,
7.771808,7.844479,,7.56897,7.511409,7.79836,7.758755,,7.231742,,8.09614,8.029285,,,,,,,,,,,,
,,6.922442,,,,,,,,,,6.94201,,,,,,,,6.511133,,,
,,,,,,,7.303777,,,7.225967,6.929214,7.149766,7.034377,,7.257057,7.126396,,7.290506,7.247591,7.577104,,7.303703,7.566426
,,,,,,,,,,,,6.768648,7.719562,,,7.075153,,,,7.041731,7.07446,,
,,,,,8.167904,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,7.705108,,,,,,,,,,,,,,,,,,,,
,,,,,6.716641,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7.070145,,,,,7.645535,,,7.908319,,,,,7.82692
,,6.884375,,,,,,,,,,,,,,,,,,,,,
,,,,6.933753,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.231264,,,,,7.488939,,,,,,,,,,
,,,,,,,,,,,,,7.036954,6.762085,,6.981279,,,,,,6.787292,
,,,,,,,,,,,,,6.873475,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,6.850236,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.090389,6.723014,,,,,,,6.742298,,,7.164167,
,,,,,,,,,,,,7.468812,,,,,,,,,,,
,,,,,,,,,,,,6.998732,7.074975,,,,,6.815808,,6.960284,,6.844146,6.810771
,,,,,,,,,,,,,,,,,,7.702758,,,,7.402688,
,,,,,7.318333,,,,,,7.122747,,,,,,,,,,,,
,,,,,,,,,,,,,,,6.994229,,7.168234,,,,,,
,,,,,,,,,,,,,,,6.921619,,,,,,,,
,,,6.765934,,,,,,,,,,,,,,,,,,,,
,,,,,,,6.591642,,,,,,,,,,,,,,,,
,,,,,,,,6.835702,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6.948465,,,
,,,,,,,,,,,,,,,,,,,,,6.663178,,
7.974947,7.658129,,,,,,,,,7.380246,,,,,7.796231,7.793052,,,,,7.913103,7.639956,7.679888
,,,,,,,8.064601,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7.457869,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.223525,,,
,,,,,,,,,,,,,,,,,,,,,7.12025,,
,,,,,,,,,,,7.424152,,,,,,,,,,,,
,,,,,,,,,,,,,7.297413,,,7.253383,,,,,,,6.531098
,,,,7.39362,,7.205423,,7.45085,,,7.184187,,,,,,,,,,,,
,,,,,,,,6.86402,,7.286836,,,,,,,,,,,,,
,6.99964,7.026789,,,7.05573,7.025015,,6.94808,6.93614,,7.285953,,,,,7.115887,,6.618356,6.745955,,7.29201,,6.82593
,,,,,,,,8.074593,,,,,,,,,,,,,,,
,,,,,,,,7.327598,,,,,,,,,,,,,,,
,,,,,,,,,,7.255716,,7.870818,8.536093,8.232299,8.042406,8.399215,,8.409567,8.430447,8.386241,,8.444111,7.802505
,,,,,,,,,,,,,7.053179,,,,,,,,,,
,,,,,,,,,7.335488,,7.093098,7.982249,7.342671,,,,,8.039808,7.579452,,,8.204026,7.174228
,,,,,,,,,,,7.455337,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.13225,,,
,,,,,,,,,,,,,,,,,,,,6.677576,,,
,,,,,,6.998367,7.486742,,,7.463122,,,,7.954389,,7.448709,,,,7.923795,7.766618,,
,,,,,,,,,,,,,,,,,,6.646555,,,,,
,,,,,,,,,,,,,,,,,,,,,7.405739,,
,6.787265,,,,,,,,6.347904,,,,,,,,,,,,,,
,,,,,,,,,,,6.802735,,,,,,,,,,,,
,,,,,,,,,,,,6.49037,,,,,,,,,,,
,,6.914726,,,7.008252,,,,,,,,,,,,,,,,,,
,,,,,,6.946784,,7.025603,,,,,,,,,,,,,,,
,,7.772063,,,,,,,,,7.454498,7.631853,,,7.605549,7.635035,,,7.724077,6.933407,,7.805812,
,,,,,,,,,,,,,,,,,,6.450187,,,,,
,,,,,,,,,,,7.441065,,,,,,,,,,,,
,,,,,,,,,,,6.284784,,,,,,,,,,,,
,,6.908968,,,,,,,,,7.206205,,,,,,,,,,,,
,,,,7.566842,,,,,,,7.292424,,,,,7.249547,7.617047,,,,,,
,,,,,,,,,,,,,,7.441685,,7.628342,,,7.526017,,7.75052,6.957675,7.151086
,,,,,,,,,,,,,,,,,,6.824656,,,,,
,,,,,7.516529,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8.335863,,,,,,,,,,,,
,,,,,,6.958615,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7.837189,
,,6.622144,,,,,,,,,,,,,,,,,,,,,
,,,,,,6.996321,,,,,,,,,,,,,,,7.220986,,
,,,,,,,,7.49248,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,7.388713,,,,,,,,,,,7.613708,7.910594,,,7.560431,,,,7.905634,7.779472,7.731049,7.888236
,,,,,,,,,,,6.899732,,,,,,,,,,,,
,,,,,,,,,,,,7.753332,,,,,,8.129061,7.410804,,,,
,,,,,,,,,,,,,,,,,,,7.08965,,,,
,,,,,,7.62547,,7.565684,,,7.502424,,,,,,,,,,7.352908,,
,,,,,,,,,,,,,6.784634,,,,,,,,7.41594,,
,,,,,,,,,,,,,,,,,,7.93417,,,,,
,,,,,,,,,,,,,,,,,,,7.008473,,,,
,,,,,6.808922,,,,,,,,,,,,,,,,,,
,,,,,,7.462569,7.241544,,,,,,,,,,,,,,,,
,,,,,,6.956755,,,,,,,,,,,,,,,,,
,,,,,,,7.04642,,7.333485,7.399244,,,,,,,,,,,,,
,,,,,,,,,,,,,6.592594,,,,,,,,,,
,,,,,,,,,,,,,,,,6.617541,,,,,,,
,,7.618629,,8.513228,,,,,,8.144909,,,,,,,,,,,,,
,,,,,,,,,,,6.645794,,,,,,,,,,,,
,,,,,,,,,,,,,,6.970972,6.823789,7.335676,6.759985,6.810961,,6.789422,,,6.909785
,,,,,,,,,,,,,,,,6.542229,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.821535,,,,,,
6.808756,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6.625257,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,7.193061,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6.578276,,,
,,,,,,,7.239166,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.834738,,,,,
,,,,,,,,,,,,,,,7.384237,,,,,,,,
,,,,,,,6.394306,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.357915,,7.585308,
,,,,,,,,,,,,,6.987376,,,,,,,6.798386,,,
,,,,,,,,,,,,,,,,,,,,,,6.666947,
,,,,,,,,,,,,,,,,,,,,,,,7.690183
7.097655,,,,,,6.759073,,,,,,,,7.43664,7.214432,8.520644,6.971275,,,,8.382609,7.023404,
,,,,,,,,,,,,,,,,,,,,,,,
7.492395,,,7.311193,,,,,,,,,,,,,,,,,,,,
,,7.435637,,,7.822328,,,,,,,,,,,,,,,,,,
,,,,,6.755418,,,,,,,,7.116758,,,,,,,,,,
,,6.606072,,,,,,,,,,,,,,,,,,,,,
,,,,,6.901138,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.990182,,,,,
,,,,,,,,,,,,,,,,,,,,,7.141006,,
,,,,,,,,,,,,,,,,,,,,,,,6.880497
,,7.165202,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.680931,,,,,,,,,,,,
,,7.227876,,,,,,,,,,,,,,,,,,,,,
,,,,,,7.688919,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.003617,,6.698156
,,,,,,,,,7.661411,,7.281063,,,,,,,,,,,,
,,,,,,,,,,,,,,7.541136,,,,,,,,,
6.840945,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,7.523078
,,,,,,,,,,,,,,,,,,,,,,,7.034527
,,,,,,,,,,,6.711643,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.718449,8.17524,
,7.642004,7.631097,,,,7.430044,7.894893,7.443201,,,,,7.856703,,,,,,,,,,
,,6.812658,,,,,,,,,,,,,,,,,,,,,
,,7.402015,,,,,,,,,,,,,,,,,,,,,
,,7.233134,,6.706606,,,,6.854037,,,,,,,,,,,,,,,
,,,,,,,,,,7.555453,,,,,,,,,,,,,
,,,,6.88265,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7.082857,,,,,,,,,,
,,,,,,,,,,6.59881,,,,,,,,,,,,,
,,,,,,,,,,,,,6.830029,,,,,,,,6.620311,,
,,,,,,,,,,,,,,,,,7.087277,,,,,,
,,,,,,,,,,,,,,,,,,,,,6.866914,,
7.656223,,7.374322,,7.795317,8.02277,7.500494,7.797673,7.699737,,,7.735219,,7.895575,,,,,7.711102,,7.842865,,,7.518226
,,,,,,,7.539391,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6.988788,,,,,,,,6.896809,,,
,,,,,,,,,,,,,,,,,7.055719,,6.675045,,,,
,,,7.692146,,,7.873076,8.088842,,7.8703,,,,,,8.067725,,,,,,,,8.040751
,,,,,,,,,,,,,,,,,,,7.202486,,,,
,,,,,,,,,,,,,,,,8.073549,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6.403806
,,7.112631,7.294,,,,,,,,,,6.952203,7.418881,,,,,,,,,
,,,,,,,,,,6.881182,,,,,,,,,,,,,
,,,,,,,,,,,,,7.366038,,,,,,,7.227618,6.875968,,
,,7.110718,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,6.442791,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.083401,,,,,
,,,,,,,,,,,7.569898,,,,,,,,,,,,
,,,,,,,,,,,,6.738874,,,,,,,,,,,
,,,,,,,,,,,,,,7.380407,7.301361,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8.170752,,,,,,8.036575,
,,,,,,,,,,,,,,,,7.488613,,,,,,,7.864988
,,,,,,,6.654248,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7.181741,
,,7.676072,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.146106,,6.914871
,7.612395,7.160109,,,,,7.546938,,,,,,,,,,,,,,,7.249639,
,,7.407184,,,,,7.00746,6.91591,,7.091776,,7.696319,7.488272,7.087715,,,,7.452645,,7.395835,,7.287594,
,,,,,,,7.910492,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.699785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,7.081044
,,,,,,7.386611,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6.594931,,,,,,
,,7.046031,6.795192,,,,7.079351,7.103257,,,,,,,,,,,,,,,
,,,,,6.602195,,,,,,,,,,,,,,,,,,
,,,,,,,,,7.27715,,,,,,,,,,,,,,
,,,,,,,6.972672,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.992592,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6.811686
,,,,,,,,,,,,,,7.003618,,,,,,,,,
,,,,,,,6.853852,,,,,,,,,7.314138,,,7.354539,,7.18307,,
,,,,,,,,,,,,,,,,,,,,,7.01579,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6.96948,,7.312409,,,,7.563427,,,,,,,,,,,
,,,,,,,7.458812,,,,,,,,,,,,,,,,
,,,,,,,,6.640707,,,,,,,,,,,,,,,
7.379576,,,,,,,7.425565,,,,,7.731574,7.295392,,,,,,7.308973,,,,
,,,,,,,,6.239198,,,,,,,,,,,,,,,
,,,,,,,7.148356,,,,,,,,,,,,,,,,
,,,,,,,6.69551,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,7.217657,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.579919,,,,,
,7.200341,,,,,,6.634322,,,7.024354,,,,,,,,,,,,,
,,6.717745,,,,,,,7.000062,,,,,,,,,,,,,,
,,,,,,,7.335599,,,,,,,,,,,,,,,,
,,,,,,,,,,,6.951251,,,,,,,,,,,,
,,6.82711,,,,,,,,,,,,,,,,,,,,,
,,,,,,,6.616797,,,,,,,,,,,,,,,,
,6.991934,7.12453,,6.932491,,,,,,,,6.86462,,,,,,,,,,,
,,,,,,,,,,,,,,,7.378539,,,,,,,,
,,,,,,6.781218,,,,,,,,,,,,,,,,,
,,6.625893,,,,6.616629,,6.923754,,,,6.627199,,,,,,,,,,,
,,,,,,,6.347022,,,,6.136649,,,,,,,,,,,,
,,,,,,,,,,,,,,7.111268,,,6.998492,,,,,,
6.876265,,7.932044,7.46845,7.352075,6.924562,7.304774,,7.594934,7.3909,6.9879,7.478764,,,,,,,,7.248004,7.23423,7.14862,,6.987062
,,,,,,,6.935234,,,,,,,,,,,,,,,,
6.925408,,7.072882,,7.049972,,,6.841993,,,7.04802,6.949552,7.333386,,,,6.900642,,,6.855663,6.752059,,,
7.004674,7.164248,6.850029,7.225989,7.601311,7.346415,7.257835,,,,7.128455,7.342464,,7.447544,,,,,,,,7.133349,,
,,,,,,,,,,,,6.872761,7.068451,,7.200217,7.841953,,,,,,6.903556,6.914468
,,7.321618,7.508568,,,,,,,,7.140339,,,,7.221139,,,,7.41668,7.149428,,,
7.676598,7.904507,7.694034,7.537231,7.772343,7.585784,7.890791,6.349893,7.80336,7.56293,7.439825,7.668238,7.28284,,7.593542,7.07145,7.318144,,7.132195,,,,,7.66735
,,,,,,,,,,,,,,,7.029963,,,,6.507513,,,,6.693207
,7.03452,,,,,6.614828,,6.963404,6.794392,,,,,,,,,,,6.864189,,,
7.522719,7.008702,8.595131,8.280281,7.737954,8.070391,8.110081,,8.330911,8.471604,7.004081,8.29367,,,,6.826589,,,,7.229946,7.264633,7.451702,6.9763,6.987062
,7.310215,7.489455,7.49804,,,,,,,,,,,,,,,,,7.189103,,,
7.08165,,7.290216,7.03713,6.924664,,,,6.883683,6.826765,,,,,6.721654,,,6.80987,6.396054,6.29374,6.496592,6.359072,,
6.552196,,6.425678,6.583284,,,7.349849,,,,6.912085,7.642816,7.604054,,,6.582499,7.690967,7.708845,,7.565431,,7.483069,7.494508,
,,7.174256,7.015065,,,,,6.902124,,6.904424,6.8125,,,,7.473111,7.058185,,,,7.041052,7.060421,,7.217808
,7.461203,,,,,7.020581,,,,,,,,,,,,,,,,,
7.438028,7.826751,8.157651,7.558618,10.096029,8.607812,8.625548,8.112979,7.847297,7.563132,,8.495608,,,,,,7.263936,,,,,,
,,,,,,,,,,,,,,,7.126114,,,,7.099244,,,,
,,,,,,,,,,,,,6.955089,,,,,,,6.768747,,,
7.653623,,7.685972,7.486734,7.288123,,,,,,,7.605237,,,,,,,,,,,7.489207,
7.563311,,7.676346,7.643681,7.6291,7.722727,7.430006,7.561574,,,7.284981,7.124604,7.35766,,,,7.402184,,6.974761,,,6.873498,6.994266,
8.091712,7.473869,7.269682,6.577692,,,,,,,,,,,,,6.79502,7.274862,,,7.19953,,,
7.748216,7.491733,7.7438,,7.49767,,,,,,,7.357191,7.39284,,,,,7.449296,7.297451,,,,,
,7.63614,7.974532,,,7.607361,7.294879,,7.835949,,,7.684738,6.916713,,,,7.251385,,,7.185727,,,7.465599,
,,,,,,7.382669,,,,,,,,,,6.942822,,,,,,,
,7.027263,,,,,,,,,,6.897893,7.349049,,7.120617,7.342819,,,7.124381,,7.284562,,,7.055047
,,,,7.317011,,,,7.106756,6.167199,7.404152,7.079985,,,,,,,,,,,,
,,,,,,,7.119368,,,7.235832,6.68184,7.08622,,,6.873283,,,6.987515,,7.058445,,,6.943013
,6.939384,7.437132,7.236402,6.69386,,7.018864,,6.990045,,,7.136585,,,,,,,,,,,,
,7.306623,6.528771,7.60249,,,,,,,,,,,,,,,,,,,,
7.485824,7.095242,7.617747,,,,6.99363,7.438422,7.506521,7.550246,,7.240885,7.393037,,,,,,7.117884,,,,7.440678,7.216065
,,,,,,,,6.512412,,,6.79642,,,7.155576,7.262917,,,6.920247,,,,,
6.819521,7.123721,7.262199,7.346563,,7.595018,6.712515,,,,,,6.923407,,,6.724454,,7.106904,6.769109,6.745774,6.828574,6.799591,,7.053051
7.662007,,6.841706,6.788449,,6.987,,,,,,,,,,,6.741296,,,,,,,
7.541006,7.504218,8.035397,8.030366,7.302691,7.9652,,8.024813,,,,7.913221,7.39284,7.971109,,,,,7.297451,7.766957,8.047399,,,7.455563
,7.320479,7.897847,7.931279,,7.76314,6.913388,7.566768,6.682591,7.693924,,6.596334,,7.562521,,,8.09928,,,7.785987,,7.411507,,7.629304
7.737927,,7.257597,6.577692,7.205959,,7.210748,,6.964037,6.77302,,7.177444,,,,,6.633098,7.274862,,,,6.565014,,
7.101591,7.281515,,,7.15145,,7.249748,,,,,7.364483,,,7.338526,,,7.68513,,7.461677,,,,7.341122
,,,,,,,,,,,,,,,,,,,6.920719,7.48015,,7.126211,
7.389364,7.22339,,7.272259,7.116808,,7.225832,,,7.245333,7.000994,7.388414,7.481101,7.292629,,,7.613099,,,7.372667,7.37585,6.929087,,
,,7.602469,7.529919,6.841179,7.233594,,,6.581081,7.081431,,6.672001,,,,,,,,,,7.320572,,6.908899
,,6.831611,,6.755744,,8.075661,,8.060449,,7.171794,7.881601,7.075388,7.317355,7.128811,6.961196,7.070323,,7.234778,7.159991,7.333619,7.192465,7.226355,6.551234
7.153319,,8.114312,,7.883707,,,7.445301,,6.906327,,,7.983323,,7.168621,,,7.64848,7.100786,7.810463,7.452692,,,6.816878
,,6.570808,6.427045,,,,,,,,,,,,,,6.671135,,,7.144701,,,
6.978187,,6.877695,,,6.89376,6.258723,,,,6.591725,,,,,,7.065798,,6.96295,,7.074153,6.869531,,
,,,,,,,,,,,7.190332,,,,6.996599,,,,,,,,
7.437064,,,7.472573,,7.482179,,,,,,7.35676,,,,,7.294686,,7.346955,,,6.633986,6.926174,6.751659
7.363086,7.517665,,7.470811,,,,,7.269881,,,,7.168652,,,7.051788,,,,,7.528181,,,7.054258
,,7.77886,7.356537,,7.930211,7.48517,7.576388,7.12506,6.67235,7.345108,7.686013,,,,,7.655021,,,,,,,
7.605229,7.333166,,7.297926,7.589661,7.247571,7.160378,7.289429,,,,7.437967,,7.211342,,7.315111,,,,,,,,
,7.604852,,,,,,,,,,7.594549,,,,,,,,,7.243688,,,
,6.633886,7.680621,7.004971,,,,7.01138,,7.3338,7.432014,6.59536,,,,,,,,,,,,
8.116492,,7.037572,7.110155,8.167863,7.75903,8.108577,,,,,8.215284,,,,,6.633098,7.274862,,,,,,
8.522735,8.167955,8.677118,8.388355,10.096029,8.791936,8.594533,8.317218,7.847297,7.360638,,8.480182,,,,7.562769,7.546789,7.263936,,,7.436729,8.651825,,
6.656652,,7.641046,7.882139,6.930301,7.87482,6.81335,,7.086545,7.370917,6.496418,7.549765,7.514584,,,,,,7.002974,,7.016402,,7.044315,6.821596
6.776428,6.995481,7.643818,,7.292964,,7.976288,7.493334,7.87633,7.352633,,7.780769,,,,,,,,7.406084,,,7.447206,7.362733
,,7.208006,7.070103,,6.69497,,6.89705,,,,,,,,7.00539,,,,,,,,
7.085978,,,,,,,,,,,,,,,7.170812,7.511888,7.370678,,,,,7.300546,
,,,,,,7.36439,,,,,,,,,6.518157,,,6.965744,,,,,
6.530936,,7.338195,,,,,,,,6.419523,,,,7.382315,,,,,,7.059546,,,
8.265455,8.175901,8.469724,8.549191,8.139208,8.528365,8.208045,7.607789,7.933822,8.517843,7.744277,8.236173,,,,,,,8.350081,,,,,
,7.519827,7.845717,,,,,6.956587,7.341204,7.349014,7.657599,,,,,,,,,,,,7.560566,
6.979298,,,7.563529,,,,,,,,,,,,,,,,,,,,
,,6.831611,,7.009377,,8.253319,,8.256626,,7.171794,8.172488,7.171104,7.052766,7.128811,,7.070323,,7.234778,7.159991,7.333619,7.172551,7.226355,
,,7.287245,6.907002,6.95852,,6.75175,6.717188,,,,,6.647691,7.512918,,7.660698,7.051037,,,7.344395,6.69643,,7.477108,7.02978
,7.306186,,,,,7.206278,,,7.175189,,,7.28737,,6.712388,6.947408,,,,6.777961,7.27087,,7.310639,7.159282
,,6.826638,,,,,,,,,,7.023758,,,,,6.538422,,,,,,
7.055201,,,,,,7.073091,,7.401437,,,,,7.72909,,7.580464,7.602806,,,7.634529,7.366995,,,7.654128
,6.68507,,6.483993,,,,,,7.017336,,,6.929068,7.056829,7.243642,7.1813,,7.246615,7.04538,7.286928,7.528022,6.988361,7.22453,7.488238
,,,,,,,,,,,,,,,7.1593,,,,,,,,7.249015
,,,,,,,,,,,,,,,7.655674,,,,,,,,
7.460622,,,,7.370049,6.769208,7.358766,,6.847309,,,,7.25641,,,,,,,,7.411004,,,
,,,,,,,,,,7.016785,,6.782882,6.598151,6.971747,6.904664,7.1957,7.162584,6.781941,7.125354,7.22508,7.28547,7.114844,7.044102
6.637864,7.145671,,6.892266,,6.691621,7.308889,,,7.081796,,6.73327,6.993975,,,,,,6.996022,6.685084,6.353824,,,
