Intensity,Intensity 30_1,Intensity 30_2,Intensity 30_3,Intensity 35_1,Intensity 35_2,Intensity 35_3,Intensity 40_1,Intensity 40_2,Intensity 40_3,Intensity 45_1,Intensity 45_2,Intensity 45_3
10634000,2950900,846910,378530,778050,525760,340720,682480,1626600,1380300,605670,197240,320640
6547100,1299200,750370,882380,580660,377080,0,776720,1555500,0,325100,0,0
5030100,472920,455250,340520,269770,225690,252990,512390,471190,842510,336540,478390,371910
1707900,333970,285820,0,162750,0,0,208360,247430,167780,145970,155800,0
2727300,227910,159710,187620,146400,158730,137430,393210,347060,311450,244250,216800,196780
20782000,2519200,1848200,2096100,1364000,990130,1105500,2069400,2791600,2574600,1167400,1256600,999300
993630,0,0,0,0,0,0,0,0,993630,0,0,0
7328500,1378000,660200,750280,606420,318370,319430,728220,723490,490070,509590,447580,396790
40706000,9322900,5551400,5928600,2827700,2408600,2467900,3323400,3497900,3450700,593160,700650,633150
1993900,109590,195320,293650,238020,58931,81906,301640,92472,66305,175130,258350,122600
4286000,749820,317380,183270,253420,246620,0,522240,615950,327120,671550,398640,0
1319800,0,0,0,0,0,0,0,790420,529420,0,0,0
62071000,10529000,5503400,5908600,5040200,2952100,2802400,6989700,7008200,6933400,2656000,3175400,2572400
784330,188230,172050,144610,58893,44332,0,0,81774,94450,0,0,0
14003000,890690,648780,606050,608150,522080,581900,1017700,1023200,990090,2578400,2565800,1970200
900730,0,86504,69261,0,68278,105750,0,186530,156090,0,228310,0
2230500,605940,439160,270360,179780,0,0,150490,303080,220680,38955,0,22045
1056500,140550,115930,72022,85461,56695,0,0,211160,183400,0,91058,100210
3627500,494620,378050,368210,238520,176790,164790,391990,463390,379280,291240,167500,113170
1218500,102250,87249,85174,116370,100070,115590,162430,201750,176040,71580,0,0
14533000,2190200,1205200,1355300,159530,1080800,1509700,1894400,957270,1665900,176270,1095400,1242700
4964900,722320,422750,447360,308040,237320,349890,358190,434690,475090,400860,377580,430810
2130500,135320,111630,165580,122390,97125,98232,0,184610,152480,361480,449090,252600
1585500,273000,263770,91222,69614,46908,14311,52256,205110,146300,152660,145560,124840
2346600,0,1146600,1200000,0,0,0,0,0,0,0,0,0
4400400,365730,246040,232620,311400,225430,235780,451390,477450,460690,496170,544000,353700
2548800,362080,197350,185660,153000,155910,121020,238760,144010,0,0,740990,250060
55578,0,0,55578,0,0,0,0,0,0,0,0,0
2638500,294900,484890,343460,193810,143660,88704,514970,206650,95849,109370,108760,53500
1571100,381250,158760,103110,161890,63423,87447,246250,152430,128930,0,87587,0
985640,0,0,0,0,204730,303140,180180,118620,178950,0,0,0
930120,0,174860,0,148010,159520,0,200830,246890,0,0,0,0
4452100,822890,483440,746480,224880,213440,148360,394170,489420,0,477300,451710,0
3530700,557980,292750,217740,241900,41885,19221,252660,270730,164430,609490,651760,210110
6107100,902600,663810,728650,415170,350880,421440,613690,730810,582730,219680,274360,203340
2372700,295150,292260,356700,237970,115780,120750,296340,175470,154070,102940,145140,80099
16456000,1450300,1270400,3482400,848190,523150,750340,1563800,1075600,896020,1426900,1845700,1322800
4913000,407590,295900,357210,268530,175390,255790,377030,441390,454780,603930,760400,515040
24223000,3467800,2201800,2261500,1748400,1332600,1268700,2805900,3151200,2313000,1329300,1333100,1009900
4084100,443220,0,260280,557460,0,0,1020500,400110,382890,404630,324940,290120
920680,401830,0,0,156660,0,0,181380,0,0,180800,0,0
5765100,809180,529950,685200,442740,381090,466860,723470,581750,493750,226770,236630,187770
714960,120260,80387,82385,48962,50850,36041,74635,78202,74005,19716,33770,15750
2829100,332910,179460,296500,207880,183240,109100,248650,384430,407890,142820,224940,111240
5819700,457630,422670,419910,317280,306630,351570,583530,0,555160,763330,925570,716380
3366400,0,0,0,536270,482760,651100,551830,629040,515440,0,0,0
4013100,306180,179360,183810,333520,198890,294640,484290,446490,412430,405000,457270,311220
59465000,3552300,2765800,2712000,2489400,2114400,2530100,3043900,3478600,3710500,11205000,11906000,9956600
7537800,764150,380650,383810,590100,288290,288850,1041600,666160,609700,1181100,732610,610790
9490300,2055700,986990,765340,781420,484760,439150,941160,794850,565710,871370,503210,300700
124170000,10783000,8901000,10307000,9087000,7835400,9628900,15131000,4988700,13276000,13438000,10732000,10058000
4687300,519800,901200,396650,296770,217490,312530,580170,442280,457970,0,320200,242210
23574000,2742600,2034000,2046700,1278000,1069700,1366900,1822300,2150100,2195600,2400500,2507300,1960400
9610600,920650,598830,606770,623260,419180,528770,1042000,1173300,1078100,848050,1107600,664100
250880,105200,0,0,51945,0,0,64301,0,0,29434,0,0
25336000,3894100,2747500,2591400,1831900,1585600,1321400,2827100,3040200,2721000,1069200,1005700,700810
5676400,477010,362280,567010,411780,299030,349210,715020,557040,563060,379640,597020,398290
7430900,785750,566540,489970,350930,234920,209470,682240,555530,554520,985820,931200,1084000
2922100,327970,180690,338020,144110,80111,77573,212990,257170,0,465520,504940,333020
999330,319480,100830,17841,46781,41984,0,44460,216460,183780,27702,0,0
428200,0,153620,0,0,40193,0,0,234390,0,0,0,0
3375600,452280,313900,294320,218070,158330,220510,424900,391760,340090,189150,199080,173140
25386000,0,7279100,4512100,0,5092600,0,2171800,0,0,0,6330500,0
12043000,1800400,1396000,543680,1252400,673010,137460,681970,2575700,1431300,459680,828640,262960
646250000,68951000,44488000,53764000,41925000,35116000,40132000,83354000,65566000,65478000,50743000,52652000,44079000
1628800,206630,137400,107110,132160,70117,87414,268550,175930,140640,206800,96043,0
172140000,28625000,13458000,12330000,12087000,7480100,7711900,21487000,17205000,12834000,16392000,12903000,9626700
5405700,979430,619200,759660,321070,192550,333340,523510,490620,437440,207450,318370,223090
19444000,1195100,1180900,857060,1362800,1346900,1302600,2540000,2864600,2350600,1559800,1548200,1335500
7160800,0,0,0,732300,435760,209270,1121900,1925100,1445500,442050,496640,352330
1282500,0,270530,391220,0,0,0,0,298740,322020,0,0,0
126130000,7533800,9295700,10924000,8326300,9012800,9406500,10873000,11287000,10646000,12042000,13794000,12993000
192990000,23029000,18600000,17369000,12366000,8050900,7280400,18112000,19920000,18343000,16221000,19019000,14675000
4971900,507060,467620,442890,321830,0,337590,646870,635940,707710,0,469610,434780
2480400,468040,299500,246520,210370,117190,106680,309360,204150,248300,101930,86629,81721
1912200,477070,0,0,339950,0,0,710460,0,0,384750,0,0
217890,217890,0,0,0,0,0,0,0,0,0,0,0
13965000,1996100,1038300,783260,1105100,692570,426640,2647900,1778200,1900100,654180,624540,318130
105290,0,57359,0,0,0,0,0,47926,0,0,0,0
1331900,503660,0,177410,117580,0,74511,233370,0,147560,77805,0,0
91920,0,0,0,0,0,0,91920,0,0,0,0,0
576550,0,59040,0,0,25200,10802,0,135600,151500,0,70553,123850
818300,104830,95173,130740,49952,47024,71530,85160,98912,94617,0,20541,19822
3563500,607470,432380,433170,202430,152850,227960,385370,364680,341740,128070,170730,116630
10010000,1545500,1064900,1204600,699670,535390,683360,1229700,1163400,1044800,257880,315380,265210
5007500,208510,854880,0,288780,156270,155630,509280,326190,224650,589890,966010,727400
154420000,15176000,12219000,9106200,7851900,5857600,4177100,10525000,18090000,15458000,16246000,20302000,19412000
14803000,993090,853240,563630,1028600,440070,244870,1425100,1826200,1950500,1963100,2192900,1321400
1686400,322570,268190,168900,218400,77781,0,226470,253370,0,81533,69156,0
41927000,5788600,4636600,4944900,4207400,1870600,1281300,5903600,3387600,2995500,2680600,2684300,1546100
24167000,2719900,2121300,2219000,1250700,1312400,1140800,2320400,2644900,2056600,1585100,3995200,800680
765180,0,46657,43774,60273,40779,34347,132900,59184,46923,116870,127270,56199
37168000,0,1652000,1532900,2383400,2124600,2762400,4431400,5083000,5027200,4245400,4180800,3744800
1047300,308730,482070,0,0,174180,0,0,0,0,82368,0,0
16834000,911910,2603100,1425400,1550100,1040000,1287900,1125000,778340,1457600,1105100,1826100,1723700
6706900,744240,484880,535700,497410,406810,377440,999090,802410,812970,430360,355980,259650
178440000,25874000,15835000,19285000,10226000,9192500,10569000,17469000,20783000,18071000,9989800,11822000,9326700
12365000,806840,562270,616300,523210,419060,522050,877570,927590,1026100,1983700,2215500,1884400
38932000,865100,508520,107490,6256200,4210100,7211700,7766500,5819000,5885300,252060,50013,0
218960000,28558000,19533000,19618000,11796000,11393000,12800000,22092000,21888000,19653000,17574000,18824000,15230000
1746500,356220,248890,273010,150740,0,162000,223440,0,234810,38494,0,58909
1703400,93783,84201,89942,78145,63802,76187,128840,118590,108450,340060,272860,248560
4272600,498630,343920,406770,292560,246240,292680,465080,502600,391360,301620,328880,202270
32676000,2240000,1956400,1706900,1333800,1301000,1320800,1873200,2304400,2222000,5522500,6320300,4574600
16680000,2069200,1305300,1578700,1019400,776650,817760,1810300,1592400,1366800,1580700,1572100,1190300
1666800,0,531780,242680,0,126930,116860,0,323540,191610,70038,63356,0
15847000,1327900,874370,905970,443780,360910,423430,680970,809920,755960,3250000,3268600,2744800
3823000,561410,311710,382960,276530,202360,275720,401960,401200,380870,243180,252300,132750
850770,224670,0,0,270500,0,0,243140,0,0,112450,0,0
7975400,1028300,665990,880910,599600,383420,518290,991650,724110,607990,641800,519370,413970
6058000,809990,578600,636950,356670,320500,382540,691580,670510,710200,301290,324790,274350
39565000,4491300,2822700,3671600,1910300,1885800,2266000,4163600,4221700,4049400,2768600,3813200,3500800
17520000,6272900,2422800,2439600,1336300,584580,737530,1495600,1159400,916980,15137,80056,58694
9581200,1151200,809190,751990,703060,549970,750560,813550,915030,1022600,640180,770430,703530
33014000,788530,602500,662680,994510,849060,1156000,2149600,2497400,2203700,7252200,7816800,6041400
7490200,1197600,928180,1055600,528400,354220,444950,651210,838980,709930,307580,279720,193760
154520,0,70473,0,0,0,0,0,84048,0,0,0,0
1606500,231100,166640,180510,88573,78679,0,188690,188260,160610,0,184630,138860
0,0,0,0,0,0,0,0,0,0,0,0,0
4600800,623580,359700,390770,198990,131260,198760,320380,329130,341730,597660,589190,519650
442910,0,0,146450,0,0,85329,0,0,162180,0,48948,0
1319700,191160,184120,240580,94970,0,0,158670,114210,0,161680,174350,0
1355800,0,0,0,0,0,187770,0,0,1168000,0,0,0
1487000,329730,247920,279800,49053,50662,53441,58729,74662,79647,103920,81595,77803
2572600,454510,180970,0,292460,148390,0,541020,260220,0,423430,271580,0
8754600,944970,824930,851820,686200,646410,677590,945740,607990,517750,838450,639720,573010
4647500,745940,338220,424570,471960,376600,322280,542370,0,545010,276830,313300,290390
109730000,12064000,11782000,11984000,6672100,5170500,6222700,12094000,11032000,9861900,7920600,7685300,7244300
862510,434990,0,0,0,0,0,0,427520,0,0,0,0
1001300,56037,0,104470,177810,0,0,276320,0,0,109290,277400,0
6353900,513860,271620,213110,476770,245700,295360,677560,807910,766360,700520,978970,406130
6059300,306080,600480,796840,0,290880,338850,0,653510,474510,1027600,908180,662320
1212800,234570,130990,176620,102530,81150,0,163790,187980,0,0,76100,59061
735610,0,110270,54045,0,49801,0,0,251250,93357,0,176890,0
6424000,863160,620880,842310,437870,337430,418640,800410,635350,565900,295030,364750,242280
4093400,532900,182120,280140,194770,244750,224180,351760,301650,346190,577420,378450,479030
16932000,2195800,1724800,1858300,1357800,1027000,1044400,1582200,1737200,1636700,1019300,993590,754850
4727300,533330,276890,241120,542720,265230,203030,861810,560100,328380,368180,275330,271140
4232800,0,231910,192290,228080,162450,150020,312270,465660,299760,735840,900920,553610
4704200,388660,302210,299660,412730,318970,370180,731050,541790,516510,308960,307140,206380
33998000,6671700,3438700,1978600,3100400,1443000,1024600,5370300,3204900,1919800,2700500,1829400,1315900
1149400,347510,172340,137930,88677,76726,0,135130,88744,0,102350,0,0
272850000,38279000,28883000,26904000,15623000,13324000,15386000,25706000,29362000,28439000,18054000,17613000,15274000
1169800,0,357830,0,0,126870,57776,0,0,478380,72657,0,76253
6343300,869400,83094,685040,469720,403090,375890,718370,650520,648650,531210,433460,474900
1470300,349480,240460,152610,134990,63110,181860,0,158640,130470,0,58681,0
8962400,0,0,0,105540,0,50050,0,0,0,3205200,3109300,2492300
24114000,2195800,1517400,1614300,1201100,1101400,1148000,2221600,2235500,2278000,2870900,3276000,2453800
1046600,200280,159590,141390,102370,57022,62471,121100,145600,0,0,56789,0
7181400,0,0,0,741380,497740,546260,1241000,1228300,929940,686530,781170,529060
37753000,6343000,4166000,4310700,2700800,2338800,2558700,3552600,3053700,3063700,1992400,1826600,1846100
9754700,811490,512060,535870,547480,499830,582960,1180000,1177600,997150,1032000,1011500,866800
5828800,372400,283300,244920,490450,326280,271720,888500,918890,660800,521240,483020,367320
8812400,2110400,967030,682630,574420,368300,399630,889300,673600,670930,726410,375930,373770
2915300,245810,154800,153250,172280,116610,117000,286860,321560,260990,319080,452590,314440
1180900,124270,494160,0,375650,0,0,127620,0,0,59243,0,0
853210,282560,0,0,157600,0,0,306450,0,0,106600,0,0
33399000,4713500,3204600,3563100,2085500,1689200,2010400,3739800,3346500,2988700,1903300,2274000,1880100
7103400,666380,490070,632230,706190,550050,709600,670310,731200,741070,438470,417850,349970
18240000,1204000,964990,925710,1732300,1089900,305030,355870,1058900,1170800,2507000,2947800,3977700
246900,0,81440,0,0,0,0,0,0,30869,0,0,134600
2569800,333790,257180,277320,190620,147480,159660,315460,308350,299280,0,149670,130970
918150,70456,45370,58760,30483,30201,65430,42841,51635,54877,159930,177360,130810
6973100,97758,95090,98240,1167100,842160,1046100,1876700,896730,600340,86199,93297,73366
26732000,570010,54179,79245,5819400,3331200,2515900,5479300,4780000,3936900,52180,45439,68192
2467600,430540,261520,262880,277560,107370,0,268060,400020,421330,38265,0,0
172670,0,0,0,17608,0,0,95085,18491,0,41486,0,0
15486000,1617500,1162700,1155200,551670,440400,445860,540190,587490,462170,3073800,2857900,2591300
954920,500940,0,0,138790,0,60536,112410,0,0,142250,0,0
1212000,219200,127930,200180,99686,78759,66440,127410,125560,112730,19936,34183,0
3714600,700250,454150,387550,280620,206770,163100,365850,396650,398690,176350,127860,56736
23061000,1677700,1526600,1814200,1332000,850440,1391200,3326800,1605100,1199700,2328100,2861400,3147600
721280,0,0,0,0,88316,0,0,277700,355260,0,0,0
6467900,1048000,608130,547820,656090,337520,346820,806310,568420,497150,381760,426810,243030
1841700,0,0,428970,0,223550,205060,0,484980,369120,0,130020,0
5743800,849210,646570,609500,739720,136750,197120,1281000,248290,134380,501860,182670,216730
2376800,771550,461540,227250,0,0,293200,0,0,450570,0,0,172710
3125700,433600,309610,280450,157840,134650,147880,266010,282760,218150,0,534430,360340
11237000,723050,628080,543290,394290,356630,429180,776810,842700,842750,2149500,1983300,1567400
9801300,1207500,890160,680320,554180,474240,314930,1086100,1022400,856670,1000800,1034800,679260
665640,246800,127840,0,53486,37964,0,78455,69756,0,51340,0,0
903830,421720,22127,10716,194640,0,0,138000,21151,23775,57916,13788,0
3830400,624840,394350,694240,131490,192700,252880,540780,276260,346540,57150,138930,180220
2133100,0,0,0,255670,194940,0,467790,593810,569920,50975,0,0
11673000,1350400,1727200,1871900,873000,1294800,0,1440800,1064600,719700,654880,675560,0
228150000,31287000,16532000,16263000,36772000,16159000,20421000,20480000,15902000,16659000,19902000,11849000,5923500
30845000,1327100,1252800,1110300,860220,710240,924840,2946100,1579300,1433800,6544900,7166800,4988800
2382900,123630,108290,137010,0,80614,174370,165010,173340,0,435170,591620,393900
3743100,287350,174700,210680,276820,214330,289870,452900,430530,438180,369510,348160,250080
3218700,667180,315900,230330,339530,106590,0,346220,299070,377580,195060,127530,213720
4924800,723700,405230,420010,350650,230120,256100,523820,1212300,475370,195590,0,131880
2203100,307100,238020,222620,170600,101030,137560,306960,233110,207310,163430,0,115400
72506000,6146100,5808400,6776800,3898400,3295300,4042600,5624200,6229400,6462200,4060700,5511200,14651000
10487000,946210,692060,887160,783180,605400,648840,1078900,1290600,1045200,798270,1057300,654320
2165000,271700,188380,201300,74911,97836,96807,136190,191350,0,351680,276090,278770
858000,37081,66697,146780,99572,40450,53033,135870,43975,30426,108860,0,95266
1608500,198810,122280,86311,117060,88135,0,172750,240870,0,363090,219180,0
13048000,1152900,843960,876790,713470,785350,746510,1344700,1652900,1242900,1208400,1384400,1095600
29581000,3618000,2471200,2649700,1789700,1638600,2003100,3236700,2995800,3147000,1989100,2220100,1821500
5692800,0,448240,655140,0,308030,504550,0,601310,561540,0,1457700,1156200
22487000,3348200,2173900,2251700,1730000,1212800,1645600,2524900,2480600,2311200,838000,978600,991220
