P12_C1,P12_C2,P12_C3,P12_O1,P12_O2,P12_O3,P17_C1,P17_C2,P17_C3,P17_O1,P17_O2,P17_O3
337705.4546,352700.2143,465195.429,519238.585,493425.8347,434499.9051,574375.7973,583986.2798,614698.7982,437883.4045,456690.0103,460092.6236
31764.70263,87414.39572,49525.29491,95991.45339,106804.2207,47599.15886,94240.98113,62916.44573,54177.22078,48387.30371,47461.44214,108558.9981
126259.4467,161859.339,227386.6314,199167.3176,218514.8171,230914.3737,255228.8032,272865.169,302822.8048,127272.9538,280419.7657,216119.8006
36912.14888,3530.294432,24431.35501,3456.802907,5303.287546,32435.17709,4813.726918,4188.389029,7544.180625,28394.01182,3191.282495,14623.65439
62454.13906,52618.41757,26578.89154,70517.36193,76147.34844,36827.4053,51060.46295,14054.14315,73645.94826,48397.97446,75394.24174,68784.04756
67389.47775,34071.21575,64670.3424,92305.30758,117211.5327,74683.27432,83232.72503,35133.05681,53461.45599,74050.40851,79959.29972,49996.682
37697.41405,15446.3014,79050.62446,8770.663455,124372.9124,13015.2113,9814.021086,5986.766472,22979.06117,77583.81545,89144.19814,10023.48762
75678.9913,55979.28935,46987.60439,50274.63607,35001.95822,48445.66331,65680.43852,53015.03895,39237.20951,72326.29367,55242.09913,56139.2844
270338.4546,193724.9597,130059.1202,136272.1759,113549.9132,192078.9249,133221.5551,142992.3714,137470.7224,204379.0704,134556.7311,115175.6596
131113.9631,201761.5245,180618.3266,82396.99823,63149.48068,230604.0707,163832.4498,125742.588,91630.48507,245958.083,81409.78508,77727.17834
127938.6576,94373.98644,3741.317734,4218.641906,16799.09142,6949.964038,19646.73314,14524.72606,5098.558269,98195.76309,5086.173788,5851.331409
27737.86391,19497.46673,4832.776617,4469.373359,5328.805974,8119.370706,22695.48929,2345.077691,3314.162541,16952.91964,6112.48472,7425.469672
150792.3211,136929.0707,51684.6209,57417.70645,112063.1211,131637.2493,58616.86521,39089.88065,39940.33861,73639.9301,60070.82132,232858.2194
96951.21474,115874.6193,106149.7156,101903.0489,90369.38261,92652.20764,76674.74942,102867.7331,86515.27344,89463.72755,147298.5509,123225.9079
11915.21664,15516.80847,8509.023144,6159.968872,53344.00082,121263.1319,3576.613353,21846.41825,7930.642153,11109.49883,6087.935534,7613.496573
207121.2159,332934.9973,191058.0209,230189.3054,237568.0888,242031.2095,267015.2477,271554.6535,177271.7156,192582.1125,155710.3241,158441.024
623.0165151,3622.239582,3372.496293,3945.280838,4876.122633,2180.832189,2542.170838,1512.229913,5807.20034,2295.341021,3658.549226,3682.290196
4715.871644,112093.1043,113400.7568,138085.4278,116129.3034,117744.041,120844.852,139919.2067,138847.5577,106225.1992,143032.6229,142390.5765
162202.0832,143041.3416,166000.1999,216308.6993,147619.5715,170495.9882,62921.34388,133608.827,94948.81394,147170.9392,84865.2985,128987.2449
182194.3031,186554.3444,132388.3901,141356.5398,161220.756,120935.048,170162.8644,135232.9932,164538.1966,221058.3169,146366.8607,156219.4564
223374.935,132532.2275,118459.1862,116602.4421,135867.631,160376.7839,118906.2145,91094.12519,137059.8927,100479.1054,177746.5463,144901.3386
62671.35835,70850.39153,61897.78276,80171.42922,72610.18198,72256.31846,72284.12732,85623.97119,102897.7254,79398.20084,115962.4227,85803.95584
40711.50415,32124.78071,6339.52025,7311.953742,5720.519467,2510.836472,5607.663084,2033.442156,9957.151318,31579.94382,8016.923135,7280.102059
27420.83635,26404.51314,45703.57532,22116.04219,16480.80226,6768.434988,54518.44736,98911.33917,88561.5212,61239.86326,26706.15844,22142.70303
109927.9024,158901.5355,133426.6921,68857.37015,168234.3054,236194.8445,170262.039,101391.9935,134417.8888,75195.11664,193325.3249,128907.8227
379271.3144,352132.9402,428364.5404,482458.5407,349023.0633,360960.8108,390413.6838,445128.0328,364287.6357,433055.7071,454786.3977,369387.8942
231202.0047,194098.2448,229038.1375,203579.3572,257571.5549,251144.848,196124.094,318209.1757,215980.9751,206469.5327,391600.7161,250138.7697
226038.8464,209665.2139,210783.786,170671.4013,34703.24482,107344.4709,239241.3121,163057.1765,136487.39,136516.8793,176897.2994,105844.5703
497685.7741,469118.8438,648598.0714,765447.1751,526651.0368,760850.9691,431613.6455,715893.7255,805463.1362,486125.1936,557626.7667,559729.7555
42220.58475,9480.005943,57020.04648,124724.7194,50325.70499,49855.7819,61686.89217,69906.64538,78638.64143,70585.53868,53068.36902,46607.20099
31416.31402,30603.82644,21981.63935,782.4402265,33532.54124,15302.20633,15794.39331,11202.51169,32141.41766,22141.0287,20360.33865,20046.94243
14822.17255,79453.31501,12141.14852,30758.89503,30830.00253,16645.2127,68830.22736,45449.04327,17868.68468,74767.074,19366.80022,24293.05275
45976.60971,39991.77291,341430.0162,429164.5941,73569.27989,58365.11182,59378.77891,39587.30094,68910.68671,247032.155,348032.2921,64138.66901
3374711.827,4552470.972,5064722.918,5417778.652,4920939.987,4854052.176,6243709.927,6670953.253,6647980.566,5953884.827,7306854.517,6799417.931
41697.08238,12516.94398,38587.69777,20084.73668,48560.82344,31790.08727,13956.84424,28231.71669,11277.31939,27204.97152,44966.53704,46200.95111
24399.10401,21216.44216,9132.64386,5090.026948,7969.141378,4215.907727,19421.60785,23266.18607,3252.332232,19590.72278,4166.955977,2872.444824
55208.8252,76326.57893,73896.7392,110012.9714,117844.9022,73278.5226,122527.5581,132207.7715,127963.409,173801.7122,101749.391,145163.6281
30829.13027,18625.77819,43064.3706,20253.97914,9885.212061,19772.49484,11955.78067,23126.04662,12506.59401,14784.99425,9988.297355,9260.239121
48419.95253,284252.6218,363054.346,370665.3524,398913.3612,293321.8789,367602.7712,359076.6825,392098.2129,245837.0894,283933.5573,358662.9613
112030.1545,113527.6105,38566.34298,95830.1903,100703.7636,27569.50538,96503.30935,73056.53324,72387.14539,107243.5174,77510.81743,88041.80147
106002.5422,132341.8385,120054.9992,102981.5457,105702.1835,85505.16886,261788.2561,233979.4691,104407.8601,95739.42858,112951.218,122432.209
110134.3364,150404.493,123119.6562,167190.9438,134737.4247,111295.5446,119322.168,162608.9138,187025.455,67849.89378,121653.5665,110769.2356
34931.43351,32960.65787,32147.78938,18705.76375,30555.18999,21957.94572,25550.84963,22987.81158,23106.15979,32005.94712,27690.38774,29107.72702
309541.6589,203583.5613,245909.7918,119881.1813,156545.8169,193084.3907,119728.3706,63823.78961,86587.21665,172768.0009,142467.1043,109747.2005
44051.67228,70620.28777,59173.22097,110687.4483,65270.40184,75527.91609,108441.688,93704.72348,101023.0227,97316.39069,150812.6868,101733.3551
28938.5162,27001.83685,31077.36451,36163.85319,34165.86615,37233.24639,36735.62146,39148.97682,34094.3145,22348.37119,29109.22285,25704.21149
86200.62872,147513.437,117567.9119,91178.48057,83097.5427,123962.4747,117322.6644,111834.3252,144079.1755,102321.1487,120950.6319,123533.1338
76625.41122,27915.01814,30220.777,68177.47127,79847.53138,60082.80109,95308.25458,17120.1976,116326.3384,62138.87207,47545.31486,36017.57392
202157.957,213737.9377,116457.7582,137029.027,123118.3456,114317.5798,188931.0072,92194.38411,117822.6161,127023.009,85597.80706,76046.14164
8681.204572,9301.737883,12086.11772,6896.492012,35780.81893,23324.50961,11899.46842,9022.676092,18429.5804,1354.726824,7082.88158,13390.32955
89763.35093,79496.51149,76258.78627,67611.53436,64945.36558,47306.66344,81626.53478,78404.04767,77598.85888,119427.2384,125857.575,124602.009
70244.46368,44539.9106,76462.29091,58849.7584,57586.93696,65223.7195,43248.0002,38101.01098,63884.69222,52996.41537,71191.25544,60167.66456
29441.17809,33052.38037,32628.60261,25149.52105,23767.4787,20985.3692,27418.13906,24167.44449,25919.77646,29169.90376,27388.42811,31005.01974
14310.35775,77083.48299,57591.69597,98119.71223,66259.23625,77594.23727,54244.54551,82026.77097,88987.91641,56216.81167,80629.55656,74522.76789
71731.30835,187635.2793,181126.8004,196025.9767,135299.1488,207114.2347,248967.7314,275529.0509,250730.9814,198392.7247,273712.2907,240811.2315
93041.10519,132252.5974,129059.6262,163450.2213,88400.59338,96404.07118,136819.0591,142073.4159,168502.3376,131798.2848,150817.5145,128311.7349
31866.52679,48821.39406,24456.09835,18086.23012,42497.8614,12125.42497,51337.26421,25226.69101,43405.50748,70347.74218,28753.52614,48942.36869
1992.711712,643.3919461,2291.917931,1814.31282,1507.577823,2632.768829,3392.009215,5412.669762,4178.349047,7856.855196,19609.37992,20740.68302
263982.0994,173253.1185,312556.5799,452460.7329,302003.905,385173.4823,288201.7574,350458.832,325963.7872,239391.3141,294928.8354,285086.7991
54307.27015,61967.5417,46859.83987,44579.08648,35951.04472,30673.22136,56792.06226,42574.97049,14088.43731,72922.6326,51835.13312,71252.23976
2731.069243,2398.331064,4040.470296,5950.738366,6876.661147,1634.827989,8541.398688,6708.075305,8368.616029,4814.07502,6818.181056,12604.77518
2289.423766,6369.332523,5073.860764,3207.632722,1385.582379,2597.139176,4540.894273,8687.905842,1839.156541,16283.83609,6388.10132,6623.211448
36398.01098,54614.41947,36825.71907,38004.39686,11469.18633,32466.28952,20263.37856,31982.40325,7763.634495,71930.97243,54509.65878,58850.28746
272522.5023,233711.5608,212903.7284,45252.88917,239519.5507,201055.0596,205784.8605,163829.2068,163799.547,182191.157,220015.1929,217907.3909
193673.9452,109702.3606,208210.0348,277644.2772,179242.9085,309749.168,191511.9932,236399.8988,240122.6947,135544.5764,202267.8092,174060.1808
11588.1657,3029.313258,17790.83747,4559.783768,7666.637365,4611.438728,2202.202946,8289.884959,21070.62951,12702.926,16824.66593,7838.934987
414267.8826,260385.5644,329350.0967,270300.2377,345665.4171,308403.0763,212823.5433,211972.191,198735.9462,331827.036,200498.8894,197746.9747
92636.82285,157002.9973,104075.8202,11426.22671,70619.23261,20194.41546,62868.7234,96383.48806,63801.73955,121873.0398,34281.69728,58294.95865
32324.33923,38145.56465,56755.44846,67438.58731,56254.41391,60312.50163,70780.52948,82416.32079,94029.32134,42857.70566,67951.96458,58300.37447
333069.1379,295927.0374,353113.9585,219573.7993,309961.1443,269551.7358,348212.4493,342399.6916,302373.6066,262782.6856,238331.7873,280983.6441
329341.6474,226696.2436,217688.654,211025.4553,121172.9116,195504.8479,178849.6944,121782.7178,212792.0253,171826.9418,160077.3547,77548.90388
16617.48664,14611.06249,25963.87587,3631.530786,3619.953119,5779.871793,9831.62445,4504.446367,12749.95795,6281.464727,6801.93773,5838.177141
67197.21131,71623.50552,72032.6359,53370.67991,72052.01896,93610.71396,50345.49461,63231.95751,56799.58678,27881.083,58801.38118,55800.84984
224148.2976,291194.6332,268996.1329,156619.7688,309039.7362,161925.322,169096.5622,138957.7796,137893.5046,195196.3011,129770.9189,156356.8347
34519.67573,26259.79751,2125.244099,8037.637516,6758.531859,679.0874056,17306.3604,8797.242439,9464.612433,30973.26182,11859.91969,8147.925172
52911.28913,44300.02955,49024.83436,73322.35811,64368.80517,67140.6003,69426.24276,87139.92912,39264.82703,24748.91573,117392.1657,81396.21769
190472.4533,70468.72866,4678.960269,95546.33287,31615.85552,14598.99716,129826.4563,117592.1757,3283.014672,15279.78524,117845.675,100049.7051
119048.659,105258.3485,109935.9318,118748.6796,106750.5162,117812.9451,118092.0352,115293.2799,108623.6114,98429.88373,110551.7647,92509.72419
51952.66373,30608.38913,15186.58791,109620.7348,27659.97394,78255.89612,54008.18278,53178.6594,43489.95019,46585.21841,65641.60874,28305.91137
131787.4045,129746.4364,120938.5606,209896.1098,137844.3786,156677.7231,165071.3248,152849.3561,246876.6008,192620.2775,134276.247,246431.4703
17947.72864,15318.02401,18907.25648,3233.740079,31205.02463,1314.931252,1032.94933,8095.680842,5984.082866,22083.17844,2078.558931,24754.37958
37594.01012,21693.03824,13691.96964,9421.476944,7532.107057,4946.037266,10350.28073,2383.029882,1913.560857,20475.86551,3278.451964,9109.071838
158374.6093,242477.1141,229634.3597,186532.5458,228874.5197,265203.2845,253457.4564,220384.4916,203828.3603,132804.6704,263823.4403,216121.5923
177637.6395,161345.3347,150778.4612,168222.9293,143972.6251,182055.1931,141036.1849,122474.9877,152246.4551,142577.2449,162207.3053,159130.4355
548007.2973,575766.9871,357768.1248,445392.6385,521043.9499,499811.9168,329134.295,426346.978,150430.0965,358872.574,572154.8068,253351.6688
63729.82641,72088.73913,38905.60943,29474.51022,27220.47168,37856.86772,28710.76517,26560.73823,23509.17462,46810.46399,16562.67566,26471.88222
654792.8851,563570.9074,694795.053,630417.4561,673714.0485,671756.3284,636388.6709,755872.7671,592541.7392,607199.6413,592630.3555,730696.4499
77039.05875,28929.60603,72733.08824,48291.87484,81080.45114,75627.47421,49760.41502,66130.53797,54489.39548,57430.28686,31004.58071,52544.85291
29004.7369,41453.95081,3285.805705,23789.49051,32528.90553,6315.124337,32165.92111,38361.25606,29271.59647,39276.13979,41918.73215,41551.0984
25340.57287,45915.67764,29291.9965,54837.12753,55311.44268,68963.07185,42678.82864,35048.16872,71247.5888,42460.88724,48378.96287,61526.85743
35180.52385,5754.193363,50209.65665,69352.35937,39432.39141,65989.67654,54585.70779,63399.55702,77172.96203,49852.08393,60866.86847,45296.88339
130963.0394,93529.47756,116533.0081,155615.6535,112044.0223,116853.4235,117129.7401,117096.5002,100932.0263,112835.9433,102813.0516,117512.0448
301975.844,304603.9536,283182.921,210486.0842,271073.6286,276946.0423,256380.0033,264529.3821,230411.9495,233111.2136,188666.39,151039.565
110228.2259,117341.1348,130723.4177,139610.2656,109217.5248,134123.9737,118178.4942,116758.499,137230.3358,111569.7939,137309.9867,126976.7037
9445.095819,75867.79303,71489.21652,66685.29688,66996.86683,52391.50435,86739.6583,62389.98939,70750.03289,64112.40104,69539.78668,72761.231
108368.6766,101268.6419,62465.4094,98398.50027,59566.46099,75144.206,45854.04684,55054.78903,36836.23221,43457.38302,70261.75034,41947.99055
36129.17477,22156.27609,57128.03296,28475.61295,15086.6303,6424.630891,44776.02294,50127.37973,51112.54139,38920.46997,46595.95715,40393.9996
181257.5641,158950.6805,190344.7604,197218.3532,160825.8057,189562.5482,100339.9146,154598.1238,164293.3079,153886.7537,154541.484,151034.7913
143509.1941,154454.6623,82721.06745,30613.04011,64445.11339,34342.22747,38418.36171,49897.60972,22778.37734,15561.74638,24623.50038,225727.4036
70998.38187,68399.89854,78386.73735,69634.0384,50215.3781,73722.37252,77557.25658,81413.45796,80962.63893,86887.33433,100139.7267,58326.45476
171361.2103,164765.3967,209877.7102,196402.5566,207134.4158,257437.0886,185173.6358,244393.5186,211676.5274,140551.782,94620.95528,190637.9376
182155.2416,147563.0387,223357.9239,262516.0018,172177.9966,285485.7844,291537.2161,250550.476,213988.7871,162564.7182,236037.2839,193448.0987
7480.543787,16093.18435,11820.41349,15681.84242,8830.10805,6130.265142,15298.92225,5228.171195,13893.68653,11589.41987,3137.540725,81397.99758
30639.49249,13138.47029,13954.95293,5514.689885,6134.344553,8018.379038,9298.383772,6082.456685,9235.911411,18154.56599,8795.011585,5939.125486
11444.14729,2287.708594,2448.823527,4516.340755,2529.51105,8303.286763,21036.95922,3944.331754,2820.346154,2267.120942,30171.27933,4110.0747
7014.622253,18988.07421,16661.23427,21959.01687,399.2230442,32074.63241,16599.65294,8892.150511,5062.591121,18607.09285,13510.93935,15237.10818
302824.8977,297771.664,274517.6263,339492.4932,329415.4096,293666.7324,253281.3522,212926.2997,258293.319,233811.3922,231860.0433,215940.8458
228403.7098,177479.5591,246464.3677,184786.0599,253893.5666,243963.1786,183881.4225,223876.0856,198660.252,180834.408,173681.7494,221570.5038
470131.8586,513467.8935,284302.4308,409299.9528,365117.5475,249996.823,340885.1809,276138.188,313640.6496,355854.8004,288922.4789,207431.6831
45375.76362,7371.280475,74328.54865,2110.450247,44194.68595,5479.203666,34067.32982,10270.70551,4481.20569,63623.03201,5046.586875,6343.322911
105953.7724,92420.01428,83964.20843,139245.4604,88720.39453,139629.3533,76612.41723,135123.5238,118271.4801,59809.95829,118521.123,26246.96349
10956.71152,6589.536504,13486.10447,9943.897288,2746.12265,15167.14997,18563.98878,35700.90125,8411.871759,21144.35757,12016.43859,5037.357707
29847.89962,29658.05395,47954.58445,44395.32201,39484.81335,54722.96465,33591.44188,31537.90471,42493.45847,23711.64304,32624.9265,37090.59628
96545.79671,29890.01898,112152.4418,63812.69,102039.4781,98331.02654,106179.3134,119188.3812,72350.90242,86646.11371,157907.741,207276.8592
87179.17972,72582.53424,91167.73021,82960.95462,99666.62431,88592.87163,75510.40257,85180.75483,80798.96521,71349.9401,79330.14018,92358.25289
91006.05846,87526.94338,70589.40121,74530.28543,66070.28936,86079.41491,42036.28236,56015.72133,61381.54589,44636.98867,70696.53956,95767.43819
46373.46452,32011.52837,44933.19784,34436.46481,45667.39881,33198.48324,19027.94606,9127.319795,2182.690743,31961.8949,20294.93062,24200.63983
50573.54211,42083.64229,15150.71228,8060.342609,3433.315032,11643.82119,6073.787315,3221.001022,1418.808111,40114.46632,13592.05625,5848.046914
57235.75461,49386.05672,58111.013,11571.63204,28917.098,66229.54573,27396.44433,69827.94462,51866.04802,5121.420526,37444.69696,59325.2915
82993.86746,66792.42308,48466.90646,44274.07179,104013.0206,25824.61664,31474.15741,111430.9939,32927.1815,117655.8204,35759.79852,94668.01932
12969.83498,7905.749614,1316.262628,16382.75105,12497.38201,15591.37359,1952.327243,11173.33965,3362.355415,15377.01279,8303.394647,19753.13849
