Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
0.07808,5.48414,11.43679,1.42315,0.93602,-0.5137,-0.01174,-1.26523
-4.23259,-0.65158,-6.2406,-2.6577,-1.63099,11.82741,-0.78706,0.00979
-0.29909,1.38907,0.29805,-1.32343,0.05071,5.25858,-3.4433,-0.79022
0.19122,4.70621,12.16394,2.74935,1.49993,-1.68091,-0.14191,-1.61004
-0.5924,-1.89642,-6.78749,-0.61509,-0.04846,3.47834,1.33989,0.52017
-0.05281,-4.48952,-6.78692,-1.1565,-0.73127,1.53835,-0.05732,1.28178
-0.865,-3.27201,-5.49045,-4.75326,-1.52443,-0.80137,0.49977,1.03867
-0.11996,3.41593,-0.54573,-5.42659,-0.62816,14.27672,-1.6029,-0.13808
-0.69831,-0.87812,-6.03239,-11.90297,-5.54333,2.83562,-0.50501,0.66557
1.34866,9.30209,7.89537,0.42389,3.05061,-3.22739,-2.61118,-6.28969
14.26708,-0.25054,0.08781,-0.28019,-0.03969,0.27131,-1.88388,0.42535
0.91404,0.83098,-0.05294,-0.0132,-0.58817,-0.92946,-0.78413,-1.66583
0.10271,-0.91326,-0.60321,-1.85722,-0.53468,-1.52373,0.90743,0.07716
2.54502,3.67568,2.41604,2.06936,-0.03196,-1.29973,-0.27398,-0.02348
-3.382,0.58298,-4.02188,-2.82938,-1.12941,11.34114,-1.83711,-0.23004
0.17259,13.54423,8.10958,1.90432,0.87151,-3.36538,-1.06111,-4.30124
-0.19753,4.546,3.36338,3.05357,2.50103,-0.97207,1.69701,0.08526
0.24042,7.58646,16.72547,1.31048,1.68082,-3.02679,-0.32574,-3.49707
4.5487,2.45762,2.7102,-0.36116,0.51161,-0.83679,-0.22227,0.572
0.08408,-2.82102,-3.88787,1.65992,-2.7227,-0.24168,2.73061,0.91582
0.36485,7.20944,2.3498,0.05211,-0.36978,-2.99565,-4.48363,-1.24777
0.4088,-3.07012,-4.30841,0.58375,-3.14507,-0.25224,0.80491,0.32341
12.51994,1.41721,3.07029,-0.1861,-0.02898,-3.70307,-8.39836,-0.71189
1.97485,-7.0442,0.38145,2.05097,0.97431,0.90642,0.95433,1.13625
8.19846,-1.7653,-0.81992,-0.79144,-0.05233,0.87699,-3.45635,0.80669
-2.61754,-0.98919,-2.09402,2.0452,0.84332,-0.26446,6.98845,1.52138
0.28236,-1.10909,-1.21885,-0.99391,-0.89159,1.25203,-1.14071,0.30835
-0.22246,-1.10717,-6.43534,-2.14609,-1.16891,1.67616,-0.35405,-0.07731
6.92911,-4.42392,2.48718,0.27221,2.85698,-0.58516,0.07786,0.41821
-0.30519,-4.8174,-0.54646,-1.90008,-1.43723,0.2569,0.80297,2.19338
2.71313,2.15987,-0.20963,-4.14724,-1.70484,1.99358,-4.8198,-0.38766
1.22502,-0.03099,0.86863,-0.26165,1.07071,0.62541,0.72798,0.73982
-0.263,9.17725,3.21329,-0.18633,0.42227,-1.15904,-1.88637,-4.64052
0.48513,15.32931,7.76116,0.68652,0.55046,-4.3234,-1.65179,-3.5644
2.38975,-1.75915,-1.0854,-0.00578,-2.02838,1.20489,0.00266,4.86622
2.71815,-12.25488,-1.49783,5.11624,-0.25013,-2.49332,-0.11084,0.84497
-0.07524,-7.37083,-1.72187,-0.70706,-0.90866,-1.88678,0.48132,0.37903
-0.33377,-0.70776,0.29909,2.33874,-0.06021,-0.88987,0.22374,4.58483
0.346,18.86898,10.17275,0.9351,0.69289,-3.46782,-1.94853,-5.03554
0.4213,0.39281,0.11108,0.13217,0.06677,-2.68174,1.27729,-0.07957
3.29176,-0.31535,0.24084,0.22449,0.13656,1.51031,-0.36925,2.20679
1.72637,7.18186,5.32692,-1.28198,-0.01331,-2.88462,-2.36814,-4.60688
1.76195,1.15931,1.73443,0.04593,-0.80686,-1.00507,-0.22937,-0.88999
0.22419,15.50284,16.77646,-0.09314,4.07069,-1.56661,-1.09626,-3.94903
0.52187,0.61359,-0.17336,-2.2885,-0.58396,-0.18967,-1.14625,-1.95131
0.39673,-0.71073,-0.36364,-1.82168,0.94704,0.43158,-0.18539,0.53149
3.17366,12.6146,8.51514,0.22694,0.44174,-2.30758,-4.03526,-2.98272
0.29665,1.15519,1.36359,0.32341,0.45802,-2.44674,-0.06801,-2.41214
1.76046,19.79504,9.05721,2.91954,1.03789,-5.2383,-1.28975,-5.94744
0.3841,12.29604,6.15049,0.66004,0.32223,-0.93509,-1.85148,-2.72939
2.03544,12.51508,13.22015,1.81314,1.64706,-4.81949,-0.28752,-5.20314
-0.55151,5.42904,-0.12198,0.34837,0.25877,-0.41506,-0.88824,-0.26427
10.7042,0.03035,6.96646,8.22731,0.04711,0.78197,-1.90554,1.51647
-0.08823,0.10423,1.83805,-0.03739,1.82938,2.48547,-0.09741,0.78691
-0.25715,-0.00635,1.6648,-0.12037,-0.11783,2.24945,-3.02756,-0.25053
1.46381,15.96854,15.33559,1.84383,5.11777,-1.79661,0.76402,-1.41417
1.46814,0.04927,4.77845,9.34485,1.66919,-0.47355,0.78384,0.61409
-1.29047,4.63474,1.83808,-0.09273,-0.06359,-2.55519,-1.10548,-2.26497
0.41161,9.67035,3.05898,-0.08954,0.17883,-1.52238,-4.623,-3.11612
-0.43635,-2.35645,-7.77581,-6.04344,-1.72196,-0.05884,-0.7619,0.62857
-0.10477,-0.17423,0.14711,5.31578,1.34761,-1.81003,2.85445,-1.79149
0.12023,10.8231,5.55652,0.20145,0.81043,-0.9852,-2.11436,-3.55109
-2.15606,-2.17504,-5.57319,-4.87044,0.08954,2.04525,-0.33225,1.57716
3.85703,18.21699,6.47581,0.04018,0.25822,-2.59452,-0.39659,-4.03378
-0.56292,0.53011,0.17076,-0.59647,-0.00868,2.02203,-1.71542,-0.37585
-2.68219,3.48656,2.15286,7.92971,1.70816,1.03244,-1.01993,-0.40151
0.86004,6.05468,1.81567,0.5018,0.01961,-5.02308,-0.82601,-3.69193
-1.03443,0.94858,0.07387,-1.90374,-0.25154,-5.46716,-0.11654,-0.44895
0.32546,13.37168,11.91064,0.87324,1.45691,-1.20468,-0.0398,-3.28558
0.0965,3.37079,5.43951,1.2752,2.38945,-0.36084,3.45104,-1.29768
-2.63832,-1.40411,-7.89484,-2.42432,-1.26405,1.87091,-0.63223,-1.85891
0.58563,-3.30751,-4.16053,-7.89819,-5.10663,0.62014,-0.4064,0.23965
-9.53118,4.64328,-1.64695,-1.46987,-0.18264,11.3554,-3.94766,-1.32617
-4.54059,-0.28701,-2.77239,-0.03866,-0.1468,11.57787,-0.54103,0.10897
2.90451,3.96425,0.86453,-3.73191,0.18079,1.09997,-5.16544,-0.53258
-0.29462,2.13087,-0.3388,0.13963,0.04506,9.76205,-1.38765,0.6264
3.27229,5.16478,4.9759,1.47472,1.14622,-1.07116,0.33969,-1.14078
-3.67779,0.21098,-3.6512,-4.28566,-2.25654,-0.1867,-0.89008,-2.10001
-0.47306,7.33582,-3.91955,-0.66224,-1.0841,-1.99307,-0.41991,-1.56161
2.12736,-0.36964,-3.03834,-0.40675,-0.26288,-0.67531,2.19132,0.20685
0.15143,1.27354,-1.25501,-1.6722,-0.03475,6.79779,-0.65049,0.12447
1.33112,8.64881,9.85546,4.32697,5.7575,-0.23839,0.05825,-0.92242
7.10445,15.71125,12.8866,0.76112,1.04997,-3.79928,-0.81391,-5.49313
0.08873,1.56174,6.76573,0.88496,1.99172,0.01715,0.43096,0.17043
1.53968,10.74718,6.23049,0.07077,1.83213,-2.14037,-1.6739,-4.72299
0.98898,13.44492,6.33134,1.14154,0.64363,-3.30333,-0.33187,-3.85875
-1.17528,-0.47448,-0.01192,-0.3557,-2.37282,-1.6604,-0.22919,0.15369
0.05492,0.24988,-0.01942,1.22094,-0.03431,0.4386,0.18446,0.44895
-2.48092,-10.16289,-1.0393,-0.13002,-0.40029,-2.12811,8.04038,3.54806
4.48375,7.86975,9.92958,2.37438,0.973,-2.8388,-0.12273,-2.66742
0.45321,10.8323,8.48076,2.21462,-0.09552,-6.66579,-4.26231,-4.10732
0.10099,3.38158,0.46786,0.087,1.73446,-3.13309,0.18056,-0.31663
-1.67727,2.92506,-1.54412,-1.03594,0.32956,-0.49003,2.36559,0.15012
0.50736,-1.77789,-2.67484,-0.91861,-0.76039,-0.01123,-0.62404,-0.08153
0.92382,7.91149,10.25916,6.43106,1.87994,3.92108,-1.26711,-0.22867
0.43314,0.91202,1.16888,0.8097,1.44857,-0.5179,0.29836,-0.15797
1.07269,0.11059,0.19624,-0.02919,0.53564,-0.83203,1.52001,1.26146
0.05365,-0.19465,0.80589,6.14492,1.38774,-0.62285,1.46268,0.72979
1.04285,0.20281,-0.01237,0.55439,0.14661,-1.32959,0.12893,-1.56232
2.03378,1.48947,1.99368,-1.17246,0.18582,-1.15279,0.84762,-4.07382
-2.36813,0.00997,-1.75146,0.04046,0.14926,4.41419,7.18256,4.93329
-0.10514,-1.17657,0.28858,3.74016,0.01998,-2.05823,0.80939,-0.55306
-0.2261,-0.64232,-0.33293,-0.18425,-0.71465,-0.12665,0.26385,-0.10652
-0.34343,-3.95068,-6.03868,-1.49925,-4.95639,0.57886,0.08953,2.09132
-0.9124,0.54216,-0.58845,-0.15825,-1.36065,-0.04036,0.37712,-0.26794
-0.10658,-1.40396,-3.0403,-0.62337,0.46753,0.24369,0.86284,0.11986
3.66346,-0.94295,-0.97585,-0.07992,-0.40108,-2.36302,0.45759,-1.49572
2.76443,-0.88595,-2.45522,0.02076,-0.43814,-3.41494,0.3212,-0.67487
2.78153,12.40965,4.70964,0.48527,0.66358,-2.21195,-0.89726,-3.18857
-0.13758,-0.67976,-0.50383,-0.14067,0.17498,-1.30026,0.84165,-0.55607
1.04253,5.34136,10.3426,-0.1417,1.66806,-0.25448,-0.41343,-3.28995
1.50236,13.38468,8.6674,1.78759,-0.84593,-1.91309,-1.46905,-0.68948
0.54644,11.85447,5.35897,-0.28895,0.24143,-2.91857,-1.49109,-7.67179
3.45592,-0.09024,1.74558,3.73592,-0.20314,-0.00046,-1.70324,-0.16402
4.86796,21.218,12.65709,2.68634,1.28784,-4.55044,-1.11814,-6.80132
1.20433,7.48425,4.13192,-0.12617,1.76593,-1.69841,1.01324,-2.02351
0.63934,8.02491,2.05077,-0.47696,1.02845,-0.87871,0.06359,-1.02487
0.0847,14.12429,6.86411,1.52082,2.20542,-5.93908,-0.0209,-2.66681
0.71092,-0.02468,3.74085,0.37397,0.60031,0.43601,0.05919,0.50229
1.02879,23.26917,4.62274,-0.168,-0.00417,-3.22949,-3.19545,-3.9885
0.7812,2.74641,2.80488,0.0576,0.9115,0.02554,0.7203,-1.52376
-0.47419,-0.37563,0.14223,0.77883,0.36752,0.05589,0.2123,-0.04374
-0.01457,16.35411,7.00447,1.10453,1.68981,-4.46307,-3.24273,-6.41915
0.07741,2.40368,3.80901,1.60533,0.65634,-1.13706,0.34773,-0.04392
9.22342,10.6709,7.22222,0.12077,1.02578,-2.21195,-0.66816,-4.13376
11.18957,1.46521,0.39072,0.10911,-0.25576,-0.78703,-0.2387,-0.86107
5.48187,5.69227,2.59562,-4.43956,-0.06228,0.29792,-5.16285,-4.48504
0.12794,0.24735,1.32966,0.27053,0.18859,-0.45282,0.40918,-0.32244
-2.29654,-0.74742,-4.14212,-9.25962,-3.68405,0.38184,-5.29882,-1.95894
-1.91951,-0.22618,1.00221,7.45982,3.58282,-0.80238,1.45971,0.07236
-6.63066,-2.82946,-3.06468,-1.49203,-0.06359,-0.0912,-0.0116,-0.50186
0.24993,-0.15096,0.05483,1.57747,-0.43793,-0.24117,-0.64328,0.10823
-0.01513,-0.59591,-2.18174,0.53842,0.40109,0.84698,0.49232,0.35305
12.10124,0.05473,0.83198,-0.11363,0.39751,-0.03287,-0.2669,-0.00183
-0.91778,-13.05458,-1.37529,2.3228,-0.11001,-0.21451,1.63888,3.75569
-0.39577,0.86276,1.31528,0.06996,0.31133,-0.89828,-0.03679,-1.84045
0.71942,-1.07855,-7.17086,-16.67894,-1.89364,8.02859,-0.22857,4.85709
-0.08119,-3.11206,-4.692,-3.57895,-1.00599,0.0048,-2.16362,0.64032
-0.73277,0.50242,0.9779,4.99726,2.70544,-0.36039,1.36108,1.09215
-1.421,-9.73143,-10.4678,-0.44099,-1.33524,-0.58426,2.99438,7.97918
0.18961,-4.16182,-0.38412,0.19774,0.11627,-1.50379,1.19497,0.76034
-2.94855,0.12609,-2.93731,-10.30268,-0.77969,9.19571,0.0123,-1.6944
1.91529,4.42114,6.37476,7.85111,0.93509,0.0137,-3.10016,-0.18512
2.06161,-1.25144,-0.60317,-0.2743,-0.84816,1.86407,-0.04952,5.00536
0.55475,-2.25396,-5.23836,-2.48189,-0.32788,0.58201,3.05083,5.61091
-0.56932,-0.63546,-0.00635,5.89042,0.01262,-7.64354,1.35711,1.65768
-0.04004,-7.17333,-8.18469,-0.49996,-2.54067,-1.50337,1.66806,2.72436
-3.78208,-4.41983,-2.50344,4.92697,3.10694,-0.43636,1.51798,0.07306
4.38044,-2.48597,-7.98707,-9.56669,-1.17528,0.04818,2.02662,0.82918
0.97026,-0.34412,-0.75439,-0.05779,-0.33682,1.24067,1.8888,5.46946
0.2084,-3.01288,-2.7719,0.42002,-1.5847,-0.13629,-0.82787,3.22038
0.49559,-3.61378,-2.22436,-0.90639,0.80498,-0.31036,3.54047,-0.19384
0.89194,-0.32972,1.20732,2.25701,0.19953,-0.3815,-0.96158,0.12222
-0.52918,3.09316,0.09898,-2.48079,0.17803,10.26359,-0.96917,0.10547
-3.81829,-5.74847,-10.90568,-7.72997,-0.68295,1.97068,2.18081,2.07762
-4.08793,0.08266,-2.66438,-6.28091,-0.0057,0.34444,8.19392,0.0175
-0.49702,-1.39745,-1.67754,0.41001,0.53434,0.3738,0.11694,0.12642
-1.4424,-6.83526,-2.29133,0.53173,0.88078,-3.75321,8.77548,1.24756
-0.99321,-0.82723,-0.30573,-0.08545,0.2431,-0.70292,2.9954,0.12753
0.96948,-11.26093,-0.26605,-0.10056,3.88098,-0.83336,6.43424,1.78683
0.00837,-0.08215,-0.26084,-1.18616,-0.33677,-0.85988,0.38084,0.4059
-0.05765,0.01956,0.41344,7.06229,0.19375,-2.27615,1.26556,0.08197
-0.68384,-1.52871,-1.30328,0.10561,0.70982,-0.47227,-0.24225,0.10624
-0.03783,0.47287,-0.05705,-0.9948,-0.46155,11.73201,-4.5006,-0.08362
7.6989,-6.07661,0.51574,14.41514,2.13311,-0.39895,0.29147,1.99219
8.67037,5.14436,5.27418,4.21743,3.00187,0.8425,0.48132,1.29875
-1.06213,0.43628,-0.21946,0.15271,-0.06543,0.38337,-0.33816,2.03961
-1.44337,-3.46961,-4.15253,-2.45506,0.65172,1.23795,3.39544,4.27113
2.04843,1.47226,0.10653,0.41804,-0.39671,-0.79309,0.35889,-0.03099
1.04809,0.1911,1.14517,-0.11179,0.07751,-0.869,-2.75172,-0.98859
-1.49091,-1.13947,-5.10221,-8.9344,-2.35175,8.71664,-1.13699,0.19914
-0.35582,-2.96309,-1.82923,-0.21466,-0.12894,-5.23101,2.49727,0.11081
2.26752,-0.19837,0.36216,5.49279,-0.26449,-0.21377,-1.0175,-0.03572
0.32014,0.16104,2.31022,1.06332,0.93295,1.26197,-0.10262,0.77687
-0.65232,0.76604,-0.46137,-0.10076,-3.97242,1.67683,-3.90143,-0.15324
-0.6588,0.18206,-0.21945,-0.76686,-0.09511,2.49762,0.02697,-0.16058
-0.2546,-1.27781,-0.5398,-0.05952,0.18686,-0.27758,0.49287,0.24962
1.01658,-0.66959,1.06703,2.31959,0.19562,-2.65357,0.14588,-0.10461
-0.06198,-2.99988,-1.6738,0.00575,-0.54846,-5.1657,-0.1729,0.15341
-0.04479,-1.54428,-4.25323,-2.06646,-1.38179,0.15985,0.48053,3.81837
-2.48637,-0.15223,0.85047,3.51369,2.58676,-1.84069,3.08268,0.14998
5.67775,-1.34554,-0.60741,-1.12757,-0.24216,-0.05353,2.36463,1.44252
-0.14972,-1.16357,0.14731,7.96833,1.20416,-2.82093,1.44489,0.39227
-0.86811,-0.74278,-0.89483,1.33896,0.24805,-3.11051,1.03007,0.17011
0.01783,0.09964,0.03128,4.49326,1.11771,1.18547,2.28441,0.81054
-0.43453,3.54099,0.33302,-1.12051,0.1624,-0.10579,-0.80649,-0.94211
0.0897,0.06002,0.05793,-0.73521,0.83851,6.7365,-0.34569,0.0185
0.55853,-1.23228,-1.83497,-1.62722,-1.72777,4.08793,-3.63063,1.50346
3.32456,1.36316,1.8904,6.41329,1.51362,-0.04262,-0.14127,0.02884
0.0666,-2.86921,-0.88561,3.59293,-0.77987,-0.1454,-0.39909,-0.0578
0.54978,-3.17052,-7.08324,-2.57344,-1.25913,1.43896,0.8899,8.12761
0.53444,-0.10129,-1.39478,0.68145,-0.92134,0.89341,-0.08148,1.80426
0.21072,0.56706,0.98032,15.77031,-0.52455,-3.92912,-2.0396,-2.04866
-0.07576,0.73066,0.29889,-0.01353,-0.25357,-1.3954,-0.45216,-1.39891
-3.0247,-1.77123,-3.45799,-0.74153,-0.84654,0.27249,1.09521,-0.08664
0.45525,-0.60872,0.28159,0.50931,1.09576,-1.26063,1.76755,0.16608
-0.64476,-1.09139,-0.36311,2.48637,0.70163,-0.96275,1.60988,0.77894
1.72882,-1.18943,1.5302,0.38416,1.58154,-0.76029,-0.46428,-1.33954
3.45469,-6.34497,-0.60048,3.42316,0.62539,-1.99468,4.21437,3.7747
0.80669,-2.86127,-0.27188,-0.31411,-2.27514,-1.32565,-1.14727,1.57831
-0.42036,-0.33957,-1.26797,-0.10398,0.43462,-0.00822,0.08952,0.29407
0.11158,-0.19698,-0.15865,3.84466,-0.06116,-0.90496,0.81239,0.23295
-0.12509,-2.308,-1.39766,1.71123,-0.22399,-1.2507,2.34628,1.16778
1.67712,-1.20373,-0.12891,1.90872,-0.08208,-2.10837,0.3127,4.61223
0.00001,2.43455,2.45104,-0.86888,1.35987,1.5605,-0.3428,-1.83457
2.33512,2.58713,0.15456,0.28934,0.20647,-0.28462,-2.16529,-0.57616
0.29334,-4.29239,-2.22297,0.81306,-0.433,-0.05292,0.17616,4.72099
-4.12723,-4.1588,-0.39292,0.48098,1.51082,-3.25539,7.6218,-0.90823
-0.01858,14.51552,7.00458,1.18594,0.62262,-1.39501,-1.93388,-1.08256
6.61377,-1.60747,0.68579,4.97843,-0.00445,-0.21257,-0.8717,0.63675
-0.50841,-0.85528,-0.13696,0.41299,0.00741,-0.55228,0.22575,-0.14759
0.19472,1.26302,2.37532,3.88603,0.09988,-2.11708,-1.15571,-1.0758
-0.7171,-1.01817,-2.7416,0.9218,-1.64298,-1.04186,0.81785,1.44185
-1.26227,-2.76056,-2.37374,-0.65615,-0.65571,-0.70546,3.19872,0.38213
-1.5284,-0.06329,1.5255,15.71051,1.18263,-2.62044,-0.39246,-0.57876
0.57888,-6.41033,-6.21086,-3.81845,-1.14099,-0.8038,-0.15054,-0.16005
-1.42598,-2.93333,-1.25416,2.25536,2.00084,-0.82642,5.28736,1.24021
-2.74734,-0.34255,-0.23626,2.24004,-0.04704,-0.64872,-0.06705,-2.48531
-0.82588,-1.83334,-0.16477,1.47882,0.04807,-0.00493,0.51797,1.23963
-0.94002,8.57848,6.74291,10.19092,0.23776,-1.55952,-0.69341,-1.30506
-1.90565,-2.45638,-1.87126,2.92497,0.74466,-0.24638,2.50295,1.26337
-0.74769,0.19769,1.03068,5.14419,0.12042,-0.19029,-0.79804,-0.10017
0.09884,-4.43098,-6.92774,-3.25753,-0.79859,0.05633,1.6345,4.61855
-2.76166,-2.67813,-2.35051,3.07546,0.12279,-1.16035,1.5862,0.76939
-0.55101,-5.4553,-3.19621,-0.30181,-0.90519,0.40096,1.88622,1.52741
-3.49851,0.0394,0.26941,0.27548,1.20449,-1.34438,6.07047,-0.29147
1.62227,-2.06307,0.09827,3.58282,-0.34304,0.06197,-0.19746,0.83129
1.94307,3.82562,1.47691,1.13543,0.32553,-0.69943,-0.79853,-1.63455
1.82196,0.31117,0.58883,0.29664,-1.04038,0.29879,-3.43176,-0.03748
9.9401,-0.19694,0.88916,0.2514,0.64592,-0.01676,0.05449,0.21407
0.11727,-0.32367,0.02485,5.19858,-0.44934,-4.59089,0.04004,-1.067
0.51154,13.06749,6.76116,-1.77989,0.46979,0.8795,-0.49127,-1.88064
0.87782,5.72926,1.17856,-0.93872,-0.52124,0.25384,-0.79228,-1.33913
0.28886,-0.00147,-0.78602,-2.51338,-0.79548,-0.27419,-1.31031,1.2197
-0.93858,0.27992,-0.41282,-1.95212,-0.37915,9.00361,-2.95102,-0.01541
-1.16287,-0.04757,-0.04511,3.29156,0.48176,0.09253,-0.04916,-0.73009
-5.9187,-4.26478,-6.36273,-4.7882,-1.70245,-0.96805,3.7533,0.46047
-0.01154,-1.61591,-2.96566,-1.61903,-1.60842,1.01393,-1.28974,3.49559
-8.35427,-1.06275,-3.49522,-0.81586,0.46581,0.46688,12.51511,0.03451
1.3634,-2.79871,-1.51654,-1.72792,-0.0456,0.37015,-0.37989,2.97731
-0.16094,0.24661,1.10013,2.25869,1.95226,0.83286,0.82624,0.62335
1.89163,7.78183,2.86839,-2.66909,0.72115,0.27117,-1.30403,-1.46142
-0.83172,-1.50612,-0.5075,0.35417,0.05428,-0.1287,-0.13358,-0.00122
-1.55436,-0.08576,0.0145,0.29719,-0.35712,-2.44545,0.44458,-1.77191
-0.29565,-0.52881,-0.01633,3.57724,0.37268,-0.77548,-0.07257,0.30017
-0.90844,-0.23821,-0.17593,2.99431,0.02665,-1.61336,1.3844,0.61839
-0.21667,-3.41693,-2.08939,1.64069,-0.15006,-1.85844,0.72482,2.34611
-1.16004,-0.81472,-1.30002,0.14919,-0.24479,0.06623,2.99235,6.36756
0.28633,0.0314,-0.81651,-0.49531,0.10534,0.13129,1.20125,-0.08216
12.44158,-1.57642,0.0722,-0.45302,-0.09407,-1.03821,-0.36621,0.48199
16.43573,-0.28465,0.36052,-0.37707,-0.9351,-1.038,-0.29671,0.27473
0.55588,8.50938,6.31338,0.27962,0.25158,-2.9033,-0.71011,-1.55541
0.55385,-1.02244,-0.3799,-0.12638,-0.32088,-0.07204,0.11809,0.96446
-4.37708,-4.13971,-2.72899,4.58332,0.13331,-0.33167,0.46774,1.60058
-0.18891,-2.4217,-0.95362,5.81959,-0.49177,-3.62517,0.79756,-0.20068
-7.40087,0.51336,-1.29534,2.61203,-0.12151,1.30637,0.06799,2.458
0.22449,0.41109,0.38766,2.96382,0.81678,-1.17364,0.05254,-0.93741
-0.3924,-0.08414,-0.10333,4.52628,-0.32222,-5.63906,-0.67127,-0.39494
-0.06353,-0.46394,0.72045,9.09546,0.45927,-5.1993,1.90359,-0.0295
-1.03962,-0.94681,-0.65511,2.39111,0.02709,0.29406,0.1352,0.16281
-1.02744,-0.02988,0.0546,4.00772,-0.20185,-0.19384,-2.20236,0.33373
-0.99929,-0.05319,-0.1094,2.49339,-0.1965,-0.41915,-2.06294,0.00572
0.51439,-0.17337,0.44716,7.00071,0.19986,-3.56212,2.23855,0.18686
0.21658,-0.24036,0.04591,4.66494,-0.2257,-1.4662,0.3421,0.48551
-0.06015,0.76575,0.01589,2.5419,0.21671,-1.21617,-0.27962,-0.3097
-1.56823,0.78141,0.00892,-0.98975,1.0241,-1.82353,0.46877,0.04445
0.0145,-0.50039,-0.14183,5.43182,0.72989,-0.38423,1.87906,1.2542
-4.18873,-2.70964,-3.79392,0.23444,-0.31151,-1.88171,2.46596,-0.59976
0.08117,0.01939,0.98852,9.28177,0.35709,-6.87204,2.03527,-0.08077
0.23008,-5.45994,-1.91271,0.01105,-0.48895,0.38666,0.05527,3.87621
-2.70623,-2.80496,-0.44688,-0.70351,-0.02988,-2.36623,1.02225,-1.5977
-4.2879,-1.97754,-1.29833,5.20413,0.13582,-1.3315,2.04389,0.76627
2.63716,-2.94891,-0.0189,0.40832,-0.31864,-3.63663,-0.30389,0.493
0.65713,-1.15693,0.95442,8.16829,0.09898,-0.63488,-0.34433,-0.06568
-1.10811,-0.383,-1.88197,0.01396,-0.52005,0.68839,-0.03105,-0.09385
-1.66126,-1.1306,-1.05552,5.31428,0.49356,2.19796,0.29741,0.69722
0.01454,-3.81756,-1.41612,0.23035,-2.31606,0.67867,-0.134,1.14219
-0.94998,0.36963,-0.48632,-4.52843,0.18171,1.08562,0.9429,0.6423
1.46168,2.57322,4.21153,0.31702,0.51987,-1.50332,-1.11168,-0.9489
-2.0476,-2.24171,-2.76999,1.72558,0.22913,0.56682,1.20624,1.25697
3.52446,-0.17827,0.97564,1.65619,-0.25822,-0.85768,-2.40356,-1.26475
4.89954,-0.62998,-0.30229,-0.75825,0.01138,0.98521,0.58202,2.84874
0.43786,-0.47085,-0.31066,-1.35557,0.55214,-0.04739,0.47525,0.50243
-0.17383,-1.16503,-1.33944,-1.52489,-3.32326,-0.37698,-2.36477,-0.98578
0.06679,1.29472,4.76403,-0.08067,0.54958,0.01354,0.03389,-1.80965
0.0674,2.92776,4.19081,-0.34787,0.17496,0.38063,0.21886,-0.83129
-0.20917,0.26547,0.78141,-0.90049,0.26428,0.22091,0.07428,-0.90989
-0.06218,4.48083,5.55881,0.04101,1.14437,0.25483,0.29222,-1.59028
-0.18119,1.47071,3.88629,0.08659,0.74261,-0.18397,-0.05207,-2.49204
-0.24417,1.63489,2.0018,0.04171,0.34745,-0.17027,0.2434,-0.55282
1.53266,-1.01933,0.59442,-0.05628,0.98931,-0.19261,-0.08228,0.86582
-2.36747,-1.06455,-5.16135,-2.2771,-2.92652,-1.23644,0.41298,-0.12659
-2.35901,-0.04871,-0.48323,-0.39558,0.36136,3.58373,-0.12604,-0.10548
-1.50831,-4.76463,-2.93419,3.521,0.97131,-0.58361,3.8585,7.68347
-1.14457,-0.06768,-0.55065,0.71443,0.12849,0.36052,-0.45617,-0.40232
-1.5185,-2.79882,-1.35766,4.40919,-0.28102,0.05267,1.03716,0.42814
-0.61097,-0.22449,-1.25394,-4.25246,0.07702,2.50346,1.98089,-0.01559
0.33516,-1.46679,-0.47765,1.51265,0.1358,1.21142,0.46447,4.15455
-0.59885,-1.22032,-1.85173,-0.07337,-0.29779,1.61624,4.03973,1.93234
3.1372,5.64707,1.54313,-0.25459,0.01464,-2.99659,-1.18827,-1.51792
-0.63108,-6.86053,-13.19579,-5.78773,-1.72696,0.83763,1.48063,2.79814
0.5288,2.6579,1.29789,-0.44177,-0.01238,-2.90838,-1.5385,-4.20461
-1.19795,-5.11483,-13.32331,-15.91518,-3.41997,7.3554,-0.18463,7.16422
6.37076,0.09311,0.47693,2.13612,0.2975,-2.61425,-0.16585,-0.96708
1.19857,0.65651,-0.02019,-4.17503,-0.85575,-1.27754,-0.22101,0.0473
2.73068,6.53839,13.16122,1.26662,2.02627,-1.07913,-0.68569,-2.14004
-0.2894,-3.45709,-7.00267,-4.1672,-2.02287,-0.31279,0.79988,4.09538
-1.34999,-3.7681,-2.18961,0.00724,-0.37908,0.1379,1.52166,0.54846
0.92735,13.03329,4.15788,0.25225,0.33286,-2.16394,-2.99569,-3.42849
0.01196,1.36479,-0.20481,-2.74058,-0.79688,8.7038,-6.9542,0.4453
1.14232,10.97687,0.42917,-2.94469,-0.23268,-0.16125,-1.56219,-2.25758
1.89159,6.7793,7.07035,0.44804,0.07988,-5.53056,-1.32177,-0.92647
-4.50879,-0.12869,-7.06336,-3.17154,-2.77771,0.93885,2.42384,1.56616
1.45372,9.59031,5.99605,0.11102,0.89555,-0.89125,-0.5695,-3.34918
-0.01749,0.58692,-0.13889,-0.26778,0.00583,3.30174,-0.18304,0.29462
-1.49176,-1.39933,-1.27705,-0.00198,0.1372,-0.23761,0.43832,-0.01808
