Log2-transformed iBAQ NOR_1,Log2-transformed iBAQ NOR_2,Log2-transformed iBAQ NOR_3,Log2-transformed iBAQ NOR_4,Log2-transformed iBAQ NOR_5,Log2-transformed iBAQ NOR_6,Log2-transformed iBAQ CKD_1_1,Log2-transformed iBAQ CKD_1_2,Log2-transformed iBAQ CKD_1_3,Log2-transformed iBAQ CKD_1_4,Log2-transformed iBAQ CKD_1_5,Log2-transformed iBAQ CKD_1_6,Log2-transformed iBAQ CKD_1_7,Log2-transformed iBAQ CKD_1_8,Log2-transformed iBAQ CKD_1_9,Log2-transformed iBAQ CKD_3_1,Log2-transformed iBAQ CKD_3_2,Log2-transformed iBAQ CKD_3_3,Log2-transformed iBAQ CKD_3_4,Log2-transformed iBAQ CKD_3_5,Log2-transformed iBAQ CKD_3_6,Log2-transformed iBAQ CKD_3_7,Log2-transformed iBAQ CKD_3_8,Log2-transformed iBAQ CKD_3_9,Log2-transformed iBAQ CKD_3_10,Log2-transformed iBAQ CKD_3_11,Log2-transformed iBAQ CKD_5_1,Log2-transformed iBAQ CKD_5_2,Log2-transformed iBAQ CKD_5_3,Log2-transformed iBAQ CKD_5_4,Log2-transformed iBAQ CKD_5_5,Log2-transformed iBAQ CKD_5_6,Log2-transformed iBAQ CKD_5_7,Log2-transformed iBAQ CKD_5_8,Log2-transformed iBAQ CKD_5_9,Log2-transformed iBAQ CKD_5_10
16.86532211,NaN,NaN,16.83466911,16.80587006,NaN,NaN,NaN,NaN,NaN,17.07504082,NaN,17.41253662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.33557701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,17.50222588,NaN,NaN,18.72147369,NaN,17.46730232,NaN,NaN,16.50357819,17.68339157,NaN,NaN,NaN,NaN,17.08368683,NaN,NaN,NaN,NaN,18.52638435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.6794796,22.3240242,NaN
17.03155136,18.05292892,18.25773811,18.11426163,17.43884087,16.70401192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.46666527,NaN
22.95283508,22.28878212,21.16931534,21.76340485,19.86219215,19.2942791,22.59857559,21.06907272,21.15542412,21.07195473,22.0824852,19.63293076,21.37845993,20.08472443,20.25799179,22.25456429,22.19775581,18.55610847,18.38654518,20.39707375,20.49345589,20.44586754,23.62566948,NaN,18.73228073,19.18148804,18.19882774,NaN,17.98665237,NaN,19.48040009,NaN,19.23203278,NaN,NaN,17.64800644
16.32867432,17.38490105,16.18068695,16.51152039,19.21114731,NaN,NaN,17.42971802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.49326134,NaN,17.91315842,13.25302029,NaN,17.69757843,NaN,16.61396217,17.01998138,NaN,NaN,NaN,NaN,18.82031059,NaN,NaN,18.49591827,19.11148643,17.22740936
16.92706108,15.40024567,NaN,NaN,15.00921631,NaN,NaN,NaN,NaN,16.31153488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.49310493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.64801025,21.55220222,23.07832146,25.52193069,24.73039627,21.14693642,22.13545799,20.18507385,23.1032238,23.3212738,24.94333267,20.32663155,25.7056694,24.02225304,22.84043884,22.70493126,20.82555199,18.86471748,19.63916397,21.25891113,19.26439667,18.87402725,22.88300705,NaN,17.17103958,19.40754509,17.79525375,17.54472351,18.06149864,19.42004204,19.47286606,18.3778038,NaN,18.80568123,20.23350716,NaN
21.37331772,20.54914856,20.12174034,21.19544411,22.54446411,17.96646118,23.00622749,21.66683006,22.55541229,23.26313019,23.4342804,18.1870327,23.75735474,22.52320099,19.88762474,21.590168,20.60783577,19.79160118,21.42131615,21.04079628,NaN,18.37241364,21.63975525,NaN,20.50271225,19.04129028,19.67855263,19.62326431,NaN,20.50106049,NaN,18.26490021,NaN,19.42988014,22.48625565,NaN
23.22289276,20.65595627,19.44891548,20.78452682,21.18972588,NaN,22.27622604,20.78164864,21.29423523,21.21939468,21.89870071,20.73702621,21.12155151,20.10098076,20.47822762,21.46353722,21.45648384,19.98328781,21.26252937,19.76086617,NaN,17.15669632,21.62399483,20.7038765,19.28962708,19.98620796,NaN,19.78265572,20.32575417,21.40041161,NaN,NaN,NaN,20.4822731,22.98480225,21.3226223
20.621315,NaN,17.19248581,17.59236908,20.78452682,18.23144531,19.87913704,20.54707909,20.27707863,21.13188553,NaN,18.63651085,NaN,20.50348854,NaN,19.74678421,16.7980423,23.57010651,19.45388603,24.77770996,22.74112701,22.92154312,NaN,21.44909668,20.28590775,NaN,27.3237133,25.68029785,24.97819138,18.01132584,28.10804176,21.6633606,24.63284111,26.17638016,22.12436295,25.05349541
21.37692451,20.02418137,21.14370155,20.54359055,21.14917183,16.47887993,17.07410049,17.86483955,NaN,NaN,19.84740257,NaN,22.9915123,21.61688042,NaN,NaN,NaN,NaN,NaN,17.38194847,17.44313812,17.56562233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.03743935,15.38919449,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.84107208,NaN,NaN,NaN,17.26700592,NaN,NaN,NaN,NaN,NaN,NaN,16.66386414,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.0625515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.46666527,18.67593575,NaN,19.23768997,20.39811707,NaN,NaN,NaN,NaN,NaN,19.02810097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.00949478,18.16319847,17.83089828,18.64663696,NaN,NaN,NaN,18.67985725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.67583275
24.55555153,23.89133835,24.29059792,22.82673454,25.2107048,17.87711716,23.38600731,22.27739143,22.68899727,23.45926476,22.63984489,20.40758705,25.47122383,22.78936958,21.85251045,19.27482796,19.42932892,21.46073914,20.16680527,20.04833221,21.81229401,21.48473167,24.60766602,NaN,20.20430756,20.4125576,20.1758461,17.30313873,18.98590279,16.73211479,21.45623398,17.97678757,17.84555054,18.35272408,19.56247711,18.43652534
24.48818207,24.1747036,21.81620598,23.65162849,24.13281059,23.85747337,24.34082413,24.98789215,24.21955872,26.03812599,26.62184525,21.95819092,23.3259449,24.10972595,20.15684319,21.99986076,22.89731598,21.64310837,22.07241249,24.26499176,21.8472805,22.08644295,23.89744568,NaN,21.44414902,21.02675056,18.00525093,20.46801949,21.7858429,18.51067162,21.59986877,18.45811844,19.94306374,16.68208885,22.5437088,NaN
19.66523552,19.38302422,19.08036041,19.73383713,20.61117172,18.48317719,NaN,NaN,20.05563164,NaN,21.21199036,NaN,21.55506134,20.88903809,NaN,19.87946701,NaN,NaN,NaN,16.84940529,20.08134842,17.24088478,NaN,NaN,NaN,NaN,17.68044281,19.29309082,NaN,NaN,17.72067261,16.85123634,19.11659813,NaN,NaN,NaN
17.49263573,NaN,16.52045059,17.90689087,NaN,15.31203175,NaN,NaN,NaN,NaN,17.6689949,NaN,17.83058929,17.22317123,NaN,NaN,NaN,NaN,NaN,NaN,19.44032097,NaN,20.69285393,NaN,21.28025436,20.79288864,17.50610542,NaN,NaN,18.52221298,18.98912239,NaN,NaN,19.66724586,21.21762085,NaN
25.58101082,24.8285675,25.96787453,25.13226128,25.04063606,27.07152939,22.90032196,24.99856186,24.75831985,27.95215988,27.57744217,24.40444565,27.89469528,25.44704819,25.66318703,23.48296165,24.90315819,22.31116104,23.38561249,27.86702919,27.81207085,26.99798012,27.53897285,26.34879684,24.69535255,26.67020226,27.7489357,23.24363899,26.96642303,20.69939232,27.79847717,26.64237595,25.4835453,26.35435677,25.87267494,25.90859604
16.36577606,19.85931396,20.7312355,19.15568352,20.15338326,18.15496635,NaN,NaN,NaN,NaN,20.88039398,NaN,21.50382805,21.01692581,NaN,NaN,NaN,NaN,NaN,NaN,20.55580902,19.57955551,21.22004509,NaN,NaN,NaN,18.03955078,17.72633743,NaN,NaN,NaN,NaN,19.4125576,20.15770721,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.26609039,NaN,NaN,18.27648735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.79677391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,17.78430176,15.67920494,17.16526031,18.61905861,17.17113686,18.03214264,16.30342484,18.44216537,17.89350319,22.33057594,17.67665863,15.17512035,NaN,16.65522385,17.08514023,20.553936,18.36521149,NaN,17.3534565,15.10398483,20.01140785,20.29120255,16.9483223,18.78442955,22.45181465,17.60393143,17.31176567,18.38700676,18.57304001,17.74188805,17.67954826,17.54494858,22.69858742,26.32220268,18.828825
NaN,19.85344696,20.58783531,18.10379982,19.67027664,17.41781998,19.32693863,16.74438667,19.61701584,21.10091591,23.33156013,NaN,20.68876266,19.30260277,NaN,22.24341965,22.40062141,22.53210068,17.80725479,20.39623642,20.55599785,19.72474098,23.62967682,19.05774879,NaN,NaN,18.59783363,21.42403793,18.09130096,NaN,22.45191574,19.07310677,21.44318771,25.45957756,26.75837135,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.32864952,NaN,NaN,NaN,NaN,NaN,NaN,18.14225578,NaN,NaN
23.9642868,24.01060486,23.89393234,23.92741394,25.62878609,20.73611832,22.55217934,23.87126541,21.44914627,24.16913223,26.8768959,22.70334816,20.60548592,23.40470695,20.5913105,22.7861824,19.86426544,19.46738243,19.60153961,23.40509605,21.11629295,19.06054878,23.7634449,18.6706562,22.33886719,NaN,NaN,18.28644943,NaN,19.28962708,23.77384377,NaN,21.12231064,23.98962593,19.81034851,21.59568787
15.58287716,17.73951721,16.07169342,18.22966385,17.11593819,14.35603905,NaN,NaN,NaN,17.55067253,17.73542404,NaN,NaN,NaN,NaN,16.82922745,16.00369453,NaN,NaN,16.69438553,NaN,NaN,NaN,NaN,16.46940422,NaN,NaN,NaN,NaN,NaN,18.17431068,NaN,NaN,18.95736313,23.06177521,NaN
18.56774139,19.3318882,18.4636364,20.81276321,18.83858299,16.18276215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.76506615,18.85881233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.2213974,19.47452927,NaN,NaN,19.28956032,NaN,NaN,NaN,NaN,NaN,22.02897644,20.83922768,21.17389679,19.23593903,19.18626022,NaN,NaN,20.23806381,19.54967499,18.55846596,20.29210091,21.90833473,17.97863197,20.61171341,22.91615868,19.72340775,18.82444954
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.50261497,18.76101303,NaN,NaN,19.9120903,NaN,NaN,18.5467968,19.68457413,NaN,NaN,NaN,NaN,18.14330292,NaN,NaN,NaN,18.05091095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,17.54245758,17.66906548,22.54219818,17.17786789,NaN,19.90172958,NaN,NaN,NaN,19.33250046,17.53708267,18.95375824,NaN,NaN,22.18770409,20.15103149,16.53195953,NaN,NaN,NaN,NaN,20.65996742,NaN,19.50591278,20.80104446,18.63537788,20.11069679,18.62274551,NaN,NaN,19.7209053,18.7374382,21.77591324,24.04109573,18.18949699
NaN,14.92814827,NaN,15.71145153,NaN,NaN,16.56691551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.32536888,17.65431404,19.12431908,NaN,NaN,19.72578812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.72557259,21.40082932,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.88702965,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.21160316,NaN
26.45639992,25.87283897,24.36679649,25.20392799,25.50506401,24.67033577,26.26266479,25.09148026,25.62290764,26.18362808,26.05864525,23.82055473,25.63053703,26.18791962,23.73096657,25.07793808,24.72254944,23.67648315,24.00821304,26.04649734,25.6352787,24.91392326,26.06352806,22.59309006,25.1352005,24.48074532,21.66088295,22.59530067,22.59201813,20.27446365,23.03815079,23.51568985,23.90747452,21.94817162,21.18095398,23.43809509
24.96358109,26.10599518,25.6660347,26.42684746,27.36185455,22.66919136,26.05932617,24.71387291,25.32563591,26.20340538,26.58949471,22.45520592,27.10509491,26.00146484,20.89570808,24.11410141,24.34041595,20.76660347,21.70383453,23.01848793,22.83724594,25.68648338,26.07922173,NaN,21.63045311,20.9287529,19.98008347,19.28471184,NaN,19.25372696,19.18543625,20.01590538,20.0405941,20.61045265,21.19784546,18.7721405
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.54585457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.17270088,21.35035133
18.84763336,19.30284882,19.40389061,18.46793938,20.12527657,15.99543571,19.50771332,19.71876717,19.6114254,21.16386032,18.19638062,16.5939312,20.57403946,20.44485664,17.4517746,NaN,18.33943176,NaN,NaN,21.21874619,14.64306736,16.54009819,18.42464256,18.80158234,18.10293007,15.16125011,NaN,NaN,NaN,14.17180252,NaN,NaN,14.34893513,NaN,17.18891716,NaN
NaN,NaN,NaN,16.76862335,16.60536385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.24451256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.10236549,17.72334099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.46969032,16.88381195,NaN,NaN,NaN
22.42347336,21.73908806,23.53730011,21.42803001,26.12016678,20.50280762,24.25263023,21.48532295,24.15143394,21.92274094,26.17546654,22.35697365,25.59260559,25.51099014,22.48593712,19.95588875,NaN,NaN,NaN,21.29966545,22.70379257,21.18368149,21.79483223,NaN,21.24545288,19.8446331,NaN,NaN,NaN,NaN,21.00935936,19.73524284,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,17.26910782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.96705246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.93819046,NaN,17.87092972,20.46203804,19.01655769,NaN
NaN,19.27617073,19.28926659,19.82680893,19.84288406,NaN,NaN,NaN,NaN,NaN,21.34033394,19.2267971,21.33248901,20.14457321,NaN,18.67779541,NaN,NaN,NaN,21.48699188,22.60383606,21.24933624,20.86151123,NaN,NaN,NaN,19.95985413,20.99451828,NaN,NaN,23.36546326,NaN,22.1224041,23.85889626,21.05695534,NaN
20.79503059,21.0418644,20.97042656,21.92194176,21.49101067,20.12414169,19.73095512,18.42263222,18.37627792,21.05973053,22.83999634,NaN,21.75723267,21.50944519,NaN,18.44915581,17.22533989,NaN,NaN,18.28220177,18.33677673,17.41278458,19.1169529,16.32495308,NaN,NaN,17.21901703,15.96943188,19.35095596,18.74573326,17.48526382,16.12023735,18.76920509,19.39815903,17.78264046,NaN
22.6256237,23.01084518,23.12721634,22.91232491,23.19745636,22.6996479,21.6076107,22.02380943,21.71954346,23.84794998,24.53860283,19.22135544,24.43351746,24.23907089,18.59214973,21.08108902,20.56048203,NaN,19.34825706,22.22090149,22.79825974,22.71688843,22.28308296,18.0579071,19.49466896,20.19484329,18.26444244,16.42316437,15.91557598,NaN,20.59632492,NaN,19.76495171,19.79704475,NaN,16.47696686
21.58673668,21.21471977,16.05820274,NaN,20.83151817,18.64997101,22.04290009,NaN,18.49560547,16.90454102,NaN,19.10518265,15.97964859,NaN,NaN,NaN,NaN,NaN,16.70846367,18.30679131,17.11958885,NaN,20.62871933,NaN,16.88726807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.82312775,16.16343307,NaN
26.25783539,26.05214882,24.98888969,26.66438103,26.87806511,26.72507477,26.71030235,26.73763466,26.07537079,27.31337166,27.78356743,25.56804848,27.16240501,27.53689957,25.08090973,24.93674469,24.90187073,22.79088211,23.60421944,25.61509705,23.82667732,23.4954586,25.07761192,21.82150841,24.40229988,24.7951107,19.23766708,19.73562241,22.26899338,20.32871437,21.02749252,21.68045998,23.10963058,20.3698616,21.996521,19.94535255
20.35810089,18.46726418,NaN,NaN,NaN,NaN,17.97034264,16.51951408,16.97600555,NaN,NaN,15.55158806,20.6601429,18.91980553,NaN,NaN,NaN,15.61188889,NaN,NaN,19.52739716,19.10174942,18.75466537,NaN,NaN,15.34876251,NaN,NaN,NaN,NaN,NaN,NaN,20.15363121,NaN,NaN,NaN
21.82516289,21.96045685,23.26685143,23.0952282,23.09405327,22.31517601,19.86468887,20.26670837,21.8182354,21.21513557,24.91278267,18.198349,25.05821037,24.51430511,19.37483597,20.67193413,19.96803665,NaN,NaN,20.50775146,23.60116196,22.39466858,20.12489891,NaN,NaN,NaN,NaN,NaN,NaN,21.2788372,19.35334969,NaN,21.23794746,20.88576508,21.22723198,NaN
27.5225296,26.96057892,28.29302979,28.40023422,27.72858238,27.89012146,25.15784645,25.82876015,25.67788124,26.26922607,27.76268578,24.29263496,29.08727264,28.77423286,24.61386108,25.79857635,25.66462517,22.66511726,24.13531876,27.94960213,28.72390366,28.73321152,25.23059273,26.65690041,23.6537075,25.30026627,26.39114761,25.57911301,26.19497871,26.6467762,27.05589676,24.72416306,27.44671631,24.34353638,23.83807373,26.36619759
NaN,18.37491989,17.37636375,21.20645714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.40257835,NaN,NaN,NaN,NaN,NaN,17.54207993,NaN,NaN,NaN,19.14110947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.12029839,NaN,NaN
20.87274933,22.35651779,20.80750656,22.70841026,22.10043526,16.80246544,21.16827583,17.30224609,19.79951286,23.40833855,23.30688667,19.41843796,24.02766228,21.5970974,19.71543503,17.00634766,21.57906723,NaN,NaN,19.83374214,17.14120865,18.27807808,21.15437317,17.8791523,18.64600372,NaN,19.33575249,NaN,NaN,18.62213707,19.04708099,19.60079575,17.47887993,19.66580772,18.38355255,NaN
15.59438324,17.10840225,18.10748291,18.40690231,18.70171165,16.47411728,19.32724571,21.67813873,NaN,NaN,21.40634155,NaN,NaN,22.28534317,20.691576,20.1958046,20.18107414,19.14532089,NaN,21.24962425,22.22508621,17.32614899,22.60826492,NaN,21.61337852,NaN,NaN,NaN,NaN,20.29994583,21.67072487,NaN,19.38921547,NaN,19.37648964,16.88548279
NaN,15.01214409,NaN,NaN,16.29506874,NaN,19.64100075,17.74149323,18.68462563,19.32709122,NaN,NaN,NaN,NaN,19.01151657,21.13896179,21.51648331,19.26542664,21.44450378,20.84122658,20.37877655,21.30357361,19.49977493,18.62346077,NaN,17.4782486,NaN,21.896595,NaN,17.33551216,16.35092163,22.06812096,NaN,18.15802765,20.38542938,NaN
18.62188721,17.09124947,NaN,20.38984489,18.27598763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.06170845,20.38879585,NaN,NaN,NaN,NaN,NaN,19.3977623,20.26945114,18.92841911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.82443428,NaN,17.30830383,19.65747452,NaN,NaN
20.45100975,21.3565979,22.07916832,21.51306534,20.7075882,21.78847504,18.07064438,20.44960022,17.58703041,NaN,22.20404053,NaN,24.81421089,24.73804665,16.85221291,21.67383385,20.71129036,NaN,NaN,NaN,23.43122292,23.37623596,23.53741837,18.81328011,NaN,18.09882355,17.50074768,NaN,NaN,NaN,20.60277176,20.77956581,22.99776077,24.17744446,19.61934662,21.32931709
18.7008667,18.47401428,19.13056564,18.74139404,18.84309959,18.73803329,18.13611031,17.0481472,17.84867096,18.57898521,20.59185791,NaN,20.68234634,20.98300934,NaN,17.76991463,17.41344643,NaN,NaN,17.61496925,18.65525818,18.47353935,13.69707584,14.70827579,NaN,NaN,15.64264393,16.83885956,17.16712379,14.47294426,17.54818916,16.62042046,17.00118828,17.47966957,NaN,15.80036926
NaN,NaN,NaN,NaN,NaN,NaN,16.74570084,18.41410637,NaN,19.10633278,15.70219994,NaN,18.46805954,17.66483688,NaN,NaN,NaN,NaN,NaN,NaN,16.04501343,18.17509079,NaN,NaN,16.84879494,NaN,NaN,16.93237686,16.96859932,NaN,19.5478878,NaN,16.24803925,20.27161789,16.64286995,NaN
24.98172188,23.83817101,24.45726204,23.75338173,24.14086533,25.99991608,22.48104095,24.3569603,23.84976387,26.13621712,26.28229523,21.70391846,25.81095505,26.91547394,21.3058567,22.63127518,21.33592606,20.7333889,21.91349411,25.21582413,25.47827721,25.26434898,25.56430244,21.24991417,21.92803001,23.63588715,20.64632034,20.7250061,20.61809158,20.2631588,24.40269089,18.50315857,22.5203495,23.76718903,19.3987236,21.58224106
27.3933754,26.98065567,27.52013397,27.018713,27.50529099,27.46201324,25.41573906,26.30789375,25.6948204,27.40811157,28.074543,23.96798325,28.14724731,28.54870605,24.42188263,25.36352539,25.7202282,23.33538246,24.28362083,27.52469826,27.90236473,27.61694717,27.50536728,24.75006104,24.76708794,25.65799141,25.40213776,25.00701523,24.69774055,23.00852013,26.31250572,23.45713615,26.27202415,26.56117249,24.22162437,24.35366631
21.71162605,19.697052,22.36607742,20.28624725,20.89252472,21.02364159,16.69384003,17.23191452,17.75779343,15.47927475,21.13595963,16.95287704,23.6180687,25.08756065,19.99396706,16.7621479,NaN,NaN,NaN,19.43086052,21.14861298,23.04525185,19.28111458,17.24209404,NaN,18.00333214,17.2265625,NaN,15.37140274,16.34080696,17.38540649,16.03482056,18.31610489,20.66092491,18.63325119,NaN
22.12369919,22.17578506,22.74036598,23.20993996,24.89448738,22.11066628,NaN,NaN,NaN,21.5331707,24.28135872,18.70785713,23.85052681,24.14258003,17.46076012,NaN,NaN,NaN,NaN,17.85038185,19.69034958,20.79614067,18.90680313,NaN,NaN,NaN,18.3175621,NaN,NaN,21.2228775,20.96726227,NaN,21.39602852,23.11459541,20.6399765,NaN
21.90543747,21.41121292,23.94181061,21.46557999,22.85555458,21.3998394,21.0330162,20.98495865,21.8487339,22.65911865,25.25922012,18.98287201,25.90554619,23.04751778,18.94088745,21.87792587,21.26807976,NaN,NaN,23.23572922,23.4630127,21.59240532,23.46650124,19.82741356,17.5439682,18.70262527,22.813097,22.28810692,19.98579216,NaN,24.49429893,21.11114311,22.85492706,25.28795815,22.05321312,22.44664955
24.58267784,25.31772423,24.50409508,24.91113663,25.56386566,22.83468437,23.60693359,23.43707848,22.90822601,24.75026512,24.6607399,22.91737938,24.9997673,25.26735115,20.14941978,23.19732094,23.42175293,NaN,NaN,22.66344643,25.08731842,22.4530468,20.83560944,NaN,NaN,20.28308296,21.58462906,22.61090279,21.08381653,20.1316967,23.09633827,NaN,22.2841568,22.00151062,19.80824471,19.71863365
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.57400131,19.42558479,NaN,18.96459961,19.38744926,NaN,NaN,NaN,17.72200775,NaN,19.3572216,21.2903595,NaN,NaN,NaN,NaN,NaN,19.28712654,18.74684906,NaN,NaN,19.85170937,17.05356598,NaN,21.62234306,NaN,19.24493027
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.23332024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.35380173,21.87668991,23.41789627,24.06685638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.76660347,NaN,NaN,NaN,NaN,22.40036011,NaN,NaN,NaN,NaN,22.87432671,24.59991455,24.25896835,NaN,NaN,27.13045502,NaN,23.59251976,NaN,21.9072361,22.47620201
NaN,NaN,NaN,19.62483406,20.88420105,NaN,20.54961967,NaN,NaN,NaN,22.55651093,NaN,19.04835892,19.93603325,NaN,20.61522102,NaN,NaN,NaN,NaN,20.94678116,20.49736023,22.55463982,NaN,NaN,NaN,17.98237038,19.72743607,NaN,18.70903587,NaN,NaN,NaN,20.58325195,21.86717987,NaN
25.76660919,27.88250351,26.71790314,27.21261787,23.88334274,22.63085365,NaN,25.02411461,26.02180862,26.25385666,24.74786186,24.60811806,24.87741089,24.24103546,21.32613754,26.15539742,26.7967453,NaN,27.45088959,27.29175758,26.63644028,25.19932938,21.77583313,27.7967453,25.72961998,26.37335014,26.59020805,28.04333115,25.12703514,25.1682148,27.96801758,26.07612419,27.16038704,22.14286041,32.33864975,24.28898048
24.97451973,27.84463692,24.08017731,27.49014282,25.51328087,19.24346733,29.82982254,30.47430992,29.31527328,30.75086975,26.00071144,28.72806168,31.42582321,30.81520462,27.31319809,29.18477821,29.80698013,26.78556442,26.88518333,29.17550468,28.90984917,29.12465096,27.72903633,26.59063721,26.94848824,28.07244873,26.34731102,26.50274467,26.91387749,24.42592049,26.10647392,25.74788666,25.42268372,22.03284836,24.63511276,26.02066422
23.58978081,24.89458084,24.59775734,26.08628464,25.64891624,23.59786987,24.33790207,25.58686256,24.81479836,24.48160744,28.76641846,22.71580124,24.79862404,27.08658981,21.8235321,24.61026001,23.89003944,16.56127357,19.77112579,23.80143929,22.12962341,22.53269386,26.78618813,21.02756119,21.9223423,24.1735611,19.9330101,19.10909081,20.80703354,16.83824348,20.43735695,17.33446503,19.33588409,23.125103,26.77215767,16.80939102
NaN,NaN,NaN,NaN,19.66547775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.75406837,26.90345764,26.72520447,26.39532089,27.71698761,24.95358086,27.18876839,27.2238903,27.11396217,27.64807892,26.98207092,26.58204651,27.36168671,27.50589752,25.79029465,27.16202164,28.06835556,22.81276321,23.99351692,26.90804672,26.51117134,25.45139313,28.33594322,25.81653214,26.38025475,27.15836525,24.65643692,26.55448341,23.07120132,21.41591263,25.17820549,25.0396328,25.7635479,29.22862244,30.98949242,24.4291172
