old_1,old_2,old_3,old_4,young_1,young_2,young_3,young_4
27.38583,27.89047,27.80372,27.77775,28.48027,27.85151,27.66051,27.84452
32.83581,33.03651,32.70263,32.83419,32.76843,33.61259,32.97453,33.03369
NaN,24.57456,24.68843,23.84192,24.51677,25.32034,24.61723,24.78302
25.50361,25.62545,26.12337,26.18565,26.32799,25.97572,25.97463,26.14328
25.59616,24.41145,24.93854,24.76122,25.19306,25.38893,25.89213,24.21712
25.1916,26.02054,26.10426,26.12388,25.84026,25.86858,26.4684,26.24755
22.37568,23.09806,23.3291,22.40979,NaN,21.92369,23.13427,23.07599
28.39893,28.63844,28.3096,28.16221,28.75986,28.39084,28.8411,28.50563
26.77643,27.35489,27.1947,27.2764,27.5687,27.47931,27.14618,27.3982
27.3463,25.46513,25.15623,25.18665,25.93688,25.79338,26.28597,26.12979
29.80067,30.18837,29.78736,29.98387,29.99846,31.02452,29.74905,29.98101
31.40436,31.37264,31.1209,31.47957,31.40284,32.02029,31.37705,31.57064
NaN,NaN,NaN,NaN,23.94476,24.24314,24.9968,23.81069
25.3414,NaN,NaN,25.72617,26.25373,25.6075,NaN,25.7306
NaN,24.89901,25.44626,25.63464,25.03393,25.48425,25.56206,25.93362
30.02115,30.08575,29.93874,29.91897,30.52197,29.94963,30.16674,30.32442
29.372,29.56754,29.4832,29.59253,29.82904,29.56781,29.91356,29.70489
30.06458,30.32045,30.49905,30.24989,30.5495,30.44756,30.61737,30.52047
NaN,NaN,NaN,NaN,24.93107,24.16722,24.55444,NaN
28.80427,27.46544,27.81134,27.73531,28.31432,28.1044,27.94827,28.45333
26.94112,25.87809,26.63616,25.22376,26.54405,26.45007,26.60343,26.08586
25.76704,26.11535,26.89018,26.73995,26.80968,26.4288,26.47277,26.80735
32.41526,32.55559,32.62192,32.65583,32.64892,33.66649,32.40484,32.53492
33.18573,33.40438,33.5064,33.43004,33.68196,33.49154,33.60112,33.75891
29.86623,31.25338,30.86946,30.58638,30.98155,30.90699,30.56202,31.13345
29.41151,29.73741,29.57595,28.99164,30.14382,29.32217,29.88227,29.38004
29.3624,29.35976,29.73336,29.89254,30.08233,29.88218,29.58353,29.81673
31.44737,31.41241,31.15708,31.17236,31.44312,32.02102,31.17718,31.56466
28.0546,27.80058,28.66854,27.74682,28.59655,28.39522,28.15947,28.13648
28.26074,28.25899,28.58942,28.35984,28.69468,28.27591,28.68298,28.83364
25.37945,26.45377,25.80282,26.42889,26.26241,26.15132,26.47826,26.19193
30.58924,30.82601,30.63157,30.78488,31.11663,30.72777,31.14813,30.86016
27.06897,28.32311,26.78731,28.28855,28.11148,29.72616,25.80506,27.84703
26.20743,26.50921,26.53524,26.89203,26.49683,26.54461,27.25988,26.86526
26.01482,26.0802,26.48431,26.20803,26.51084,26.65963,26.5539,26.08582
27.68846,28.71381,28.13575,27.8496,28.71669,27.83599,28.48585,28.3724
26.70951,27.24536,26.39367,26.51239,26.78169,26.65826,27.39165,27.05321
26.79712,26.50621,26.09824,26.1693,26.09658,26.53404,27.00742,26.95815
31.94227,31.47218,31.18919,31.75784,31.81027,31.42737,32.10365,32.04583
26.02981,26.46768,26.90483,26.48522,26.97399,26.24158,26.76459,26.93326
24.8167,25.10757,24.52067,24.81661,25.43304,24.9331,25.45648,24.46868
27.68986,27.56107,27.72936,27.76319,27.98218,27.68813,28.24036,27.86479
NaN,26.18754,26.39679,26.4527,26.03135,26.22814,26.19663,25.857
29.70022,29.99037,30.01052,29.34087,30.23489,30.00008,29.99927,29.84365
31.37093,31.41574,31.53204,31.48005,32.11678,31.28813,31.65485,31.77522
26.09134,25.98546,25.32024,25.68913,26.11106,25.67597,26.27789,26.05811
31.67678,31.52836,31.62379,31.51343,32.11827,31.59748,31.85631,31.8077
33.03415,32.84309,33.13237,33.24969,33.17737,33.07363,33.82922,33.2174
27.95099,28.07704,28.32492,27.91917,28.3894,27.77058,28.83801,28.31363
27.97651,28.46209,28.52548,27.75347,28.42974,28.19183,28.62648,28.50907
26.7016,27.93478,27.60343,27.70345,27.76351,27.66689,27.78357,27.76926
27.61435,27.68779,27.50597,27.73447,27.36695,29.18471,27.54119,27.49343
30.04661,29.86182,30.26002,29.87,30.57398,30.08575,30.25214,30.17224
30.99179,30.91769,30.39622,30.28361,30.73747,31.69756,30.8975,30.30367
26.09545,25.96343,26.3939,26.6421,26.47155,26.6071,26.58377,26.48145
25.61175,26.91513,27.82608,26.55188,26.47423,27.15083,27.49732,26.83159
26.29413,26.42469,26.06345,26.23167,26.44406,26.54342,26.52118,26.55574
25.44553,25.39634,24.70809,25.04018,25.72544,25.58875,25.2059,25.12167
29.64387,29.35372,29.39321,29.2641,29.79478,29.83611,29.5702,29.50639
26.04425,26.7265,26.56145,26.52646,26.80193,26.77881,26.7529,26.58362
25.92868,26.05916,26.23643,26.45387,26.91684,26.20726,26.14595,26.46672
25.09917,25.58222,24.5122,25.41674,24.95762,25.18192,25.86964,25.6599
28.92227,29.17107,29.09325,29.05783,29.52382,29.1946,29.44707,29.13773
26.91878,26.90334,27.06497,26.83485,27.17541,27.09033,27.42878,27.08881
27.55662,27.29868,26.90942,27.19338,27.29877,27.47785,27.69232,27.55076
31.18766,31.38443,31.56425,31.68027,31.77545,31.61052,31.82616,31.66611
27.40048,27.83008,27.41199,26.97147,27.6194,28.41034,27.40892,27.23699
25.59514,25.92574,26.48362,25.66376,26.66044,26.28692,25.62968,26.15487
26.53564,26.80686,27.03758,26.74817,27.12928,27.16825,26.72832,27.16634
27.7467,27.29167,27.26204,27.14977,27.56587,27.55274,27.91587,27.47993
25.61063,26.01982,25.71707,25.71989,26.28325,26.17758,25.75979,25.91162
27.88704,27.84643,27.92807,27.80501,28.26101,27.87514,28.58405,27.81391
26.45696,26.3479,26.44061,26.88797,26.90782,26.54363,26.82141,26.9292
36.06854,36.31976,36.56397,36.30396,36.89701,36.1939,36.81299,36.42195
27.42814,26.87935,27.52873,27.26311,27.72475,27.26123,27.95505,27.22922
25.68188,25.59591,25.71864,26.02924,25.88271,25.65458,26.43017,26.12922
31.08493,31.54402,31.33958,31.38618,31.63136,31.57633,31.56352,31.65472
28.16926,27.66533,27.37691,27.35111,27.7404,27.99932,28.01255,27.8832
32.34736,32.10596,31.74282,31.76291,32.00888,32.80172,32.2937,31.92942
27.11347,27.07633,26.83822,27.34215,27.24345,27.47862,27.38862,27.33645
26.28046,26.38504,25.81597,26.48686,26.47632,26.26737,26.77819,26.52456
33.07992,32.18246,31.96651,33.01721,31.79021,34.07152,31.8213,33.64194
29.65803,29.67583,30.04518,29.90613,30.0531,30.03892,30.08917,30.18305
28.799,28.47738,29.23813,28.79965,28.76468,28.83674,29.43645,29.35634
30.50351,30.38782,30.60443,30.38227,30.98733,30.59326,30.66569,30.71276
25.99863,NaN,25.64045,NaN,25.67673,25.28549,NaN,25.71012
24.91511,NaN,NaN,24.59736,25.18283,24.93481,25.52788,25.09075
26.47712,26.886,26.89851,26.54109,26.77165,27.13946,26.87185,27.1057
23.65884,24.64944,NaN,NaN,24.47209,23.96155,NaN,24.65715
27.304,28.6146,28.71575,28.23581,28.57949,28.60244,28.60184,28.17417
25.14344,24.78601,24.63838,25.51446,25.51737,25.70205,24.5559,25.39526
27.40414,26.38248,27.43134,27.12248,27.59818,27.08314,27.53927,27.20937
28.48497,27.87185,27.97858,27.86455,28.18664,28.4753,28.36528,28.26262
29.68239,29.45619,29.49774,29.61491,29.66245,29.94308,30.06124,29.67448
29.86875,26.72481,25.88481,26.80119,25.97885,28.51341,28.63603,27.24345
27.16557,28.52873,27.96279,27.81488,27.95288,28.15224,28.09093,28.36845
30.97972,30.26058,30.88191,30.72858,31.56406,30.97862,30.58674,30.81467
32.42492,32.73639,32.38879,32.64691,32.73735,33.58027,32.54727,32.4267
30.63235,30.43619,30.84236,30.8899,30.99429,31.11048,30.83447,30.95691
29.23866,28.89565,28.87129,29.05729,29.50285,28.83927,29.80058,29.01566
31.68975,31.63058,31.65408,31.85129,31.6062,32.26559,32.24782,31.80193
27.12957,26.94626,26.46448,26.97531,27.12928,27.21391,27.08182,27.18707
30.70314,31.19349,31.46129,31.17146,31.36223,31.1792,31.87452,31.21338
26.26033,25.21516,25.01329,24.92556,25.87888,25.82097,25.33596,25.48059
26.45743,26.75366,27.15981,26.44686,27.09225,26.98348,26.97279,26.87185
27.10839,25.60549,NaN,26.30213,27.24681,25.99127,NaN,25.92266
27.95222,28.04041,27.72442,27.75322,28.26468,27.99507,28.15759,28.15731
25.99891,25.49399,25.7087,25.68317,26.32213,25.89071,26.04543,25.73288
25.42947,25.86545,26.26742,25.80048,25.72091,26.11231,26.69724,25.94056
32.15119,32.70856,32.95532,32.59348,32.90933,32.70881,32.95593,32.94393
31.65868,31.71223,31.66822,31.61461,31.66649,32.23512,31.73981,32.12207
29.70187,29.41669,29.56651,29.1115,29.71449,29.55247,29.94238,29.69947
31.47116,31.10337,30.92783,31.1139,31.23569,31.74363,31.13822,31.61114
32.75702,31.92582,32.20303,32.25192,32.48529,32.50864,32.71297,32.54814
25.81656,25.82905,25.46983,25.79798,25.61656,26.11575,26.10081,26.19779
31.8907,32.07406,32.18772,32.02151,32.42667,32.09075,32.65414,32.12232
27.67996,27.60936,27.22711,27.29149,27.98593,27.68672,27.60752,27.64877
26.39301,25.7655,25.94067,25.77389,26.70266,26.16344,25.95978,26.16938
32.46864,31.75039,32.06593,31.88482,33.2909,31.96997,32.12885,31.90247
26.63561,26.8242,26.79402,26.63478,27.5742,26.96301,26.86585,26.60809
29.1784,28.73056,29.15096,29.02604,29.24887,29.36672,29.21972,29.37418
30.52028,30.55206,30.0234,30.5377,30.66729,30.85185,30.37316,30.86511
31.14473,30.79715,30.58746,30.67236,30.83055,31.63231,31.13516,30.72972
28.78662,29.11932,28.72306,29.53429,28.47858,30.31991,29.29575,29.19622
25.96673,26.21189,NaN,26.34293,25.73019,25.21775,25.54215,26.32841
25.43879,25.92787,25.75205,25.37951,26.24098,25.96541,25.96504,25.45632
26.05449,25.91764,25.66525,25.7145,26.33918,25.91029,26.29246,25.94239
30.81932,30.35773,30.1426,30.5969,30.69212,30.39315,31.4005,30.56356
27.17627,27.0151,27.53178,27.96615,27.71208,27.5666,27.78144,27.76231
NaN,25.08282,25.49467,25.39021,25.8565,24.77751,24.88493,25.43403
NaN,NaN,24.89398,NaN,25.47153,25.0554,24.22876,NaN
28.89056,29.07877,28.83053,28.81137,29.28509,29.31454,29.10929,29.03591
26.38346,26.4994,26.28792,26.18283,26.44221,26.8169,26.71135,26.51848
31.45665,32.21798,32.27395,32.15578,32.0922,32.20906,32.4471,32.4929
26.55717,24.66041,26.1032,26.52477,25.87842,27.35094,24.70345,27.0503
28.66306,28.3843,28.88937,28.81002,29.31491,29.15911,28.71388,28.69704
28.7358,29.75845,29.46836,29.81696,30.00544,29.72254,29.63679,29.5539
28.73593,28.45333,28.54863,28.47931,28.7345,28.57261,29.11595,28.93438
28.66007,29.00139,28.51589,29.23891,29.35788,29.93972,27.44506,29.81542
25.83658,25.7681,26.12236,25.89377,26.40526,25.85481,26.27812,26.22755
24.0192,24.81123,25.21716,NaN,24.01912,25.08582,25.06669,25.30549
24.22758,24.38436,25.24224,NaN,NaN,NaN,NaN,NaN
29.55093,29.41788,29.73504,29.8304,29.99766,29.88934,29.85766,29.93972
28.81751,28.92204,29.19697,28.92346,30.07368,28.93641,28.91285,29.08765
28.83641,28.87027,28.76569,28.78653,29.16957,29.47561,28.95155,28.81366
27.44158,26.6421,27.42662,26.27727,27.37318,26.86361,27.42678,27.27658
29.90885,29.2566,29.46537,29.40738,30.26069,29.63001,29.71396,29.5878
30.4341,30.52515,30.38679,30.60143,31.23358,30.76999,30.57281,30.52561
NaN,NaN,24.2637,24.2422,24.11886,24.85124,24.40587,24.36826
NaN,25.10965,25.04168,24.95514,24.85267,25.41493,25.12163,25.06089
28.60194,27.89678,28.22871,28.14482,28.65311,28.68799,28.47348,28.21544
30.58799,30.46431,30.6032,30.44372,30.69768,30.8162,30.92167,30.82236
31.93544,31.89041,31.82673,31.62688,31.88307,32.21367,32.21558,32.12679
28.33662,29.74063,28.66696,28.6335,29.34369,28.80931,29.33714,29.04739
25.9955,27.14443,26.74945,26.68793,27.28154,26.8565,26.54541,27.05424
28.58298,28.04004,28.3699,27.99491,28.84849,28.18296,28.64385,28.47572
NaN,26.52545,26.38454,26.41083,26.00749,25.99272,26.67748,26.69498
26.84577,26.80943,27.43086,26.96411,27.63672,26.97629,27.40031,27.20088
26.33042,25.94938,25.8832,25.98385,26.44332,26.27668,26.28949,26.30203
27.30086,26.68872,27.6725,27.0872,27.79042,27.38616,27.53616,27.20126
26.98934,27.17122,27.08223,27.05579,27.14365,27.22959,27.52507,27.56507
24.64356,24.32848,NaN,25.13512,24.95947,24.56355,24.55807,24.50924
25.13116,25.92922,27.58097,NaN,NaN,26.69019,26.95049,25.90072
26.85982,25.6822,25.66463,25.88686,26.12228,26.10306,26.21228,26.82675
25.4119,NaN,24.80971,24.48259,26.08351,25.14822,24.85262,24.77605
35.66562,35.48894,35.40508,35.90704,35.73222,35.92355,36.16682,35.8185
28.20681,28.33381,28.21373,28.01908,27.17531,29.55649,27.67007,29.54635
30.41619,30.80417,31.15756,31.05355,31.33202,31.19736,31.31295,30.76398
26.22127,27.25422,27.37003,27.92643,28.04223,27.69564,27.44174,26.76775
31.44683,31.10712,31.09308,30.95463,32.3255,31.01092,31.35084,31.09062
26.39566,26.2256,26.76661,26.38004,26.33233,26.75532,26.85317,27.00357
25.9406,25.40181,NaN,25.41555,25.23983,25.24786,25.86698,25.46067
26.59434,26.81812,27.37028,26.83364,27.82366,27.06363,26.84709,27.06219
28.20387,27.5952,28.26665,28.73554,28.59591,28.40649,27.85394,29.12665
25.66131,NaN,25.08578,NaN,24.71592,25.07496,25.44145,25.01878
26.19462,26.71764,26.90438,26.82723,26.62282,26.84146,27.20256,27.16
30.80786,30.07826,30.51371,30.26316,31.57542,30.31041,30.50323,30.45797
32.21506,32.16507,32.23307,31.97292,32.6394,32.21098,32.58152,32.33833
28.10209,28.03044,27.89885,27.67506,28.47352,28.23854,27.89781,28.28176
24.06184,24.53136,24.20486,23.72015,24.56069,24.33374,24.45645,24.35353
26.80477,27.15769,25.45416,NaN,NaN,25.33231,25.76676,26.93101
26.28164,26.49175,27.04062,26.3804,27.03967,26.59007,26.9629,26.79054
30.47179,30.48414,29.5549,30.33618,30.35448,31.59023,29.04685,31.04453
27.95925,28.3135,28.28162,28.36849,28.60205,28.06984,28.50646,28.93548
26.55331,26.36891,26.45737,26.57193,27.29351,26.51301,26.32857,27.00764
26.28711,26.21043,26.41897,25.97156,26.62909,26.74766,26.3734,26.32961
27.69617,28.74477,28.57661,28.68194,28.78918,28.50325,28.81818,28.7806
28.7145,29.08881,29.05533,29.29402,28.88762,30.02855,29.33083,29.09886
31.18406,31.43201,30.35132,30.48989,31.55591,31.60364,30.6157,30.87928
27.61077,27.50135,26.84386,27.25061,27.90392,27.37815,27.74278,27.37931
26.83328,27.33134,26.75875,27.16997,26.72962,27.40243,27.57044,27.58885
25.74917,26.03154,26.25584,26.10159,27.04427,25.82437,25.93623,26.53191
29.55369,29.78862,29.98019,30.11322,30.5969,30.18719,30.04544,29.80603
26.93146,26.85412,27.0296,27.07153,27.09597,27.14647,27.59641,27.24844
28.05585,26.74124,26.35876,26.56411,27.17997,27.11376,27.57622,27.05383
24.68373,NaN,25.52946,24.80035,25.61409,25.3666,NaN,25.01916
26.6698,26.28196,26.70372,27.75793,27.00303,27.04937,27.31432,27.25404
26.3518,25.42307,26.18312,26.38044,26.33662,26.4632,26.55258,26.1937
NaN,25.51965,25.73735,25.75529,25.9985,25.26685,25.42985,25.54663
27.56464,27.45207,27.54679,27.35136,28.10074,27.73654,27.52657,27.76509
26.18799,26.2878,25.96179,26.00922,26.22578,26.38014,26.52112,26.53444
28.66712,28.26244,28.42198,28.9171,28.49895,28.6392,29.3997,28.94587
26.32217,25.93281,25.96968,25.85655,25.73684,26.18501,27.12947,26.24536
NaN,25.21456,NaN,NaN,NaN,24.91789,25.27696,25.11211
30.77148,31.01691,30.79529,30.65036,30.83861,30.98726,31.35195,31.27409
25.55004,NaN,24.85932,24.67266,NaN,25.12707,26.04162,25.13899
30.26528,29.64885,29.20604,30.06535,29.64943,31.19066,28.68448,30.88511
32.80826,32.38697,32.60538,32.36069,33.92945,32.49693,32.55298,32.40619
25.10689,24.95965,24.3759,24.41661,25.13935,25.34147,24.76583,24.83817
28.43567,28.16019,28.36248,28.3644,28.64564,28.67108,28.57633,28.65915
25.53677,25.89064,25.53931,25.93326,26.36896,25.56419,25.93195,26.26508
28.70184,28.11758,28.58839,28.16293,28.35439,28.83702,29.00961,28.60293
27.29955,27.15692,26.95416,27.3132,27.42302,27.40316,27.70984,27.42126
31.22141,31.16693,31.1939,30.88961,31.19102,31.80216,31.30585,31.40669
NaN,NaN,NaN,NaN,24.29165,NaN,24.28214,24.3476
29.45775,29.75234,30.19096,30.20967,30.23649,30.45464,30.17665,29.97869
25.38443,NaN,26.00845,NaN,NaN,25.54807,25.74345,25.96343
25.75103,26.77077,26.31297,26.05287,26.4637,26.11769,27.43492,26.10781
31.88649,32.1074,32.45755,32.00935,32.44577,32.26145,32.73546,32.25547
NaN,24.31299,NaN,NaN,24.65464,NaN,23.9322,24.33334
27.25494,26.77329,27.23242,26.71385,27.13134,27.32165,27.2833,27.47738
27.96262,27.45246,27.67054,27.94921,28.42238,27.87783,28.38837,27.58563
28.48689,28.23064,28.478,28.18787,28.87294,28.77401,28.21345,28.76379
28.50264,27.70576,28.2425,28.16048,28.51288,28.22578,28.82287,28.29233
26.68351,26.63076,26.59392,26.41347,26.61891,27.01212,27.06384,26.86927
25.04235,24.62143,NaN,NaN,24.49893,NaN,24.61234,24.7546
26.40015,25.84656,26.22236,26.06936,26.86561,26.27414,26.46841,26.17371
30.41458,30.58969,30.73675,30.51972,30.63625,31.86581,30.57867,30.42362
25.68974,26.07466,26.16214,25.61051,26.47463,26.07237,26.14207,26.09283
26.82566,26.54234,26.7888,26.5134,27.77197,26.53062,26.46795,27.14569
27.97891,28.45662,28.58631,28.3416,28.65376,28.79811,28.53144,28.62652
25.12428,NaN,NaN,NaN,25.00821,25.10013,NaN,24.93719
NaN,24.59429,24.9009,NaN,25.80134,25.02724,NaN,24.24887
26.54498,25.86889,26.34949,26.16758,26.92105,26.42316,26.40441,26.43154
29.21845,29.60938,29.7829,29.30802,30.09547,29.61469,29.69259,29.76606
29.05923,28.38521,28.1357,28.37542,28.2553,29.28096,29.30014,28.36924
25.37444,26.63006,25.74676,25.87977,26.29421,26.51073,26.01901,26.06135
NaN,25.50379,25.57019,25.78736,25.45472,25.34699,25.29063,25.68579
24.97972,24.95646,25.94597,NaN,25.46058,25.42867,25.54162,25.0537
28.24154,28.27515,28.52421,28.19103,28.82978,28.50643,28.64134,28.51623
26.72637,26.07325,26.21347,25.7366,26.6513,26.65554,26.34342,26.36132
30.78613,31.12312,31.05537,31.21552,31.45503,31.37431,31.30198,31.31268
28.4642,27.69053,28.02644,27.80125,28.35708,28.09058,28.43508,28.36607
27.10049,27.44229,27.94525,27.76553,28.08806,27.66126,27.83479,27.93596
28.51367,28.4956,28.21766,28.46871,29.41772,28.35645,28.45678,28.73269
26.3908,26.82323,27.08294,26.98392,26.86502,27.4182,27.19404,27.07194
29.47881,29.6194,29.65306,29.81568,29.75681,30.71449,29.86819,29.49707
29.67032,29.63801,29.42792,29.56975,29.45854,30.80209,29.75184,29.56373
28.87505,28.92666,29.13575,28.41498,29.08532,29.20079,29.27872,29.05786
30.23329,30.46937,30.21176,30.35048,30.6213,31.04837,30.32378,30.54213
27.81311,28.09033,27.38344,27.86071,28.19503,28.08816,27.72598,28.41034
NaN,26.26771,24.466,24.88944,25.24887,24.88199,24.3686,24.88749
26.62617,25.95391,26.16988,26.64389,26.85007,26.51235,26.54219,26.7661
27.94196,28.70217,28.22885,28.13897,28.5076,28.90971,28.40629,28.46774
33.71947,34.14899,34.68248,34.56218,34.65922,34.51876,34.69244,34.52332
26.23756,26.74996,25.77811,25.57231,26.2286,26.38525,26.37489,26.63312
27.12376,27.42726,27.53683,27.3274,27.80809,27.69232,27.57037,27.62993
32.34258,32.18524,31.9216,32.22375,32.02062,32.81633,32.65386,32.4724
27.91348,27.81488,28.02337,27.95427,28.4225,28.23654,28.22949,28.11466
28.99755,28.45944,28.22361,28.42886,28.86564,28.81714,28.90945,28.81476
33.40121,33.78488,33.39394,33.36828,33.84371,34.03018,33.72751,33.64581
28.77194,28.44569,28.87015,28.86673,29.14005,29.20669,29.20415,28.70322
26.51605,NaN,25.84326,25.37643,25.69588,26.01237,25.52525,24.7251
32.3534,32.47274,32.98092,32.6039,32.60107,32.84021,33.25053,33.02059
27.03381,27.26428,27.7625,27.25395,27.6327,27.45128,27.45623,28.07618
NaN,26.0059,26.46351,25.98218,26.51321,25.45482,26.28528,25.4106
26.37754,26.43865,26.03808,NaN,26.05034,25.9297,26.35944,25.60558
33.88112,34.07798,34.11365,34.00512,34.69302,34.31911,33.98804,34.386
28.01047,28.34308,28.01137,28.31553,28.7146,28.19305,29.22315,27.85929
26.9457,27.00828,26.46123,27.38146,27.75913,27.45278,26.8007,27.09527
28.66841,28.708,28.87888,28.91048,28.9469,29.01877,29.24384,29.26772
31.13081,31.30948,31.32109,31.21362,31.20286,31.62514,31.50635,31.95255
26.61077,26.18175,26.66736,26.56625,26.96113,27.01148,26.75583,26.60992
25.04664,25.37398,25.49231,25.81098,25.62252,25.55139,26.04933,25.81636
27.05206,27.69816,27.45057,27.49175,27.98294,27.56267,27.56275,27.90001
32.81673,32.6764,32.58838,32.60379,32.73077,33.00301,32.93493,33.33365
26.77794,27.36795,26.46078,27.2103,27.91051,26.7939,26.95848,27.47243
30.50635,31.3071,30.9315,31.06567,31.1121,31.4774,31.1534,31.38992
26.68833,25.44038,25.93686,26.31057,26.88658,26.18711,26.08373,26.54166
NaN,24.45036,NaN,24.54339,24.59747,25.16066,NaN,25.08521
28.70461,27.50749,27.74092,28.03486,28.76515,28.63274,28.14005,27.77329
29.25104,28.3313,28.32367,28.76218,28.94598,29.45091,28.95149,28.64355
28.07679,28.43706,28.15272,28.59431,29.00539,28.71486,28.82268,28.04343
28.08223,27.56645,27.81873,27.86927,28.36999,28.17274,28.11838,28.00282
31.44209,31.89056,30.56928,31.20268,31.79583,31.88416,30.63979,32.11272
26.13148,25.00744,25.63519,25.40256,25.85678,25.49543,26.29374,25.85868
28.93089,28.90819,29.71999,29.47237,29.83532,29.43221,29.76109,29.33157
27.2141,27.43667,27.42326,27.5674,27.98223,28.59772,27.20219,27.19028
28.03779,28.05621,29.01337,29.32034,28.43921,28.41107,29.34416,29.56576
26.3792,26.41688,26.36965,26.51605,27.27186,26.59278,26.89551,26.25452
30.78932,29.89212,29.71499,30.32421,30.87884,30.33714,30.88066,29.95699
29.75511,30.42392,30.15086,30.04895,30.66653,30.33341,30.51239,30.20455
