Bcells_H9_cyt,Bcells_H10_cyt,Bcells_H11_cyt,Bcells_H3_cyt,Bcells_H1_cyt,Bcells_H2_cyt,CLL1_cyt,CLL10_cyt,CLL11_cyt,CLL14_cyt,CLL15_cyt,CLL16_cyt,CLL2_cyt,CLL4_cyt,CLL8_cyt
22.3574,22.0434,21.9203,22.6938,22.8769,23.1536,24.1006,23.9686,23.0087,23.305,23.3833,22.6797,24.4158,21.3289,22.8567
16.8102,21.1354,18.0441,18.0001,18.9214,17.1139,19.8449,18.1734,21.2891,20.5537,19.7612,19.0162,17.6536,17.4269,18.1126
20.9425,21.327,20.6554,21.1818,21.5996,21.9464,23.5121,22.1421,20.8047,21.0287,21.7156,23.3621,20.7562,21.2417,23.271
23.8798,22.777,23.2744,23.9807,23.3108,23.7687,24.2363,23.5704,24.025,23.0518,21.6123,22.9091,19.5843,24.2312,20.4594
25.5104,25.6566,25.3196,25.2213,25.4437,25.906,25.5025,25.1581,24.9677,25.4994,25.5777,25.9796,25.1293,22.7782,24.3014
18.1576,18.3605,18.2537,19.6039,20.524,20.7263,21.8178,20.5497,20.5472,20.0008,20.0819,19.3524,19.439,20.9037,21.5854
20.6629,20.8571,21.0354,21.3839,20.4225,21.5935,22.2662,18.027,19.9792,21.222,20.4448,18.212,20.4225,20.4765,19.8069
18.4903,20.739,21.1248,17.3177,18.3357,17.2091,22.9702,20.2668,20.4886,18.6758,20.7579,21.4035,17.2222,18.1659,16.6505
17.5274,20.0483,16.8488,16.8753,18.2595,18.048,21.124,19.9898,18.2857,20.9062,20.7785,21.2058,18.1683,20.8069,20.0423
19.1752,16.7451,16.9442,21.3158,20.5419,20.9217,23.2804,16.4227,21.225,18.0892,19.6606,21.7745,23.1243,20.2829,22.283
22.3178,21.7664,17.0807,22.5319,22.2155,22.7563,20.9528,21.1421,21.9986,21.751,21.3721,22.2678,20.5289,20.6564,19.9419
22.7862,22.2189,22.3109,22.0683,23.1285,23.3152,17.7213,22.5571,22.1983,21.3935,21.7141,20.0733,24.1934,21.7961,23.6806
18.2942,16.807,19.2525,16.0954,16.6151,17.178,19.4301,19.3672,19.5912,17.8365,17.5951,17.8023,19.8652,17.7823,17.3847
18.5271,20.6622,17.2681,21.3791,20.537,19.4639,22.7781,19.6433,21.944,18.9045,20.7307,21.1981,22.1165,21.0513,21.7444
19.4025,18.1007,18.8452,17.9275,17.9483,16.3947,17.0737,19.2074,20.1366,19.2767,19.0569,19.4762,19.456,19.623,18.5556
19.9236,17.7434,19.6332,17.6795,16.6781,17.4679,21.3342,16.3645,20.6759,20.1169,17.0976,16.0246,18.1681,19.7584,21.4025
26.3148,25.6601,25.3317,25.4815,26.3156,25.9991,26.983,25.1406,25.2746,25.853,25.8198,25.5941,26.3695,26.0483,25.9669
27.3874,26.4476,26.4411,26.4223,27.1435,27.1494,28.7157,27.6104,27.3019,27.1104,27.5947,27.5698,27.5814,27.0501,28.0366
21.7689,22.3999,21.3661,16.5173,20.4103,19.0109,17.7525,22.9128,21.3007,21.2955,22.5987,21.9639,22.8517,20.9934,22.684
20.0611,20.2379,20.2328,24.1582,23.3882,23.8529,25.307,25.5659,25.0331,24.9987,25.0753,23.3487,24.1893,23.7538,22.5706
18.6753,22.567,19.0145,16.8314,15.4012,15.9131,19.3915,18.703,17.7965,19.1366,17.9239,18.2248,17.9527,19.075,17.9627
21.5849,21.2496,22.261,20.2668,20.5328,19.9746,20.3274,19.9966,20.1744,20.7512,16.9307,21.1297,17.6685,21.5357,20.4571
23.9131,23.0951,19.9239,24.024,23.5889,23.4481,23.749,24.2797,23.9871,24.0192,23.579,22.1487,21.6756,24.0316,24.5728
17.9729,19.4392,19.592,17.0941,17.9951,17.0587,18.7926,21.2301,17.8523,18.0808,20.9276,20.4605,20.5786,17.5655,20.3406
22.3181,19.9627,21.0846,17.9727,20.7318,21.0806,21.2912,20.4515,21.8994,21.4805,21.0692,21.5194,21.464,21.4306,20.0484
24.7077,24.604,25.3758,17.892,23.6091,23.7428,15.3738,21.3564,22.7843,23.1905,21.7991,22.8798,16.6629,20.6105,21.7456
24.0765,23.07,23.403,23.1632,23.5737,23.2843,23.4638,22.3442,22.6726,22.1289,23.2004,23.3399,24.9772,23.028,24.8425
23.0751,22.1093,21.9152,22.9548,23.0353,22.9043,21.8581,23.2093,22.7318,23.0307,22.6603,22.5228,23.0456,22.3292,22.8177
20.9513,22.8268,20.032,22.3524,21.7355,22.5252,22.8223,17.6649,20.6205,20.2079,21.3166,22.5928,21.3398,20.8489,21.4598
18.3107,19.9184,18.7826,19.665,19.0039,19.4255,17.1773,20.3227,20.2054,19.4512,18.7982,19.772,18.2077,19.0577,19.0969
18.008,18.0844,18.2081,18.9875,17.6313,16.9897,16.4822,15.8487,18.3006,18.4848,19.6531,18.0945,17.8075,18.1541,17.4861
19.821,20.474,23.0186,19.0237,17.5387,17.8298,20.5234,21.582,20.1957,18.0539,18.2887,17.0602,16.9885,20.439,18.0231
27.5148,27.0771,26.516,27.6123,27.9161,27.8463,28.6937,28.3404,28.1825,26.9241,27.923,28.1005,27.1319,28.4819,28.2641
24.954,25.5543,25.2932,23.9919,22.8728,24.5018,20.5234,22.3557,23.3858,22.8488,23.1093,23.982,23.8911,21.8236,23.1285
22.769,23.1462,22.2645,22.3803,22.0819,21.9819,21.94,21.6856,22.4494,22.9696,21.2314,23.5007,22.0146,21.8512,23.5599
19.5663,18.8834,17.4238,19.8571,19.3576,18.3347,18.9332,18.5042,20.9861,19.1986,17.6281,17.5006,20.0249,18.8678,22.1011
19.5041,17.5178,18.5596,20.1248,17.9785,17.6309,20.0852,19.9184,20.4864,17.5371,18.1273,20.5325,17.9362,16.1735,19.3044
20.9993,23.2636,21.9955,17.9071,21.165,18.6287,17.0416,21.1549,21.7694,20.4904,20.8782,21.0176,22.4775,20.312,20.3998
22.0319,21.1072,20.664,22.2216,21.4428,21.7095,21.0574,20.8967,21.3071,21.9636,22.4192,17.223,22.3954,21.08,22.5585
20.9763,20.4027,20.6015,19.9831,18.7918,17.9483,19.7295,19.9353,21.4044,20.6679,20.5023,21.4123,17.1017,22.6092,21.7513
25.0314,24.8163,24.7162,23.7542,24.2354,24.4415,24.1227,24.3287,22.6344,24.1852,23.97,25.0207,24.3238,23.5744,23.1833
18.7171,20.6699,19.2523,20.2796,17.4016,19.6014,17.4813,20.5311,21.302,17.863,22.1237,16.9185,19.5721,21.5465,19.9196
19.7089,20.029,20.8405,18.8204,18.4849,19.6669,19.8484,17.9909,19.9243,19.4692,19.3876,19.5472,19.2395,17.9025,17.1666
18.0168,18.5819,17.856,17.9192,18.2776,18.4293,18.2431,19.5945,20.6197,19.5437,22.0018,18.1621,21.9244,17.4113,23.1893
23.7348,21.0909,22.2396,23.1729,24.4361,23.6088,24.9038,24.2986,23.9063,24.0457,24.3498,24.7049,24.4124,23.9585,24.8296
16.4809,20.8414,19.9519,18.9323,18.4816,18.5188,21.0174,18.0358,17.882,19.7326,19.855,21.1088,18.8264,19.5784,17.3516
20.9345,19.5768,19.3292,18.3795,16.274,17.2028,21.0086,19.1351,22.833,19.5349,18.9898,19.613,18.9191,20.8862,21.1005
17.7365,20.0398,20.7931,19.5229,20.6939,17.0704,20.8985,20.6985,18.3722,19.9499,21.078,20.316,20.6449,20.7984,15.8488
18.0532,18.6151,17.6059,17.7807,16.5197,19.2068,18.2974,19.6778,20.2986,18.7685,18.3478,21.055,20.668,20.5114,19.0999
18.2007,21.2331,18.5396,17.9081,18.6999,19.4555,20.6423,18.9374,18.3009,17.3931,17.8017,18.3707,18.9874,18.0545,18.2567
24.3823,23.5093,23.317,23.648,23.8981,24.0802,25.9149,25.2971,25.1983,24.7775,25.7173,24.9951,26.5574,25.1134,25.671
27.8327,27.979,27.2834,27.8782,27.8556,28.1553,27.9065,27.2515,27.3955,27.5732,27.2057,27.6898,28.0649,27.3876,27.808
21.4729,18.3783,18.1678,18.9393,17.5215,18.3371,16.8956,22.9058,16.6421,21.2888,18.3224,17.7157,16.9121,17.6026,21.1032
17.759,20.501,18.837,20.4884,21.4074,19.6294,20.4157,19.5653,18.0481,18.4203,19.5017,21.2695,19.8936,18.8266,20.3864
26.0163,26.3196,28.4296,25.9762,23.8237,25.8425,19.2132,19.9326,20.9686,23.8355,16.0086,18.2418,17.4606,20.4456,20.7709
19.4957,19.7824,20.722,23.9772,22.0185,15.5423,22.5845,20.1957,20.594,18.3499,19.9711,20.8668,21.0126,19.3044,20.6412
19.0884,19.8792,20.3008,15.8593,16.9571,16.5851,20.7448,16.8768,22.3639,17.9585,17.3929,18.1774,17.0756,20.3369,21.2401
24.6418,23.5204,22.5332,24.2256,24.4001,24.1142,25.8031,24.6302,24.9244,24.0732,24.9997,24.3044,25.4535,24.2364,25.5623
21.2527,18.2983,19.0531,19.0944,20.736,18.926,20.0365,18.8008,19.2776,19.131,19.0614,20.783,20.5733,19.1177,19.5782
21.0933,16.41,20.5049,20.4977,20.9654,18.7517,20.0259,18.1293,17.8939,21.9932,20.547,21.6023,18.8042,22.346,19.0479
22.215,16.6514,21.9669,22.379,22.3422,22.8866,24.0211,24.5399,23.3748,23.3515,24.8125,22.0636,23.2918,24.5102,23.7672
21.9504,21.5271,21.8572,21.1085,21.1946,18.4355,23.0855,19.7105,21.1884,21.0765,21.9157,21.7253,20.7698,21.555,18.1764
22.6674,23.8233,23.5318,24.239,24.4623,24.5143,24.2493,22.3979,23.6823,22.0212,23.1834,22.924,24.3027,23.7366,23.6448
18.3174,17.6355,19.2015,18.3923,18.4454,18.1608,22.4115,17.6465,21.3325,16.5365,18.1392,17.7462,17.5621,19.473,22.3752
20.8416,20.9214,20.7172,21.5494,21.1991,19.7477,15.9475,19.8608,20.4803,20.2534,19.1659,20.5522,20.4778,17.0218,20.7884
26.7176,25.8034,27.5074,27.1277,26.7693,27.0752,27.6253,26.3844,26.5852,26.9748,25.9926,26.5031,25.6692,25.7894,26.4709
18.6419,17.0811,18.5572,18.3174,18.7531,16.9988,19.0154,18.1186,16.5846,18.4824,18.2881,20.3337,17.2661,17.3162,18.7169
19.2715,19.7905,19.0231,16.7006,17.7238,17.583,21.4377,22.7298,17.8698,22.4882,22.0917,21.3208,17.1607,17.8937,17.7884
19.4129,18.5431,18.9335,16.7626,18.01,17.1959,19.0093,18.982,18.8948,18.984,15.9493,18.3218,17.3256,19.9616,17.3812
28.7955,29.1667,28.7437,28.4545,27.664,28.215,26.8584,27.5606,28.1881,28.054,28.1478,27.9887,28.2533,27.42,28.1344
20.8089,22.4571,23.6105,18.0574,20.9931,20.9098,23.1876,20.9199,20.7325,22.3209,22.2015,22.5798,22.3232,23.1141,20.9228
20.3432,19.8152,18.2835,22.4098,22.2386,21.7661,17.873,20.6561,21.1011,20.5683,20.9167,20.8473,22.2366,21.0225,20.6498
24.2525,24.986,23.9398,23.6449,23.825,22.6584,22.6661,23.7742,24.6197,24.2573,24.7556,25.3241,26.7287,25.0266,24.8401
27.1406,28.2246,27.3649,26.9466,25.9584,27.5877,23.132,26.332,26.6112,25.8336,26.0898,26.3765,25.6146,26.5393,28.0484
20.4518,19.7521,20.2957,20.2672,20.0738,20.9833,21.1029,20.442,20.9411,20.6189,20.6351,19.9209,22.004,20.973,21.0436
21.6471,22.8991,21.2727,22.3834,20.9033,22.9892,21.0739,22.278,22.7607,22.9131,23.714,21.9859,22.2443,22.2831,20.9313
23.559,22.8235,22.6866,22.0531,22.6291,22.3312,20.8828,21.8694,22.0753,22.4102,23.1183,23.1156,22.2986,22.0005,21.4423
26.6036,25.5959,25.8068,25.2627,26.4516,26.3462,25.3238,26.5865,26.6668,26.039,26.8657,26.1358,25.4942,26.3867,27.3435
23.4795,23.4631,23.1963,23.0098,23.0311,23.4481,25.1187,23.4804,23.2135,23.7651,24.0152,24.2952,23.5898,22.7871,23.806
22.4905,21.2876,22.1303,23.4169,22.5523,22.8661,24.1545,21.9603,23.6504,22.4757,23.5168,22.9476,23.793,24.0674,22.8673
18.4152,18.8454,18.64,21.3387,19.3925,20.6772,18.6827,19.2768,21.1087,21.2928,19.8024,20.3568,20.7404,22.6333,17.4993
26.9467,27.1984,26.3939,25.7683,26.5379,26.1429,24.9156,26.1992,26.3204,26.3244,26.7643,26.8459,26.3977,26.1536,26.8552
19.6069,24.338,23.4113,21.386,17.3173,21.4182,17.1717,16.8369,18.2369,18.3164,21.6301,18.2512,20.5264,20.0676,16.1611
21.846,21.1882,21.7124,20.7408,22.422,19.9866,18.5679,20.184,18.9606,19.4634,21.4204,19.9388,21.2518,21.4142,20.0205
22.1908,23.5101,22.0499,23.8822,23.8927,24.4534,22.611,21.2379,24.3614,24.1351,24.3798,25.0505,23.2916,24.9047,23.3901
21.0517,22.4854,21.5655,20.9289,20.1775,22.4306,21.0826,20.9768,21.7005,21.0786,20.1897,20.4074,21.7123,21.1584,20.7732
16.3618,17.8342,19.0344,17.6998,17.8024,16.6555,19.8423,17.3658,18.6991,17.111,17.3017,16.4691,18.7571,19.1732,17.2631
17.3592,18.1154,19.0965,21.5357,18.506,20.7476,17.1114,21.3947,18.1919,22.5327,15.6356,16.4099,16.1628,18.7361,16.0614
20.408,20.8021,21.4575,19.3971,18.7469,18.4305,20.7453,20.682,19.7176,17.2559,17.6038,19.9178,18.5637,20.3022,19.5671
16.7929,17.4349,17.8381,18.0411,18.2035,17.617,17.1571,16.7815,18.2363,17.9936,16.52,17.7336,18.5702,17.5164,17.7443
22.1824,21.7105,21.3565,21.541,18.4012,15.3983,22.0188,21.6183,22.1914,22.2115,22.2372,22.3024,21.118,20.9893,21.8159
16.734,20.2529,20.48,18.8408,17.5935,19.9238,19.0622,17.6503,20.3042,21.0637,16.4257,19.6208,22.2319,17.2733,20.9592
22.8586,22.7045,21.2511,22.4156,23.3672,23.6636,23.1591,21.7318,22.7334,21.3855,23.6391,24.6183,24.4695,21.5631,23.3601
23.3436,28.3189,26.6908,23.5365,21.212,21.2608,24.042,21.015,22.175,21.0134,21.4873,24.4016,27.2191,25.2021,22.763
24.2618,24.4109,23.88,23.3242,23.3979,23.5989,23.4953,22.632,23.5807,21.7996,22.8681,24.8346,23.2579,24.8022,22.8198
26.2722,26.8328,26.0359,26.6567,26.8493,26.7044,28.1818,27.278,27.366,26.9735,27.6723,26.9373,27.8151,26.7209,27.6725
19.5486,27.8769,24.4536,21.1375,19.7943,21.7567,20.2646,20.7196,20.4593,20.0761,21.8348,18.6864,20.1443,19.9858,21.7657
25.2656,24.1644,23.971,24.5646,25.3457,24.5034,25.9232,23.215,24.2159,25.0092,23.5256,24.9858,24.1904,24.1292,25.2565
22.7502,21.5494,22.3907,21.97,21.8082,18.5136,21.2709,21.6639,18.9284,22.0919,20.5525,22.4379,18.491,21.2007,19.9789
17.6275,20.8029,18.4517,17.8925,17.9537,21.6341,17.6407,17.8159,19.8589,18.3399,17.9198,18.5879,18.0047,19.6517,17.6114
27.5277,26.4762,27.7192,27.5496,26.4777,27.3276,26.1479,25.5541,25.4101,27.5203,25.1174,26.3462,25.1977,23.5319,24.8031
22.034,20.7636,22.1704,18.9433,18.4879,17.5376,20.1688,19.987,21.2911,20.3199,20.3915,18.0654,19.3243,19.5686,20.34
21.4733,21.1923,20.7602,22.2549,21.9307,22.159,23.539,21.7088,21.5465,22.5555,22.0343,22.5059,21.8828,21.1973,22.0573
22.5288,22.5631,23.9033,22.3681,20.5884,22.146,19.5581,21.4282,20.84,20.6993,19.9605,21.7171,17.0104,21.2847,20.2397
18.5599,17.9115,18.7452,17.4739,18.7595,19.1648,18.1168,17.6093,17.0909,17.4512,17.299,18.1111,18.6525,17.5468,17.6529
19.7345,18.5679,17.8508,21.6089,21.9848,19.5196,20.8804,18.0643,20.8785,20.6414,17.9959,20.3969,17.7094,17.4671,18.1567
18.3068,18.6027,20.4542,18.539,20.2395,16.8263,21.5008,19.8876,17.8515,20.9605,22.3608,19.7826,17.5673,17.7536,22.7194
25.514,26.2907,25.1654,24.9336,25.2833,25.4046,27.2577,26.5055,25.5994,26.0271,26.3268,25.1462,27.4138,25.0443,26.0573
18.0248,18.8393,17.2971,18.3352,19.5839,17.4324,22.3511,16.6708,20.9953,17.1351,17.9409,16.9313,16.2885,17.9049,16.2423
23.5501,22.191,22.8653,22.7699,22.8155,23.1032,21.8675,20.1372,22.2542,20.7123,20.6276,21.7176,20.3336,19.9169,20.8877
22.8489,21.5286,23.0233,23.647,23.4551,23.1935,24.0581,24.1549,23.2224,23.4957,24.001,22.6225,23.2363,21.6472,22.5232
23.4253,24.8006,24.8204,23.7551,23.9704,24.1361,23.8446,22.7756,23.698,23.2863,23.8525,24.5257,23.5028,23.9354,23.9167
22.8399,23.5082,23.5091,25.351,23.4623,23.5992,21.1811,19.2627,22.4401,17.8266,22.541,21.3968,20.6763,20.9682,23.5295
24.5247,24.6257,23.3177,24.2738,24.8904,24.4469,24.2413,23.9089,23.8687,23.875,23.8638,24.7681,23.9492,23.192,24.8143
23.1015,20.878,20.3372,22.3628,22.7007,22.2053,25.5799,23.9625,23.9174,22.1732,23.4294,23.6166,24.2181,23.7682,24.4084
16.8251,18.3055,17.2332,16.3652,17.2852,17.7966,17.1033,18.5233,18.3181,17.1575,18.3938,20.5704,17.9552,17.4848,18.0276
22.7904,21.4248,22.0591,22.589,22.799,21.8108,24.3625,23.9479,23.4297,22.3668,23.4306,23.7792,22.7348,23.0154,22.0734
23.2814,23.1015,22.4545,23.7601,23.7933,23.8561,17.7183,23.6183,23.7056,23.3283,23.8097,24.1455,24.2506,23.074,24.1954
17.7507,18.4997,18.8686,16.6068,19.4802,20.7447,21.6443,18.4369,17.0515,20.3777,19.7291,17.7148,17.6839,19.2353,20.8874
20.4469,19.3777,19.5492,17.5918,19.0335,19.6802,19.1223,16.2537,17.5741,19.0439,16.314,18.1954,16.8756,17.3535,19.8789
20.2621,22.6151,20.8644,20.2066,22.5719,20.6785,19.5453,17.6526,16.9967,16.1563,19.0528,21.6811,17.8612,22.5509,21.6095
25.3147,24.0237,23.7253,24.6337,23.8523,24.6415,25.7298,24.1248,25.3522,24.8464,23.4416,22.5634,25.3737,25.5916,24.8035
25.257,23.6423,23.4366,25.0618,25.3746,25.4021,27.9312,25.8013,26.6604,24.8431,26.2987,25.7454,26.9229,25.8166,26.5397
21.6484,20.9778,21.9828,17.0369,18.3621,16.8544,20.5868,20.6394,17.9793,18.8269,20.233,21.1191,20.5713,20.0835,20.3242
27.3511,27.1374,27.4869,26.4787,26.634,26.6211,24.9121,25.8091,26.8071,26.3041,26.8386,26.1486,26.0332,26.5097,26.7525
21.3812,23.2178,23.1773,21.3419,21.4401,22.1187,16.3102,20.8252,20.187,20.0461,21.3774,21.8368,24.1391,21.268,21.9594
21.2084,20.2677,20.0628,20.1678,18.6981,16.3354,16.3872,18.7134,17.8553,18.1542,17.6863,20.3958,18.1632,21.9207,18.9303
18.8026,17.7063,18.4835,18.5002,16.7928,16.4494,18.0841,16.7461,18.019,17.1558,18.3485,16.8907,18.2218,18.8619,18.6293
17.4383,21.3685,19.974,20.8714,16.9938,21.053,17.8414,20.3585,22.2183,21.105,21.3049,21.7468,20.4298,19.7672,23.0349
19.8262,20.4275,19.3308,20.2425,19.1999,18.8816,22.5017,19.9627,20.725,19.8094,17.7476,19.9912,17.6384,18.2987,19.9952
17.1149,18.5956,17.9022,18.8028,21.6423,21.5614,17.757,21.7627,18.3445,21.7077,22.5551,19.258,21.9767,19.7855,17.5877
22.7839,22.4662,22.1035,21.8899,20.0495,22.2106,23.4575,22.3332,22.6845,21.726,22.8765,23.6298,22.0164,22.4612,22.9019
21.7717,23.3214,21.3283,20.4009,21.7668,21.5588,17.5072,17.2793,17.8147,21.7004,21.9272,20.9779,22.0042,18.4329,19.6808
18.9004,20.6038,18.7895,18.4478,17.7431,15.3567,23.5559,22.8185,21.0082,17.5809,21.5876,17.4291,20.8791,16.8928,18.2121
18.7325,18.8517,19.1239,17.7907,18.2755,19.062,17.3386,16.5687,18.2645,17.3129,18.2715,16.8343,16.1634,17.438,17.7004
18.108,19.6615,17.8528,18.0721,18.1967,18.5436,17.8002,17.6984,21.8588,17.0191,18.1221,24.1665,20.5991,19.3198,17.3075
17.0342,18.559,20.5236,21.4116,21.7532,22.1142,21.5985,21.73,20.4885,19.9885,19.8118,20.4694,19.3747,18.7741,21.2877
18.0968,17.5624,18.0834,17.9367,19.4097,15.6383,18.537,17.0671,16.8873,18.2194,23.3245,17.7187,18.6666,18.6058,23.0017
21.0249,21.2202,17.45,17.391,18.965,17.4245,16.1853,20.9742,18.718,20.4619,17.3672,17.8873,20.398,22.3057,21.773
26.6884,27.0008,26.2841,25.6918,26.0625,25.7775,25.7208,26.0934,26.2472,26.135,26.1134,26.5449,26.4049,26.3388,26.7155
20.6382,22.3422,25.1973,21.9843,20.0146,22.3303,16.8808,18.7832,18.866,20.1258,17.9941,17.6769,18.0084,17.7556,18.1241
18.7843,20.4032,18.5354,27.4372,25.2896,27.1371,25.1851,28.2205,28.136,26.1774,26.7734,24.478,26.387,27.9162,21.1497
21.4774,20.494,20.3561,19.2216,18.5601,19.2211,20.5117,20.1519,16.4752,20.6388,21.2254,20.2085,19.8812,21.2849,20.7603
21.3314,20.5078,21.6368,17.868,21.5028,22.6995,20.8511,20.4935,20.2495,19.9675,17.0966,20.6518,21.2051,20.874,19.5078
17.9502,21.4847,18.6241,20.8683,21.6213,20.3103,21.8619,21.1902,21.6353,17.7885,20.8169,18.1402,20.052,21.9609,21.6798
23.153,22.4607,24.0189,22.506,22.8836,22.9726,21.051,22.7019,22.0078,21.767,26.5369,22.1921,22.723,22.6532,20.8407
21.7682,21.8707,21.37,18.5598,20.658,20.4687,21.5745,21.611,21.1923,20.7696,21.4021,21.139,21.7254,21.9028,21.6996
20.5545,21.2275,21.3364,22.4593,20.8529,21.4139,19.9039,18.8743,20.7743,21.1053,21.7388,20.4241,19.5442,20.2846,20.1071
22.9909,21.1303,21.9985,21.4294,23.081,22.7948,22.3239,22.5365,23.8062,22.1941,24.3781,22.4171,23.8678,22.9898,23.8713
24.7303,23.6699,23.7332,25.3262,24.6531,24.1235,21.6973,23.1483,23.8611,24.2537,23.8606,24.7024,23.9577,23.7718,24.1582
27.0415,27.0243,26.6218,27.5682,28.0879,27.1283,24.3514,26.3135,26.8563,26.2592,25.7733,26.3584,26.6572,26.8874,26.7799
18.7189,17.4034,18.7707,19.7455,19.4076,19.8402,17.3064,16.8237,20.6778,18.2342,19.118,16.7216,19.4073,17.5871,17.4348
24.571,23.0374,22.0181,23.3629,25.2821,24.4676,21.4201,23.4825,24.7345,23.6485,24.3178,26.549,24.1576,24.2752,22.9424
22.8934,21.306,20.8498,20.4309,21.0221,20.299,21.5229,18.7742,20.9721,17.818,21.2413,21.6198,21.8523,20.463,20.27
21.2077,19.5596,18.2161,22.0396,21.3487,17.2037,22.3122,20.8308,21.6002,18.3054,21.1108,21.5158,21.1808,17.0503,22.8552
23.5345,23.5654,21.3037,24.0755,24.406,24.2356,24.1554,24.3354,24.2275,23.996,24.3896,23.7789,24.9629,25.1626,23.7967
26.5835,24.9644,25.5541,25.8134,26.2714,25.8273,25.7812,25.5999,25.608,25.493,25.3088,25.9224,25.0659,24.9536,25.4014
23.7203,22.6021,23.1926,25.1218,25.5944,25.0235,25.1045,22.7875,17.8575,25.3407,17.4885,19.9356,21.2198,22.322,16.192
24.4575,25.3515,23.4351,23.8298,24.7779,24.9576,18.9585,24.7766,25.8928,24.4764,25.5177,25.359,25.4527,24.7211,26.1628
20.8907,20.5478,20.9772,21.0457,22.4653,22.4185,18.34,20.6909,18.9059,16.5853,21.0634,21.006,17.3223,20.8459,20.7218
25.1184,24.6471,25.0627,23.3997,25.8592,24.5322,21.2513,26.085,25.7257,26.2627,26.8003,26.0442,28.2275,26.1987,26.3535
18.0378,18.4613,17.064,18.7967,18.4849,17.1471,17.8499,15.8459,16.9618,24.0602,21.6528,20.7893,18.179,18.2812,17.7214
16.3938,18.7914,19.0811,18.2624,18.6055,16.2456,16.4697,16.3786,19.252,16.5281,19.7773,18.6073,19.9679,21.2714,16.9411
22.5103,20.1457,20.7139,18.6676,19.3225,21.666,25.1605,24.5583,23.2256,24.1509,23.8328,22.5576,21.2822,24.0453,24.0596
18.1319,17.7562,17.8465,19.4242,18.7005,18.3833,19.1744,18.752,20.6964,19.409,18.8662,20.2635,18.0194,19.0668,20.6686
27.0164,26.8709,26.6048,26.4076,26.6206,26.6576,25.3967,26.7733,26.146,26.4691,26.4635,26.8828,25.5454,26.2005,26.9122
20.7252,19.7321,20.0841,21.2176,16.6918,22.4525,22.0175,20.2864,19.5594,20.4001,20.0164,20.9875,20.643,17.9171,22.0699
18.5992,17.3031,18.9596,18.638,18.3727,18.3151,21.356,18.7439,18.3311,19.8745,18.9482,17.9563,17.1255,17.0473,18.8633
24.4033,25.1487,24.375,25.6709,24.6566,23.1512,25.7085,17.3628,24.12,23.9902,24.8114,24.5173,24.7981,24.5965,25.6671
19.1261,19.9293,20.0735,18.3464,19.6169,19.125,16.5154,16.7981,17.4736,18.1361,18.3694,17.6868,19.3725,18.2272,17.635
20.7176,16.9197,20.4786,22.9667,19.8263,21.6177,20.5888,21.4133,21.4315,17.8059,19.9556,16.2971,20.1318,23.9596,21.8425
24.9036,25.6765,25.2957,25.4946,25.5914,25.5855,22.2898,22.8306,24.749,25.4167,24.3053,25.9444,24.8959,23.8006,24.8506
27.1475,26.2549,26.1447,26.7646,27.1177,27.3063,27.0479,25.4372,27.2452,25.2871,27.0052,26.8514,27.0088,27.212,27.264
25.5277,26.2613,25.6262,25.1153,25.1122,25.5777,25.3918,24.3689,24.3064,23.8406,23.6108,25.1151,26.5612,23.9661,24
21.3039,23.3125,22.4356,24.191,22.1774,23.7561,20.6688,22.3327,23.2978,22.6288,22.5988,23.786,23.0136,23.1714,21.5214
23.6807,23.11,23.3103,22.9565,23.4672,23.3536,21.8671,21.9944,22.8177,22.2068,23.142,24.5319,23.2422,22.2636,22.4716
25.929,25.7619,25.7454,25.5079,25.675,25.808,25.5479,25.075,25.8062,25.1796,25.7542,26.1645,26.7804,25.6918,25.7547
19.3548,19.6115,20.7728,16.3566,17.5399,17.5594,17.744,18.7127,21.0603,19.2874,18.9983,20.2205,21.2704,19.6387,20.3817
23.2837,24.5822,23.9228,22.0848,21.3342,22.6345,23.2662,22.1307,20.9798,21.4248,21.6772,23.2963,21.4927,23.6546,22.7123
21.8759,20.9624,21.1373,19.2971,19.7885,19.7594,18.4034,19.5314,21.321,21.0865,20.8011,19.8873,20.8288,21.3046,19.7059
26.252,24.8148,26.4946,25.7734,25.8061,25.8668,27.5455,25.9775,25.9631,26.523,26.3409,26.0156,25.4011,26.1833,26.9146
18.7065,17.8477,20.0489,17.2065,16.4272,18.98,20.3319,17.9049,16.9064,19.3047,18.0588,18.7673,17.5992,18.7053,18.4817
26.5633,25.5981,24.4566,26.918,26.9447,27.2398,27.841,28.0889,27.7631,27.885,27.715,27.2779,27.609,27.3751,27.5403
25.1254,24.9141,25.2944,25.009,24.6969,24.639,20.2681,23.5148,24.41,24.7574,22.3918,24.6607,24.9528,24.6182,24.0189
23.1127,22.9829,23.1721,22.495,22.8889,22.9612,23.7826,23.0022,22.5749,22.8316,23.7424,23.6049,23.671,21.599,23.7257
20.4885,20.9182,21.1185,23.0959,21.5553,22.8782,18.5357,21.0162,20.9477,20.4445,22.0536,21.1883,20.9696,21.7014,21.7748
24.1922,24.2428,24.0692,24.3961,24.3756,24.313,24.9154,23.6273,25.0459,23.8538,24.3799,23.9195,22.5348,24.281,23.6811
21.1086,20.0129,17.4698,20.9811,18.189,19.3761,17.7961,20.0794,19.198,21.0296,21.3534,20.9468,18.1836,19.2896,20.8974
