norm_FC_126_Control_1,norm_FC_127L_Control_1,norm_FC_127H_Control_1,norm_FC_128L_Control_1,norm_FC_128H_Control_1,norm_FC_129L_Control_1,norm_FC_129H_Control_1,norm_FC_130L_Control_1,norm_FC_130H_Control_1,norm_FC_131_Control_1,norm_FC_126_Control_2,norm_FC_127L_Control_2,norm_FC_127H_Control_2,norm_FC_128L_Control_2,norm_FC_128H_Control_2,norm_FC_129L_Control_2,norm_FC_129H_Control_2,norm_FC_130L_Control_2,norm_FC_130H_Control_2,norm_FC_131_Control_2,norm_FC_126_Napabucasin_1,norm_FC_127L_Napabucasin_1,norm_FC_127H_Napabucasin_1,norm_FC_128L_Napabucasin_1,norm_FC_128H_Napabucasin_1,norm_FC_129L_Napabucasin_1,norm_FC_129H_Napabucasin_1,norm_FC_130L_Napabucasin_1,norm_FC_130H_Napabucasin_1,norm_FC_131_Napabucasin_1,norm_FC_126_Napabucasin_2,norm_FC_127L_Napabucasin_2,norm_FC_127H_Napabucasin_2,norm_FC_128L_Napabucasin_2,norm_FC_128H_Napabucasin_2,norm_FC_129L_Napabucasin_2,norm_FC_129H_Napabucasin_2,norm_FC_130L_Napabucasin_2,norm_FC_130H_Napabucasin_2,norm_FC_131_Napabucasin_2
0.963357412,0.753742388,0.522559639,0.990494446,0.664698724,1.254721872,1.218441742,1.129400452,1.100992428,0.998665182,0.959164762,0.924501995,1.133723074,0.951494994,0.99003195,0.975373064,1.11300132,1.041700751,1.031252495,0.998665182,1.122722743,1.215787084,0.618033276,1.396600807,1.280192984,2.172735462,1.356801643,1.337977277,1.050845524,0.998665182,1.021433691,1.020733246,1.166661113,1.174681999,1.314467624,1.37542107,1.432939454,1.351984349,1.143311782,0.998665182
0.071637005,0.087526735,0.100764447,0.14457989,0.27295295,0.47469599,0.670315916,0.669886391,0.898093285,0.998665182,0.073285638,0.088330708,0.114495668,0.144488601,0.230802153,0.402980207,0.503316268,0.704613059,0.880640169,0.998665182,0.085517418,0.107702074,0.135869143,0.191470072,0.281307751,0.506252728,0.611785851,0.779633713,0.926042385,0.998665182,0.065527,0.089910746,0.10914742,0.159941538,0.272395036,0.415051818,0.579125813,0.752904407,0.900724382,0.998665182
0.17039115,0.176835813,0.172494727,0.203582489,0.25967896,0.392825194,0.623871274,0.855195463,0.998588562,0.998665182,0.219865282,0.226091713,0.225361622,0.259463992,0.261376078,0.414052488,0.563316865,0.83077937,0.958502873,0.998665182,0.114510828,0.13430496,0.152853147,0.173102075,0.223215632,0.35463065,0.595788598,0.834228298,0.972973748,0.998665182,0.205957412,0.219025108,0.248281604,0.27405799,0.291820827,0.395891267,0.636963715,0.863272648,0.973431272,0.998665182
,,,,,,,,,,0.062606293,0.08026396,0.098163014,0.122454299,0.231743909,0.544454352,0.731724061,0.818354957,0.944469498,0.998665182,0.047970245,0.048190707,0.068822224,0.09784038,0.198389981,0.409103411,0.542509626,0.67419161,0.853372748,0.998665182,0.04885302,0.060747543,0.062604389,0.195678498,0.281567288,0.728680183,0.970518894,1.035641436,1.085240754,0.998665182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506998764,0.450133681,0.510804058,0.538592099,0.53685495,0.651321899,0.753507216,0.853397887,0.970178921,0.998665182
0.098625028,0.107600291,0.170095918,0.307520128,0.459707045,0.518043268,0.753503486,0.583087009,1.131559962,0.998665182,0.101642655,0.128966775,0.1673493,0.30836145,0.503800558,0.650404766,0.834677804,0.878736622,0.981070601,0.998665182,0.125470655,0.168685032,0.230933669,0.367999136,0.574498128,0.714928998,0.890147153,0.998609643,1.043633568,0.998665182,0.108642881,0.140051239,0.189979138,0.3240728,0.509119035,0.683823151,0.798609687,0.921559608,0.959838339,0.998665182
0.159429782,0.174971157,0.527031145,0.437395972,0.494443426,0.574173821,0.77407996,0.52996427,0.956832947,0.998665182,0.087753613,0.14115437,0.236958508,0.315858256,0.539778385,0.710584933,0.926755269,0.971658272,0.971093056,0.998665182,0.098785422,0.174097312,0.239063584,0.390683931,0.562233646,0.866233788,0.915895538,0.962564128,0.991974155,0.998665182,0.134051791,0.210185968,0.335627534,0.441498741,0.59909146,0.804136727,0.963436089,1.024830585,1.051524009,0.998665182
0.09570534,0.096895098,0.117281053,0.158141,0.316787916,0.580580208,0.563807662,0.831853639,0.712566472,0.998665182,0.109235206,0.150409482,0.145670455,0.203081858,0.458219218,0.717540321,1.059692918,1.080048077,1.037051222,0.998665182,0.081946725,0.109398416,0.12595492,0.167472319,0.445563543,0.623872382,0.929885834,0.954833035,0.895387734,0.998665182,0.091738987,0.116321148,0.13675919,0.19034046,0.497116448,0.693180591,1.03576317,0.902871243,1.031737695,0.998665182
0.098676281,0.085344578,0.100866403,0.14396948,0.258540004,0.581348775,0.740441448,0.921774326,0.886349371,0.998665182,0.107626871,0.102170106,0.117737323,0.159811361,0.291331986,0.584878905,0.8494807,0.979440265,1.005454277,0.998665182,0.119377445,0.124390537,0.138952382,0.191536602,0.338152701,0.651962997,0.832557058,0.944712408,0.919196431,0.998665182,0.125294025,0.138127479,0.157040622,0.203030888,0.33503719,0.616983076,0.907338789,0.935228475,0.981635096,0.998665182
0.069447604,0.078346803,0.1035615,0.240285966,0.458993323,0.732600425,0.882776491,0.927839099,0.965637911,0.998665182,0.127438619,0.133997567,0.165815201,0.287055479,0.558767653,0.812934552,0.957767772,1.020071833,1.019505194,0.998665182,0.089692957,0.116405504,0.147836563,0.293959036,0.552310765,0.836614842,0.914337349,0.97908394,0.970300088,0.998665182,0.080606324,0.114446661,0.153520795,0.300139756,0.55648698,0.788731767,0.962273639,0.996032567,1.005612184,0.998665182
0.069856524,0.070430219,0.082214666,0.131497577,0.216597855,0.430271218,0.697462641,0.802540653,1.012110192,0.998665182,0.086385099,0.102766789,0.122474596,0.174127006,0.295969544,0.545003215,0.731006099,0.908160093,0.969036732,0.998665182,0.092001396,0.115049649,0.12792166,0.190702205,0.303574934,0.603803627,0.762748479,0.921857613,0.930975544,0.998665182,0.08189784,0.104053307,0.128456715,0.188750693,0.316662646,0.530803684,0.76833645,0.940232418,0.979185034,0.998665182
1.33613635,1.259515682,1.46601087,1.015194038,0.929486357,0.861553156,0.934906987,0.885236587,0.988784938,0.998665182,0.578473782,0.653157841,0.811727138,0.760811884,0.733294392,0.837457509,0.881424289,0.945030262,0.976294332,0.998665182,0.657659633,0.830622438,0.832655743,0.675034009,0.722313276,0.794413372,0.910627413,0.987346399,1.015138191,0.998665182,0.254050746,0.394160548,0.491161303,0.548092303,0.635578457,0.721916151,0.839660935,0.940675391,0.977509545,0.998665182
0.12940756,0.25363155,0.305486554,0.456746264,0.5626423,0.818168177,0.958536551,1.137686967,1.006306983,0.998665182,0.076101985,0.131941934,0.228356152,0.268709471,0.381292193,0.590479236,0.817060664,1.028570353,1.033241323,0.998665182,0.09872297,0.20557996,0.264588215,0.446906509,0.617989028,0.910441929,0.922089805,0.969763979,0.958193808,0.998665182,0.128099796,0.227787652,0.351396969,0.44518494,0.596545972,0.787077429,0.979175291,0.971968476,1.035581259,0.998665182
0.138602691,0.191293117,0.187447794,0.214459553,0.306515816,0.492488424,0.762523577,0.710855478,0.912677312,0.998665182,0.092435078,0.13193973,0.177012597,0.297026918,0.358580633,0.684044927,0.769177265,0.96409449,0.961215091,0.998665182,0.15597966,0.213034283,0.278561536,0.314915722,0.375951147,0.591886828,0.733396932,0.865161444,0.924591166,0.998665182,0.10449505,0.145360632,0.169900904,0.227962482,0.25209977,0.417544171,0.750887442,0.793075174,1.058247545,0.998665182
0.157620426,0.166869172,0.234702845,0.322040805,0.544269252,0.778623268,0.904741271,1.46595538,1.105250475,0.998665182,0.176288682,0.230449693,0.280719286,0.364886753,0.574123875,0.875594549,0.946978362,1.004110453,0.986371637,0.998665182,0.110240635,0.168783578,0.195603881,0.295710541,0.461304328,0.758974125,0.868020885,0.924326415,0.957279083,0.998665182,0.083389093,0.145312197,0.181799368,0.270883084,0.416996519,0.698452189,0.946305675,1.005624898,1.023690063,0.998665182
,,,,,,,,,,0.066545956,0.092957065,0.110621136,0.149391902,0.215503207,0.405961723,0.615649929,0.869202871,0.964689049,0.998665182,0.094943053,0.202190373,0.244867242,0.290419483,0.406248558,0.616711693,0.824158929,0.902414975,1.001762721,0.998665182,0.102321468,0.161753768,0.229816852,0.271813556,0.413506823,0.586786322,0.768185456,0.965716976,0.972434077,0.998665182
0.290567429,0.323350372,0.506880249,0.558956869,0.6792293,0.751717542,0.85751607,0.791723405,1.001139191,0.998665182,0.224830863,0.356705011,0.446211582,0.544977022,0.744246663,0.778250284,0.98700077,0.984189024,1.00684166,0.998665182,0.206655304,0.340016272,0.418032024,0.534748062,0.704264055,0.851563904,0.928272614,0.972578629,0.99389977,0.998665182,0.235861406,0.329349378,0.431821109,0.536370934,0.748931607,0.891911107,0.964550443,1.019597544,1.016478073,0.998665182
0.042331614,0.044222977,0.068317004,0.09728754,0.181538878,0.340179201,0.65720475,0.587036554,0.969746096,0.998665182,0.051193608,0.072345949,0.090049657,0.140432014,0.205123839,0.404709719,0.613478029,0.878779062,0.985019834,0.998665182,0.080353324,0.100330413,0.136641862,0.173840876,0.252799197,0.448030361,0.670814079,0.868638213,0.977423215,0.998665182,0.082295045,0.107492226,0.136829553,0.18049304,0.226523209,0.397704481,0.672314921,0.918227749,0.97758396,0.998665182
0.048954112,0.046070157,0.049146367,0.067731968,0.100313104,0.176194416,0.292796327,0.419644275,0.697233465,0.998665182,0.04437733,0.055671409,0.066338825,0.106822477,0.131680971,0.22275205,0.307160954,0.500632944,0.87582331,0.998665182,0.045368309,0.05591611,0.065020685,0.090153513,0.120790268,0.228549525,0.293187199,0.463446822,0.822992153,0.998665182,0.045614396,0.059753622,0.071202198,0.087887532,0.116685505,0.178051848,0.287749306,0.451392263,0.850113976,0.998665182
0.061089372,0.057947273,0.07008058,0.103703488,0.189009059,0.329285099,0.560331948,0.806874275,0.939735812,0.998665182,0.061105464,0.070960347,0.07825567,0.10428026,0.163812192,0.292829159,0.549865866,0.835775122,0.963845916,0.998665182,0.074820071,0.100115206,0.114673807,0.159285664,0.233185202,0.393297342,0.619572886,0.858092025,0.95781553,0.998665182,0.069952138,0.085923722,0.102866009,0.138498802,0.198149185,0.32253408,0.59525122,0.84816668,0.94888783,0.998665182
,,,,,,,,,,0.330037626,0.432162316,0.453225911,0.561016914,0.675173275,0.862285207,0.949629213,0.997001969,0.997733604,0.998665182,,,,,,,,,,,,,,,,,,,,
0.189001414,0.202620548,0.239909932,0.269175575,0.326894143,0.52113979,1.088353498,1.080968253,1.042982134,0.998665182,0.210970012,0.336038754,0.291793785,0.337833679,0.411521283,0.728178444,0.861567229,1.223246435,1.081077984,0.998665182,0.354522537,0.392439282,0.450750717,0.474641697,0.617367262,0.845491433,1.170919864,1.075603799,1.121552537,0.998665182,0.222446637,0.275483586,0.357487554,0.407749627,0.476034157,0.734992418,1.168493229,0.962336787,1.200328416,0.998665182
0.073359309,0.086125659,0.096141441,0.138214778,0.2042706,0.346922972,0.589296375,1.035086607,0.913972127,0.998665182,0.070380093,0.103133434,0.102304948,0.144199301,0.204895123,0.402982576,0.599526668,0.968729389,0.937323618,0.998665182,0.065603572,0.085983506,0.120368229,0.179129211,0.27849941,0.506803847,0.733963493,0.854566799,0.908691575,0.998665182,0.058986269,0.084970236,0.106510678,0.160538816,0.227724897,0.40850569,0.715593705,0.808539906,1.017987937,0.998665182
0.34321809,0.42815889,0.446783463,0.509329686,0.726220087,0.753099748,1.012930717,1.397231096,1.140412081,0.998665182,0.285009832,0.347340348,0.397301082,0.469740524,0.517611866,0.815704046,0.821342617,0.952550833,0.930154047,0.998665182,0.229429774,0.28008816,0.36227992,0.412802024,0.528850615,0.633645142,0.872423055,0.869839536,0.922944409,0.998665182,0.220393561,0.279688036,0.318364715,0.414036135,0.528770964,0.683035956,0.822627373,0.874077213,1.005596544,0.998665182
0.408967724,0.421686375,0.389990105,0.505168605,0.65287114,0.726176378,1.128635501,1.267226079,1.140439796,0.998665182,0.293412266,0.326741864,0.363856834,0.441521755,0.537191023,0.918533085,1.034075379,1.218723918,0.977580386,0.998665182,0.169975659,0.223630065,0.285555433,0.3455275,0.48734884,0.650189474,0.960830333,0.936481751,0.925767914,0.998665182,0.17821853,0.255696824,0.284792437,0.37875489,0.569357733,0.694862964,0.986735855,0.93075721,1.132356018,0.998665182
,,,,,,,,,,0.325437068,0.198771301,0.246865115,0.396333538,0.479652325,0.708945097,0.892173996,1.091359249,0.983561515,0.998665182,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101030632,0.088393729,0.136100854,0.110954918,0.209212054,0.359698017,0.632728922,0.829317811,0.942149993,0.998665182
0.086111727,0.072420159,0.089906779,0.119004732,0.154236161,0.247173013,0.418671711,0.544161025,0.865423478,0.998665182,0.07899791,0.082957883,0.09242702,0.104318967,0.148794388,0.215537556,0.382008034,0.646651896,0.798135886,0.998665182,,,,,,,,,,,0.174333778,0.194379699,0.197208817,0.307955541,0.293118162,0.40170981,0.562288152,0.72491905,0.924352806,0.998665182
0.066821555,0.074878355,0.103378521,0.197711433,0.403943695,0.588360074,0.853926629,0.971781121,1.049307767,0.998665182,0.154711686,0.17223688,0.177342558,0.261303343,0.39670406,0.733487181,0.928259638,1.056636454,1.025895406,0.998665182,0.059475954,0.087141394,0.108772725,0.195477137,0.319327237,0.563303325,0.749652572,0.884364456,0.909924255,0.998665182,0.095460292,0.117043504,0.139197214,0.218612906,0.378184357,0.619607611,0.822518034,0.956847531,0.980432686,0.998665182
0.118825638,0.14164305,0.173165079,0.330027906,0.700830233,0.914058262,1.060410349,1.159784576,1.076867119,0.998665182,0.115292661,0.147883737,0.183785045,0.340219478,0.583066498,0.938310537,0.942754537,1.005371637,1.012713973,0.998665182,0.11179513,0.146461396,0.18143686,0.301044207,0.53850718,0.744588839,0.879237314,0.962456474,0.998547928,0.998665182,0.11823226,0.149244175,0.190176193,0.318574849,0.560961503,0.754648985,0.869951867,0.975290356,0.981119625,0.998665182
,,,,,,,,,,0.052330152,0.066770039,0.081999162,0.094796079,0.18013374,0.471474963,0.704946695,0.995311961,1.061637861,0.998665182,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617625263,0.624043115,0.563348823,0.684680496,0.619130734,0.76934521,0.855784081,1.02424822,0.986682055,0.998665182
4.538289917,0.839312574,4.027501402,1.224077475,0.691085438,0.426464663,0.377877591,0.438734058,0.690876472,0.998665182,3.069564492,2.856691082,2.454930981,1.154932606,0.9885373,0.388383633,0.81078505,0.775866967,0.97232484,0.998665182,2.641317608,3.032118991,2.321224609,1.601321986,1.369570683,1.164944964,1.308928968,1.102279222,1.081560077,0.998665182,2.48856783,2.219108272,1.861543374,1.515320766,1.236722599,1.104143281,1.20082782,1.140177627,1.08027931,0.998665182
0.161603035,0.25223054,0.456414685,0.585581909,0.610934813,0.856562021,0.796162319,0.88295384,0.773281438,0.998665182,0.145067105,0.211901136,0.406009552,0.559299039,0.636349602,0.798396056,0.908108204,0.96532924,0.995093139,0.998665182,0.14173839,0.235176075,0.415210179,0.573545963,0.694231532,0.790108059,0.924462748,0.966118341,1.012798709,0.998665182,0.162590623,0.237950789,0.392560407,0.543411156,0.686903488,0.806351056,0.951299685,0.938870353,1.002395388,0.998665182
,,,,,,,,,,0.199922547,0.172354433,0.318514617,0.369041694,0.532914099,0.84881397,0.750778378,0.889222682,0.88309871,0.998665182,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.119851457,0.186678546,0.315861473,0.418131346,0.643985888,0.87427249,0.884588251,0.982787723,1.045024047,0.998665182,0.092776744,0.165455317,0.256057836,0.325797043,0.614799544,0.763189101,0.886774833,0.955888259,0.944132574,0.998665182
,,,,,,,,,,0.134588102,0.183566463,0.252305604,0.361007035,0.512827462,0.726971503,0.828626998,0.916801614,0.977056442,0.998665182,0.225003874,0.289943456,0.400651772,0.553292434,0.72844966,0.881477586,0.999698079,1.032700454,0.994013572,0.998665182,0.156081429,0.221398779,0.356255793,0.595410281,0.739770893,0.875162852,1.014193307,1.004093942,1.051881804,0.998665182
0.085836417,0.092722914,0.11240945,0.122292159,0.242906429,0.548747418,0.842943166,1.171168636,1.006408879,0.998665182,0.14042807,0.098923239,0.125049134,0.149977022,0.236633039,0.562046567,0.862925834,0.9455786,0.996331388,0.998665182,0.094402702,0.120870204,0.152614838,0.203124468,0.323878954,0.61482064,0.793344665,0.907874742,0.97375792,0.998665182,0.105118451,0.133223502,0.147907954,0.208393684,0.342101921,0.674506458,0.857882165,0.964777883,1.013521814,0.998665182
,,,,,,,,,,0.0496835,0.077380553,0.034453493,0.114623866,0.199159039,0.424927862,0.441288142,0.726525237,0.801398511,0.998665182,0.088864645,0.119143853,0.157601496,0.19257589,0.310743635,0.543807986,0.688277842,0.789093367,0.934182796,0.998665182,0.100577437,0.126197765,0.148861093,0.225120711,0.346812361,0.555619158,0.842411564,0.933261166,0.967712842,0.998665182
0.160719146,0.481198737,0.711500884,1.024052382,0.800320212,1.118683297,1.06545819,1.131247829,1.060619945,0.998665182,0.148265675,0.254733538,0.443308387,0.871498559,0.828897271,1.115859008,1.072286703,1.063335533,0.945284287,0.998665182,0.138938104,0.240092112,0.545560739,0.657451801,0.956143203,0.886113955,1.068745995,1.003547129,0.948092445,0.998665182,0.181622883,0.335678115,0.594668478,0.941024555,1.053367287,0.942005293,1.182668041,0.962609065,1.062175853,0.998665182
0.369446993,0.710285255,1.033889306,0.932818506,1.12215731,1.140618258,1.205413525,1.099597559,1.098816049,0.998665182,0.322818269,0.570805597,0.804814851,0.793432247,0.805470855,1.072424036,0.948031216,1.056317783,0.981198905,0.998665182,0.265127526,0.519441678,0.703765275,0.67983248,0.770816962,0.833910759,0.933746915,0.975669946,0.957100596,0.998665182,0.30386433,0.616540389,0.828048841,0.866073565,0.940802615,0.949344217,1.070165357,0.966404995,1.070085126,0.998665182
1.448409293,0.79228104,1.427563129,0.82894129,0.892194794,0.968775004,0.956484201,1.251842099,0.944920495,0.998665182,1.032250647,0.968993168,1.018097114,0.803703581,0.855516239,0.750570087,0.869646383,0.871593655,0.962897169,0.998665182,1.079671714,1.347796784,1.314237781,1.037934672,1.089140723,0.994973117,1.209684659,1.112925486,1.138625017,0.998665182,1.138791142,0.971996135,1.063261719,0.973659947,0.99711204,0.96900865,1.060678378,1.054517155,1.086912922,0.998665182
0.033807876,0.049994654,0.055725194,0.106727975,0.438241543,0.643705391,0.827755844,0.761221476,0.877738577,0.998665182,0.063335393,0.089166689,0.1003967,0.156008197,0.450566642,0.615689159,0.886525413,0.931995066,0.988396307,0.998665182,0.328867806,0.309600057,0.295461218,0.311820417,0.536860719,0.747431227,0.881061628,0.939505377,0.973949793,0.998665182,0.104770271,0.125915175,0.141514721,0.215279033,0.447290137,0.71425746,0.849976973,0.933694585,0.955944348,0.998665182
0.648226109,0.92220334,1.103382233,1.00347678,0.799143812,0.844794351,0.913138543,1.449496073,0.95976892,0.998665182,0.530756796,0.906507646,1.01523975,0.95006212,0.879386896,0.876310248,1.070136022,1.082712811,1.027910747,0.998665182,0.425615077,0.725929986,0.796700556,0.796119295,0.752835709,0.76329906,0.931423819,0.958885854,0.962406744,0.998665182,0.416555541,0.701947161,0.805766117,0.804256848,0.816963072,0.829912684,1.00909993,0.928168353,1.008077217,0.998665182
,,,,,,,,,,0.264596969,0.271233551,0.266975452,0.299209362,0.372330555,0.572942919,0.662703697,0.851590535,0.940316029,0.998665182,0.245291748,0.264389194,0.265270241,0.302552282,0.373797992,0.515336637,0.669998402,0.847106652,0.948529179,0.998665182,0.136962338,0.140934564,0.193411171,0.379173103,0.323244847,0.563577631,0.741418325,0.865218522,1.023403484,0.998665182
0.526517301,0.490852153,0.463841816,0.420749497,0.510430765,0.697725811,0.915295229,0.972163384,1.129596029,0.998665182,0.392908423,0.379535605,0.368394293,0.382368149,0.353594529,0.68817238,0.738942785,0.970709863,1.039826475,0.998665182,0.254122259,0.329765353,0.336701598,0.325842495,0.3902956,0.520143549,0.678917989,0.885857541,0.930208151,0.998665182,0.265719581,0.280574947,0.272096287,0.284018921,0.356913429,0.4315159,0.633395811,0.805017253,0.94566223,0.998665182
0.454198067,0.64605062,0.690275158,0.726855756,0.828988135,0.797677839,0.983315505,0.822973329,1.006321626,0.998665182,0.385795981,0.559053542,0.607991291,0.689491437,0.771327969,0.783229558,0.916955751,0.976691474,1.00796375,0.998665182,0.367548891,0.646322048,0.687581448,0.767633845,0.861515734,1.022392771,1.037215234,1.058815985,1.016237315,0.998665182,0.389580816,0.547923468,0.642665805,0.641405228,0.781481938,0.85884617,0.981454317,0.963118444,0.965577778,0.998665182
